Gene = DPH7
index = 465
Annotated 5SS: [  311  1466  2856  4184  4728 13851 14043 14502]
Annotated 3SS: [ 1331  2767  4091  4554 13780 13976 14328 23286]
SMsplice 5SS: [  311  2856  4184  4728 13851 14043]
SMsplice 3SS: [ 2767  4021  4554 13780 13976 23286]
top_k =  100
Partition function (log Z): -8.553232778648923

Sorted 5' Splice Sites (High to Low Probability):
Position 14043: 0.9932603959682238
Position 2856: 0.9590726833584652
Position 13851: 0.9304849181704192
Position 311: 0.7147833898601823
Position 4184: 0.7014328784454442
Position 4728: 0.6788557859974577
Position 426: 0.26379293992671127
Position 6983: 0.2565187956273878
Position 14502: 0.2390460737234371
Position 1466: 0.19705819075141853
Position 3227: 0.10344556793267723
Position 4333: 0.09445580453611904
Position 14281: 0.02972627102756401
Position 940: 0.018342696704835997
Position 15027: 0.015155463237259248
Position 1050: 0.012344306109482084
Position 2627: 0.010413880619161379
Position 2586: 0.009686645808258608
Position 1359: 0.00561996001631455
Position 2964: 0.004899633325069476
Position 537: 4.142445921144116e-06
Position 1006: 3.880685861699918e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13780: 0.9996585568629838
Position 13976: 0.9288857360190125
Position 2767: 0.9180744432017918
Position 4554: 0.6652559187884561
Position 20565: 0.4132543565439637
Position 4021: 0.4037102868511032
Position 6793: 0.2566711233152094
Position 15288: 0.19526440055167044
Position 14264: 0.1881291249051571
Position 4091: 0.14242959034839384
Position 1331: 0.12603674979547572
Position 14328: 0.10369977936215016
Position 17329: 0.0950284862414603
Position 4158: 0.09331139874280674
Position 4245: 0.09122159468216982
Position 1387: 0.07200694214217489
Position 15793: 0.05102198953536082
Position 14620: 0.049895949284501
Position 3068: 0.04919092339281486
Position 14583: 0.04404654487532886
Position 3065: 0.04225451284829614
Position 15155: 0.03936627769842212
Position 14151: 0.03328744041142925
Position 2811: 0.031165750413102322
Position 3988: 0.030441459471952904
Position 14936: 0.028854933740468696
Position 2532: 0.027844173068780884
Position 4088: 0.023709087170030976
Position 17261: 0.02356447982688617
Position 4073: 0.013215054544067044
Position 14706: 0.011313661148805904
Position 4459: 0.0098630977997159
Position 3011: 0.005635924565907477
Position 2681: 0.004629341173649112
Position 3040: 0.0033156534651371
Position 803: 0.0031807930397147045
Position 2668: 0.002296447518450363
Position 2988: 0.002090263987692814
Position 14280: 0.0020599619822867826
Position 939: 0.002003882789400436
Position 1214: 0.0018070233388154454
Position 3928: 0.001776096029517697
Position 1368: 0.0014516098126024775
Position 1150: 0.0013758256786647485
Position 1020: 0.0013098832476824015
Position 921: 0.001292202393323933
Position 3105: 0.0009582896728288814
Position 865: 0.000833288219179951
Position 828: 0.0006513060436927991
Position 2571: 6.268773517881493e-05
