Gene = HPS3
index = 663
Annotated 5SS: [  357 10915 11605 11797 15963 21097 24065 25632 27948 29263 30696 32750
 33295 34366 37657 38400]
Annotated 3SS: [10419 11432 11710 15769 21014 23909 25522 27765 29081 30461 32563 33105
 34257 37449 38308 42510]
SMsplice 5SS: [  357  4194 11797 15963 21097 27948 32750 33295 34366 38400 40142 40990]
SMsplice 3SS: [ 4034 11710 15769 21014 27765 32614 33105 34136 38304 39983 40886 43718]
top_k =  100
Partition function (log Z): -0.936412942321744

Sorted 5' Splice Sites (High to Low Probability):
Position 15963: 1.000000000000004
Position 21097: 1.000000000000004
Position 27948: 1.000000000000004
Position 34366: 0.9984783602203575
Position 357: 0.9935059202370056
Position 33295: 0.9803517563190377
Position 38400: 0.9542556353261594
Position 11797: 0.9514141555198787
Position 32750: 0.9134350490847081
Position 4194: 0.7462114809245768
Position 40142: 0.7244927782847159
Position 40990: 0.6614670392579347
Position 22897: 0.2601450927535426
Position 22871: 0.2119105574839969
Position 42641: 0.17467430279615748
Position 24065: 0.15120584165887355
Position 25632: 0.15033562756223048
Position 10516: 0.14087689511099855
Position 1502: 0.11608322232792909
Position 3111: 0.0964309279654583
Position 825: 0.09518348456936952
Position 11835: 0.04858584448012543
Position 37657: 0.03296941709283248
Position 43026: 0.029986272932798576
Position 3427: 0.02711616759453775
Position 33656: 0.023406863939224684
Position 40760: 0.012248141455005258
Position 553: 0.011498713023336707
Position 38675: 0.009547432975432634
Position 30926: 0.007768599374651502
Position 304: 0.0050761410687752435
Position 39747: 0.003570318775187982
Position 21567: 0.0007247518820184745
Position 182: 0.0005964162343057498
Position 75: 0.0003656971171759134
Position 260: 0.0002412995453905046
Position 361: 7.647376888044636e-05
Position 211: 6.777606485118749e-05
Position 143: 3.005208856715405e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 27765: 1.0000000000000044
Position 15769: 1.0000000000000042
Position 21014: 1.000000000000004
Position 11710: 0.9972541986618587
Position 33105: 0.9803517563190377
Position 32563: 0.9134350490847081
Position 38304: 0.8198699980281943
Position 34136: 0.806728040447105
Position 4034: 0.7249496689778879
Position 39983: 0.660319807690603
Position 40886: 0.6476189263038932
Position 43718: 0.4824433651103124
Position 22793: 0.47205565023753954
Position 34257: 0.17505357012075548
Position 42510: 0.16229915186074992
Position 23909: 0.1512058416588735
Position 25522: 0.15033562756223046
Position 10419: 0.14087689511099855
Position 43083: 0.13511776716532986
Position 38308: 0.10625645692802412
Position 40018: 0.10123664388779056
Position 613: 0.09276529665914089
Position 1379: 0.09112803662415328
Position 42492: 0.06683915528765588
Position 42923: 0.06058053265115995
Position 40865: 0.045688036419549126
Position 42616: 0.04425326525784069
Position 2946: 0.04407085003538046
Position 39182: 0.035420277600167034
Position 2924: 0.03501485410511333
Position 38137: 0.028129180369941047
Position 41419: 0.02577266342097585
Position 43501: 0.02424393810214479
Position 33532: 0.0241598876216148
Position 43332: 0.023129491512583495
Position 43247: 0.022877855615571104
Position 1413: 0.02203126649272897
Position 4046: 0.021261811946688726
Position 37480: 0.018403252925938744
Position 34327: 0.01719014853234593
Position 37449: 0.015428463267049585
Position 3202: 0.014197918993529386
Position 41092: 0.013400871830873552
Position 3222: 0.012918248601008365
Position 40577: 0.012248141455005258
Position 38511: 0.009354724675943164
Position 437: 0.008500568015390626
Position 2839: 0.008219182116797256
Position 30782: 0.007768599374651495
Position 41196: 0.006442592298971565
Position 39926: 0.005467101331657294
Position 41152: 0.004540289258220091
Position 39603: 0.003570318775187985
Position 2973: 0.0033879806613653246
Position 34776: 0.0032165573136296744
Position 2899: 0.003024144544148511
Position 11432: 0.002745801338145434
Position 3052: 0.0027139165026534105
Position 39026: 0.002673784490026467
Position 39518: 0.002306361928042871
Position 38740: 0.002236255959384872
Position 38956: 0.002141398548696136
Position 38583: 0.0017828481838356826
Position 34585: 0.0017549148046890443
Position 443: 0.0016700950228981154
Position 38491: 0.001567906135063503
Position 792: 0.001480076365264929
Position 516: 0.0012878261099960894
Position 1232: 0.0010405876846659526
Position 1305: 0.0010159193207941299
Position 679: 0.0009381115449637386
Position 1437: 0.0008674122055867202
Position 35261: 0.000828321800130137
Position 37062: 0.0007742485004253241
Position 35804: 0.0006938860795792093
Position 34737: 0.0006583784184449835
Position 21468: 0.0003584039289004842
Position 35525: 0.0003499666699494397
Position 21448: 0.000254293339449046
Position 21444: 0.00011205461366894446
Position 34099: 1.7640012271335807e-05
Position 33977: 8.55282225971527e-06
Position 34016: 1.6256362228403857e-06
