Gene = NDUFS5
index = 934
Annotated 5SS: [  81 2623]
Annotated 3SS: [2404 8073]
SMsplice 5SS: [  81 2623]
SMsplice 3SS: [2404 8073]
top_k =  100
Partition function (log Z): -5.79002380058737

Sorted 5' Splice Sites (High to Low Probability):
Position 2623: 0.9782469337631989
Position 81: 0.884408425562995
Position 85: 0.11011511529096811
Position 2911: 0.04119936046077368
Position 1738: 0.019560666806483214
Position 297: 0.017583079698781246
Position 6214: 0.007261123608971375
Position 2118: 0.006638723202588562
Position 4830: 0.006589010512295785
Position 6270: 0.006045531751879411
Position 5704: 0.0057647695239536455
Position 6849: 0.005073370508588172
Position 711: 0.004701064399134965
Position 5499: 0.004288847392455185
Position 2122: 0.003980707700644914
Position 4653: 0.0034719841865279853
Position 641: 0.003379386147457782
Position 2938: 0.002957332222850462
Position 6362: 0.002536793871324784
Position 6163: 0.002399996279811101
Position 1017: 0.0023890602831174498
Position 700: 0.002281627896415741
Position 4788: 0.002255071796142074
Position 643: 0.0019390889056599995
Position 2261: 0.0018708520439848831
Position 654: 0.0018483086959213298
Position 139: 0.0014784460791582514
Position 1034: 0.0008494333501257846
Position 477: 0.0006090640884345191
Position 2549: 2.2911960955201478e-05
Position 2498: 1.7351147868628726e-05
Position 2640: 1.4763527493957484e-05
Position 2433: 1.16535079784117e-05
Position 2474: 1.105033450167454e-05
Position 2534: 7.51599711198015e-06
Position 100: 3.85584865432033e-07
Position 33: 7.020520469142427e-08
Position 61: 3.307522896324234e-08
Position 16: 1.63640268108431e-08
Position 22: 2.166776404365628e-10
Position 36: 2.105885766491678e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2404: 0.8403418229583702
Position 8073: 0.7076908184468222
Position 2719: 0.22487982184578226
Position 2427: 0.11405629039635913
Position 6121: 0.04572272791576016
Position 4578: 0.028324810230500642
Position 2469: 0.023192242060204548
Position 188: 0.020621409638657977
Position 1525: 0.019620556716212597
Position 8048: 0.015686558799260827
Position 2694: 0.01123623048500907
Position 6720: 0.007725237871091028
Position 5581: 0.007266390808518121
Position 623: 0.006837387938793078
Position 8015: 0.005520614286024109
Position 5406: 0.004866840816417092
Position 2449: 0.004666091614720086
Position 7933: 0.004261481705015067
Position 4906: 0.0036210861845548366
Position 461: 0.0035572807428504794
Position 2084: 0.003512964914474359
Position 795: 0.003353845239214574
Position 3228: 0.00315824842009833
Position 1865: 0.0030759368197139716
Position 2171: 0.0018708520439848831
Position 2432: 0.0017597225572687004
Position 6162: 0.0016306733500384325
Position 1595: 0.00152186774743008
Position 4599: 0.0013728252085406787
Position 5085: 0.0012750639789578827
Position 2599: 0.0009980209901971765
Position 3165: 0.0008656134354658419
Position 2755: 0.000841344487893853
Position 222: 0.0008390970608789925
Position 1545: 0.0008094348253229615
Position 1521: 0.0007296074660279804
Position 3389: 0.0006280796740151623
Position 5015: 0.00047350018388610005
Position 2769: 0.00044149124418223375
Position 3816: 0.0003990625273689466
Position 3526: 0.0003739716876372334
Position 4574: 0.0003661909044850217
Position 4455: 0.00034160987543918766
Position 3183: 0.0003016464657445737
Position 3328: 0.00025119011134156285
Position 3386: 0.00024097863376980097
Position 3838: 0.00023732594022857174
Position 2856: 0.00014399753116281687
Position 1285: 0.00010213033458762983
Position 296: 8.514106466339397e-05
Position 2337: 6.680319838623483e-05
Position 2616: 4.4988590285753515e-05
