Gene = FPGT
index = 565
Annotated 5SS: [ 149 1620 3199]
Annotated 3SS: [1451 3105 6178]
SMsplice 5SS: [ 149 1620 3199]
SMsplice 3SS: [1451 3105 6178]
top_k =  100
Partition function (log Z): -4.249089295415513

Sorted 5' Splice Sites (High to Low Probability):
Position 3199: 0.9355083810110324
Position 149: 0.8887778653438341
Position 1620: 0.6585738279386277
Position 1634: 0.27887781765455094
Position 3457: 0.22812374614258327
Position 931: 0.21192788400336623
Position 3367: 0.12914232211519833
Position 6245: 0.11231733352757071
Position 215: 0.06580468737995199
Position 4437: 0.061169842415560574
Position 3645: 0.035495290698532855
Position 4064: 0.013832737655501737
Position 132: 0.009581979015007045
Position 59: 0.009512473075423383
Position 2607: 0.008691861385824966
Position 195: 0.004202543954783702
Position 2266: 0.003647177025589819
Position 956: 0.002068681522941331
Position 1682: 0.001878541551940245
Position 555: 0.0014395395760382543
Position 1652: 0.001134826334658431
Position 94: 0.0009761565945244148
Position 1143: 0.0004428466475975876
Position 4161: 0.00032689721985672884
Position 252: 3.500137460512305e-07
Position 276: 1.9547076556613582e-07
Position 414: 1.9380058770488553e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3105: 0.97599467536815
Position 6178: 0.893451525806799
Position 1451: 0.8621907939511059
Position 3302: 0.2252643005640176
Position 3363: 0.08955717064391497
Position 867: 0.07182601428250601
Position 4321: 0.06211804956078867
Position 6753: 0.05898995361130814
Position 825: 0.05019606891184627
Position 3563: 0.04728692685235325
Position 1537: 0.04114642757241609
Position 8290: 0.0365192689879895
Position 697: 0.035070638598104095
Position 848: 0.032468490236503326
Position 3412: 0.026733245069177524
Position 1385: 0.02500522562594921
Position 6709: 0.016111663587314303
Position 7205: 0.01528326004349717
Position 7339: 0.01466345536944106
Position 4019: 0.010790650681623073
Position 1516: 0.009743217791376553
Position 2479: 0.008691861385824966
Position 6337: 0.007795968904469733
Position 6949: 0.0071100645654113125
Position 6588: 0.00603316429491617
Position 5197: 0.00594600314158388
Position 3793: 0.005249740937476717
Position 5956: 0.004534283561156437
Position 4937: 0.0028780313716767394
Position 3258: 0.002444717219814339
Position 2113: 0.0019336099658218702
Position 2073: 0.0017135670597679467
Position 902: 0.001604485004624583
Position 1499: 0.0014354228226311958
Position 925: 0.0011295107284709212
Position 4636: 0.0010491981892184672
Position 1487: 0.0009406092992731061
Position 499: 0.0007358662284727372
Position 750: 0.0005190526091340297
Position 1031: 0.0004428466475975875
Position 357: 0.0003009452871743431
Position 738: 0.00023536481334890464
Position 877: 0.00020611305078517637
Position 3313: 6.987016087521246e-05
Position 3236: 4.136229286285002e-05
Position 1324: 3.316417024791171e-06
