Gene = RP11-577H5.5
index = 1178
Annotated 5SS: [   90  2727  4552  5565 31030 31438 32519 32928]
Annotated 3SS: [ 2636  4376  5477 30867 31226 32441 32806 34007]
SMsplice 5SS: [   90  2727  4552 11788 12032 31030 31438 32519 32928]
SMsplice 3SS: [ 2636  4376 11635 11890 30867 31291 32441 32838 33004]
top_k =  100
Partition function (log Z): -11.123148085656107

Sorted 5' Splice Sites (High to Low Probability):
Position 2727: 0.9999999999999956
Position 4552: 0.9745262232649453
Position 12032: 0.904763795309876
Position 90: 0.6958847543324951
Position 11788: 0.5116067145184364
Position 119: 0.2771305059568988
Position 11744: 0.24018006263907823
Position 11713: 0.14583137747732913
Position 11756: 0.08106892361843783
Position 5980: 0.07747247207784741
Position 6891: 0.062027099518410025
Position 10694: 0.06066334678470062
Position 12296: 0.05120501528830081
Position 925: 0.015384662967814882
Position 4520: 0.010824566937288064
Position 11948: 0.010814284300376668
Position 1093: 0.008005938272707666
Position 1586: 0.0068985192859092334
Position 7470: 0.0048884181737695554
Position 839: 0.00485179928457538
Position 3672: 0.0037085405865601734
Position 1332: 0.003604434536895208
Position 12011: 0.0011746858896416862
Position 1892: 0.0011637126134856723
Position 2141: 0.0003537565055755689
Position 1326: 0.0002787878755596555
Position 1406: 0.00019940778701725307
Position 456: 0.0001768837995836943
Position 1998: 0.00014943264647746004
Position 150: 5.912171377223124e-08
Position 152: 3.863473733718785e-08
Position 94: 1.1665912087917376e-08
Position 15: 1.0082168556615892e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2636: 0.997360974620619
Position 11890: 0.933154154582323
Position 11635: 0.8929573205243151
Position 4376: 0.7101660718294537
Position 17323: 0.2576939620259903
Position 12144: 0.22268980301621766
Position 16861: 0.09999847043524412
Position 11546: 0.09541333045766844
Position 15905: 0.09427467107709867
Position 4443: 0.09177045687782104
Position 13963: 0.08804403907001704
Position 4461: 0.08151691196492117
Position 5824: 0.07420530083107599
Position 10338: 0.06527004413426407
Position 6712: 0.05901234388607095
Position 18150: 0.05828379128771711
Position 16617: 0.0459474970143647
Position 12975: 0.0315514122519194
Position 15291: 0.029284170789532004
Position 4420: 0.025155244365273968
Position 13455: 0.024970280280115165
Position 15352: 0.02469597328010891
Position 4478: 0.020945588707107877
Position 4390: 0.0167629419260155
Position 12812: 0.014179892754470357
Position 4314: 0.013379210744924517
Position 13896: 0.012609948762608347
Position 4329: 0.011081322623551696
Position 4253: 0.009524374934631681
Position 13337: 0.006367384698721484
Position 1168: 0.004914885977633895
Position 7376: 0.004888418173769538
Position 6853: 0.004863061384570249
Position 4291: 0.004719639042417824
Position 5896: 0.003519719011365929
Position 12074: 0.0028994077150289238
Position 2494: 0.0020389714115988168
Position 1551: 0.001606999029885681
Position 1819: 0.0015029178870447828
Position 10292: 0.0014719110945231682
Position 649: 0.0014628845751854939
Position 1572: 0.0014070263516301623
Position 3599: 0.0013593832720640755
Position 3620: 0.001339344854832221
Position 7013: 0.00098822514569608
Position 4642: 0.000985215914432
Position 6930: 0.0006192917405216566
Position 2440: 0.0006000492104652267
Position 4650: 0.0005918273010761374
Position 616: 0.0004378566123473908
Position 1223: 0.00038887688925862455
Position 969: 0.0003771643764906935
Position 3547: 0.00035630809399986324
Position 1301: 0.0003367067105786002
Position 3648: 0.0003348267573611623
Position 4153: 0.0003284097960725638
Position 3410: 0.0003186776083028491
Position 868: 0.00030263413162895435
Position 1382: 0.0002296744846272744
Position 1419: 0.0002147790982004798
Position 783: 0.000189257951235558
Position 3017: 0.00017911973439872675
Position 271: 0.00017688379958369412
Position 1942: 0.00016398387849392125
Position 767: 0.00014002432112105435
Position 1204: 0.00013238296465656056
Position 1368: 9.77672559783448e-05
Position 2990: 6.841324637333029e-05
Position 6834: 1.3141119067112811e-05
Position 5931: 4.65285553696585e-06
Position 4108: 6.173900425359804e-07
Position 2342: 4.7573110648506985e-09
