Gene = HMCES
index = 654
Annotated 5SS: [   66  1076 10158 11965 19696 23303]
Annotated 3SS: [  869 10013 11838 19513 23109 25748]
SMsplice 5SS: [   66 10158 11965]
SMsplice 3SS: [10013 11838 25748]
top_k =  100
Partition function (log Z): -19.101923336533144

Sorted 5' Splice Sites (High to Low Probability):
Position 1076: 0.9465998555167532
Position 11965: 0.752317252594451
Position 66: 0.3679460616629995
Position 364: 0.2646856643004558
Position 372: 0.10276662615139158
Position 837: 0.08949884279969131
Position 43: 0.0839598206786303
Position 458: 0.06048515222916737
Position 3714: 0.01982034820478935
Position 24: 0.019388801433420956
Position 204: 0.007990186072577293
Position 478: 0.003494876793282887
Position 99: 0.000793397338668122
Position 284: 1.977721263741312e-07
Position 93: 1.0864360249216883e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11838: 0.8417815464889262
Position 17200: 0.6418678172955472
Position 869: 0.49871630551960583
Position 924: 0.44286819247423037
Position 12076: 0.05734709310503995
Position 12049: 0.05310234219386268
Position 6331: 0.020429287763545127
Position 3642: 0.019276114576371278
Position 4093: 0.018461127595725626
Position 955: 0.01834308828717081
Position 8047: 0.013251771472944013
Position 3581: 0.013220345267323588
Position 2135: 0.011839363865573448
Position 3924: 0.011824627187037556
Position 926: 0.009949110645698929
Position 2537: 0.009153733626553627
Position 6523: 0.008678338800940835
Position 1206: 0.0072178547859455796
Position 3819: 0.0067229959536358845
Position 3962: 0.0038722460533673463
Position 3173: 0.0016405564102310794
Position 2602: 0.0014965267345772191
Position 4516: 0.0013516187444550496
Position 3879: 0.0010235893944800856
Position 1851: 0.0009896888668615737
Position 1363: 0.0009704419580309044
Position 3540: 0.0007614904805126568
Position 363: 0.0007024159379062384
Position 1911: 0.0006527151325945501
Position 1710: 0.000509405574477661
Position 443: 0.0004119399047144131
Position 1366: 0.00038166291440911994
Position 1280: 0.0003008418875981508
Position 625: 0.00015308465819797692
Position 335: 0.00015177228462071453
Position 745: 0.00011438191181899104
Position 1041: 5.5230052851403306e-05
Position 752: 4.828921709655463e-05
Position 663: 3.344502991751229e-05
Position 891: 2.15630098946745e-05
Position 371: 1.0546652478050898e-05
Position 594: 9.621712383297966e-06
Position 629: 8.527501293334439e-06
Position 495: 8.115205194719107e-06
Position 558: 6.247043585460728e-06
Position 310: 5.797045868000496e-06
Position 1024: 2.6319035772991927e-06
Position 398: 1.3413232148372958e-06
Position 145: 4.0074012667437805e-07
