Gene = JAGN1
index = 724
Annotated 5SS: [258]
Annotated 3SS: [2360]
SMsplice 5SS: [258]
SMsplice 3SS: [2360]
top_k =  100
Partition function (log Z): -6.831761265092621

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.8719404032832325
Position 2473: 0.25715576780534055
Position 95: 0.13469134582684472
Position 1346: 0.05506164120345533
Position 265: 0.045374182413207106
Position 1292: 0.04182625422624381
Position 1266: 0.022943670939854652
Position 690: 0.014184514394913729
Position 1200: 0.00956562134096664
Position 132: 0.007575160639478674
Position 1331: 0.002650796806412954
Position 466: 0.0022500358719338533
Position 2315: 0.0021834780869095724
Position 138: 0.0012230890089672617
Position 3471: 0.0011246606709347704
Position 125: 0.000255955253447427
Position 790: 0.00017583262234824418
Position 99: 6.430318252228737e-05
Position 23: 1.814006363139427e-05
Position 27: 8.679555679326735e-06
Position 114: 3.922842635871463e-06
Position 145: 3.713008591098969e-06
Position 53: 2.3984732042909992e-06
Position 12: 5.413677974608631e-07
Position 116: 5.139771001951128e-07
Position 153: 1.1649040581970087e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2360: 0.9425439802657901
Position 1113: 0.1293571259685822
Position 3540: 0.11042201641663366
Position 184: 0.04592981771351744
Position 2588: 0.04537188608763479
Position 3585: 0.02547893509409106
Position 163: 0.023227160916193965
Position 2254: 0.02316662330120769
Position 3560: 0.021749308158351455
Position 2908: 0.014602236338004886
Position 2564: 0.012030705615614399
Position 2627: 0.011829839523664227
Position 1087: 0.01135312904224715
Position 3193: 0.005813895339101224
Position 1165: 0.005682257332972113
Position 2737: 0.004582331226816562
Position 3662: 0.004452704097522315
Position 2911: 0.004348939464445648
Position 2652: 0.003771726121943141
Position 356: 0.0034376431199288934
Position 2655: 0.002963101460472033
Position 3082: 0.0026826809077067863
Position 341: 0.0026439783706752023
Position 3324: 0.0023596049249060666
Position 3235: 0.0018542623571371295
Position 621: 0.0016793563056321965
Position 1239: 0.001590546577305393
Position 3704: 0.0014416946700819926
Position 212: 0.0013904838653449275
Position 222: 0.0010727665066791903
Position 2798: 0.0006818501125922241
Position 3350: 0.0004535459393823892
Position 596: 8.573992292453165e-05
Position 426: 6.733349246603936e-05
Position 475: 5.122297539200483e-05
Position 484: 3.739989529591667e-05
Position 360: 2.0673914277167866e-05
Position 379: 1.7005000426434977e-05
Position 693: 1.5976722061672234e-05
Position 181: 1.2877245042183515e-05
Position 1214: 1.0272204629023015e-05
