Gene = PCSK9
index = 1005
Annotated 5SS: [  497  4487  7099 12864 13244 16642 17967 18662 19100 20116 22009]
Annotated 3SS: [ 4294  6974 12729 13101 16444 17782 18487 18950 19937 21826 23820]
SMsplice 5SS: [  497  4487  7099 12864 13244 16642 17967 18662 19100 20116]
SMsplice 3SS: [ 4384  6974 12762 13101 16444 17782 18487 18950 20008 24242]
top_k =  100
Partition function (log Z): -9.8212083691439

Sorted 5' Splice Sites (High to Low Probability):
Position 497: 0.9719898410256254
Position 7099: 0.8882036838566901
Position 4487: 0.877054350428995
Position 3612: 0.37048310668664697
Position 3065: 0.21139105501610073
Position 7070: 0.1117375225465792
Position 10348: 0.1076324522000565
Position 9237: 0.08397459229826057
Position 5600: 0.06880686022911753
Position 6897: 0.06736957091525457
Position 8172: 0.050775571157289624
Position 7708: 0.04336624205651199
Position 8318: 0.0428767543100292
Position 856: 0.03580769022099164
Position 8150: 0.028286806091637466
Position 3151: 0.01800154068291406
Position 3075: 0.013105495605217652
Position 8228: 0.007037281561519582
Position 8216: 0.006529486493820234
Position 252: 0.006097120888318855
Position 544: 0.00565320123408494
Position 1931: 0.005469456977802552
Position 68: 0.002037998076075926
Position 7682: 0.0019064533224651316
Position 7793: 0.001862247589762989
Position 80: 0.0016921026174954734
Position 7842: 0.0013277284234627126
Position 299: 0.0011760450981996874
Position 7809: 0.0008113138198460506
Position 52: 0.0005134629153594274
Position 45: 0.00036443127177848017
Position 313: 4.453520773555095e-05
Position 756: 2.9479486000030554e-05
Position 319: 1.1523266997755105e-05
Position 505: 5.546164097195433e-06
Position 21: 4.737582307664259e-06
Position 40: 4.029394868420113e-06
Position 413: 2.6228595951325712e-06
Position 7410: 8.877805717145877e-07
Position 195: 7.036382187329848e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6974: 0.8785314632421802
Position 4384: 0.7319136770163058
Position 8003: 0.4242478313432721
Position 8922: 0.2897144784002649
Position 3472: 0.2233611675298081
Position 2871: 0.21482277753545395
Position 10552: 0.174270446689704
Position 7603: 0.148847882946082
Position 3497: 0.14712193915683872
Position 4294: 0.14514067341268932
Position 10199: 0.12274807683733992
Position 7031: 0.12140704331508953
Position 8317: 0.11734943732903216
Position 10966: 0.07900160849786818
Position 6678: 0.0673722707612533
Position 5474: 0.04294668420502015
Position 2833: 0.027675313768779023
Position 5517: 0.025860176024097358
Position 11794: 0.013933540408497654
Position 382: 0.010960415775713805
Position 7259: 0.0062745146531725604
Position 748: 0.005918845248551543
Position 572: 0.004584803738755654
Position 1647: 0.0024092417362712704
Position 649: 0.001934279365470272
Position 1854: 0.0010788615423031737
Position 385: 0.0009794292930706858
Position 1723: 0.0008301665330910193
Position 1831: 0.0006162079129595937
Position 755: 0.0006100103324388824
Position 1687: 0.0005349792531774964
Position 588: 0.00044728719375186155
