Gene = SPAG8
index = 1298
Annotated 5SS: [ 169 1091 1390 1636 1834 2026 2869]
Annotated 3SS: [ 270 1214 1589 1718 1962 2759 3965]
SMsplice 5SS: [169]
SMsplice 3SS: [270]
top_k =  100
Partition function (log Z): -6.180348149121423

Sorted 5' Splice Sites (High to Low Probability):
Position 1636: 0.7068832450623284
Position 169: 0.6346519863275012
Position 349: 0.37198331879245383
Position 213: 0.3651626382416989
Position 1407: 0.21766733330802251
Position 2026: 0.13272211154240862
Position 1091: 0.1200670191864667
Position 4104: 0.04090306196254613
Position 4096: 0.030356605291283298
Position 1390: 0.024498953743325846
Position 2072: 0.02334053308697532
Position 1834: 0.018870954535454856
Position 1399: 0.018458838679599535
Position 681: 0.014262960826274129
Position 516: 0.005304958044126155
Position 472: 0.002860813595847672
Position 465: 0.00020261097336384725
Position 46: 6.464558172353072e-05
Position 163: 3.389737205153066e-05
Position 157: 3.154817296486634e-05
Position 58: 1.1947081203105036e-05
Position 108: 1.0493915702837882e-05
Position 250: 1.9436801555776212e-06
Position 81: 9.188932050286003e-07
Position 139: 6.94829804461918e-07
Position 255: 3.9115621789764974e-07
Position 84: 2.500778696600404e-07
Position 117: 8.320654443631366e-08
Position 91: 6.840858623720968e-08
Position 253: 1.4498930931450367e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.4361967767404837
Position 1524: 0.3400017881692092
Position 2139: 0.3317398960366887
Position 1589: 0.2461540734473476
Position 3965: 0.24214690577761697
Position 1214: 0.24068065215480436
Position 335: 0.1991922956990185
Position 1555: 0.13376271667322145
Position 872: 0.09875965867561658
Position 1871: 0.08024237809802398
Position 1962: 0.07582026653136005
Position 4223: 0.07125966725382946
Position 3430: 0.06121418668354685
Position 2389: 0.0428349420654855
Position 2759: 0.04199805916158031
Position 675: 0.02100862460683364
Position 946: 0.013378292678838591
Position 1333: 0.01127496892699447
Position 1718: 0.010120442221836005
Position 2863: 0.008317866539452108
Position 1125: 0.007262885638571234
Position 245: 0.006137425494611165
Position 974: 0.0033712002349051734
Position 1343: 0.0026119076352043194
Position 644: 0.0009962925596628423
Position 595: 0.0005332775771803351
Position 925: 0.0005227629996065351
Position 1013: 0.00041914021771313623
Position 278: 0.00019073166002450892
Position 342: 0.00018088367939953282
Position 545: 2.182330733544574e-05
Position 362: 1.1707375247375703e-06
Position 286: 8.801911088219053e-07
