Gene = SRRM1
index = 1335
Annotated 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12118 17788 18385 19793
 23914 26576 27304 28584]
Annotated 3SS: [ 2971  3654  5846  6958  8396  9421  9900 11842 17706 18297 19647 23802
 26110 27107 28373 29169]
SMsplice 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12112 12827 17788 18385
 19793 23914 27304 28584]
SMsplice 3SS: [ 2971  3654  5846  6958  8486  9421  9900 11842 12639 17706 18297 19647
 23802 27107 28373 29169]
top_k =  100
Partition function (log Z): 33.42500711733665

Sorted 5' Splice Sites (High to Low Probability):
Position 3062: 0.9978556459581083
Position 3778: 0.9932779771315899
Position 6018: 0.9929157753360204
Position 9617: 0.9888845925703076
Position 23914: 0.9870061804841254
Position 12827: 0.9832113747541921
Position 17788: 0.9787716700328928
Position 19793: 0.9750182686300226
Position 10021: 0.955341113530982
Position 7075: 0.8921406232893903
Position 18385: 0.841768899340775
Position 27304: 0.8346117780096457
Position 28584: 0.7790452299472872
Position 336: 0.6123251064124438
Position 12112: 0.5325188077203853
Position 20213: 0.4844621146763309
Position 13090: 0.46293224230539454
Position 381: 0.3567277824836401
Position 4691: 0.34586774127954145
Position 8944: 0.29445903665087647
Position 12118: 0.2536415328889642
Position 2400: 0.21460981798317247
Position 11959: 0.1772492329277125
Position 7616: 0.17646990221779665
Position 1118: 0.1723570435604288
Position 890: 0.15697378946464471
Position 7699: 0.14299791621568705
Position 27581: 0.1421521443035194
Position 10365: 0.12375339117192155
Position 18394: 0.12166670531083151
Position 11274: 0.10039089852899517
Position 7111: 0.09821816185369409
Position 1635: 0.09756715100131033
Position 4197: 0.07261861988468735
Position 2865: 0.056053344150672715
Position 11332: 0.05463459128859936
Position 4265: 0.05142483317093335
Position 4138: 0.0493379784213296
Position 17903: 0.04695285712426988
Position 10013: 0.04465888646901919
Position 8884: 0.0382750953551753
Position 8815: 0.03661453664477547
Position 8563: 0.03384513422119264
Position 2110: 0.03163623805567272
Position 643: 0.023540544605166355
Position 597: 0.022115508314125887
Position 6646: 0.0220785802907604
Position 2134: 0.020888404863568466
Position 29072: 0.015499146104292809
Position 2409: 0.011958976505939906
Position 2457: 0.011054783833431385
Position 361: 0.010345433092200786
Position 27793: 0.010291147130674187
Position 1017: 0.009886755093863124
Position 27607: 0.009831770421338577
Position 8605: 0.009358734994585106
Position 721: 0.008407892829602286
Position 896: 0.008036229123443789
Position 24110: 0.007816969065099474
Position 29295: 0.006428056477265364
Position 6575: 0.006122780447961165
Position 28883: 0.004928228444318039
Position 20099: 0.0048386366125583065
Position 505: 0.004555945261833482
Position 66: 0.004297902020490252
Position 391: 0.00359404631353768
Position 6708: 0.0032780993991174223
Position 10390: 0.002724193653616262
Position 19708: 0.0024468978199927768
Position 3971: 0.0016648297646428844
Position 6291: 0.0008480422061963695
Position 3333: 0.000819359237155766
Position 3082: 0.0007341452721250092
Position 6084: 0.00045208864125402244
Position 761: 0.00037116697538659666
Position 10297: 0.00017903693782106339
Position 561: 6.890785653835758e-05
Position 753: 3.742005973059413e-05
Position 340: 1.1091304578228156e-06
Position 246: 3.5873528987430196e-07
Position 274: 2.726792933910544e-07
Position 94: 7.730298934072638e-08
Position 132: 2.6818751091253467e-08
Position 181: 1.5002857963271232e-08
Position 272: 7.267107707968661e-09
Position 58: 6.058687512012054e-09
Position 61: 1.5934913448866768e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5846: 0.992345104469555
Position 17706: 0.9915823475285424
Position 6958: 0.9894820593287267
Position 9421: 0.9888845925703095
Position 3654: 0.987466391686074
Position 28373: 0.980589613709909
Position 2971: 0.9754586498072442
Position 9900: 0.9200446975768071
Position 11842: 0.914170682682774
Position 12639: 0.9066780877272143
Position 27107: 0.7603746705445649
Position 18297: 0.7547969764905097
Position 23802: 0.7236032738008463
Position 19647: 0.6643778577415402
Position 29169: 0.6150717153073955
Position 12940: 0.46293224230539476
Position 8814: 0.33273413200605156
Position 4551: 0.33067419682441856
Position 23841: 0.26340290668328
Position 19671: 0.24917229033843724
Position 20170: 0.24434516705688733
Position 2270: 0.2376235783225437
Position 863: 0.23285092750065933
Position 19925: 0.22591959254089117
Position 18300: 0.20191179881168356
Position 27510: 0.18004241850549538
Position 7552: 0.17559159331171278
Position 11102: 0.1457074117314631
Position 7500: 0.1438762251217708
Position 10273: 0.12661865623970653
Position 1457: 0.09672284049694149
Position 4066: 0.08191709819340534
Position 12592: 0.07436321119960224
Position 27219: 0.07423710746508082
Position 9875: 0.06380625733457572
Position 19674: 0.06160415018577011
Position 2752: 0.05730206126203445
Position 2036: 0.05082128536085879
Position 12099: 0.04800401011915512
Position 4126: 0.046212464672676076
Position 460: 0.038557092927731206
Position 8703: 0.03661453664477547
Position 17890: 0.03414217962862356
Position 830: 0.033909430491325325
Position 29172: 0.030451618904749417
Position 6488: 0.028071593659549518
Position 29387: 0.025606144197525077
Position 8486: 0.025426529738868844
Position 29130: 0.024258648770951373
Position 29984: 0.023748810719717496
Position 28940: 0.02192032041673009
Position 2946: 0.021882424311627
Position 4104: 0.02046933919356286
Position 1028: 0.019629977928922425
Position 20027: 0.019035991691111566
Position 520: 0.018106786854152453
Position 9821: 0.016149042034676854
Position 976: 0.01546852556826514
Position 933: 0.014593446651404017
