Gene = LAPTM5
index = 761
Annotated 5SS: [  162 15365 16181 18012 18881 20217 22648]
Annotated 3SS: [15270 16103 17882 18757 20120 22554 23902]
SMsplice 5SS: [  162  9128 15365 16181 18012 18881 20217 22648 23987]
SMsplice 3SS: [ 8903 15270 16103 17882 18757 20120 22554 23902 24105]
top_k =  100
Partition function (log Z): 17.55728842720208

Sorted 5' Splice Sites (High to Low Probability):
Position 16181: 1.0000000000000004
Position 18881: 0.9999608164212296
Position 20217: 0.9998870581426795
Position 15365: 0.984665469856575
Position 162: 0.9234350377060028
Position 23987: 0.7894636882027912
Position 9128: 0.7543102573746181
Position 22648: 0.7366958543341031
Position 10316: 0.6495772862733955
Position 18012: 0.5864228897542372
Position 2330: 0.3411667992881544
Position 22664: 0.2582471648015732
Position 22241: 0.20620534323346418
Position 18055: 0.1539460922330524
Position 9042: 0.15292748660222205
Position 23624: 0.10942698581682532
Position 2316: 0.09511211676853645
Position 5623: 0.09249297696350856
Position 15613: 0.09200118324335807
Position 23007: 0.08377831470096038
Position 776: 0.07732985035718049
Position 24289: 0.07128747599976754
Position 6024: 0.07067256471028856
Position 19070: 0.06844976988409758
Position 15619: 0.06574485035237555
Position 181: 0.06456596242816032
Position 19996: 0.052759152218426544
Position 18675: 0.05130065034843033
Position 8987: 0.048470328499544454
Position 23117: 0.04400098993322127
Position 22398: 0.04174593639339449
Position 23163: 0.03385336827346678
Position 20023: 0.025434421382970213
Position 20036: 0.023851591912211596
Position 17752: 0.023796061614508972
Position 19507: 0.0192770888367575
Position 18113: 0.016802693991691042
Position 19156: 0.012572304628913919
Position 20025: 0.009461489150802407
Position 203: 0.008695246050025321
Position 22310: 0.008208385659725786
Position 19115: 0.007067376297039157
Position 23033: 0.0055421958567843065
Position 20525: 0.004214525380376272
Position 18410: 0.0032779831590686653
Position 25056: 0.0030662118102000703
Position 187: 0.001466492875398193
Position 191: 0.0008447874600023453
Position 17376: 0.0006007448973202106
Position 579: 0.000555116805235238
Position 24079: 0.00037724128927805616
Position 574: 0.0001496815493072704
Position 481: 0.00010160055198000607
Position 20254: 0.00010089383797422339
Position 168: 9.147077993428286e-05
Position 377: 5.573867684178797e-05
Position 1425: 4.04780839725214e-05
Position 183: 3.8865117109353656e-05
Position 1784: 2.6859737996986596e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 16103: 0.9999999999999987
Position 23902: 0.9969211779329464
Position 22554: 0.9859392608389108
Position 15270: 0.9846654698565745
Position 20120: 0.9825121437046985
Position 8903: 0.9557080724763846
Position 18757: 0.9452327810083458
Position 17882: 0.7362666722234228
Position 24105: 0.6083070143620644
Position 10171: 0.3946407094413212
Position 2220: 0.2889354598723576
Position 22157: 0.25646182723854705
Position 10147: 0.2549365768320738
Position 24149: 0.17779894500295582
Position 2095: 0.14734345618433364
Position 19938: 0.11591808803838367
Position 15566: 0.10021863145014044
Position 5515: 0.09249297696350871
Position 23534: 0.08810469559036287
Position 18967: 0.08807507304824012
Position 22858: 0.08154538244583669
Position 678: 0.07731629727754442
Position 5801: 0.07067256471028856
Position 23006: 0.06008886235112386
Position 15514: 0.05752740214559314
Position 18631: 0.05403506017827352
Position 18790: 0.05174159249386379
Position 23455: 0.021322290226462384
Position 24742: 0.020077325685065168
Position 17849: 0.017518024129585995
Position 24777: 0.017170266902118595
Position 25191: 0.01639810791027918
Position 17505: 0.01279098845563488
Position 25318: 0.012328838392423914
Position 22831: 0.012267386355098506
Position 17474: 0.011005073158874099
Position 22875: 0.009443346831328237
Position 22589: 0.00870159634480165
Position 19308: 0.008204255733813162
Position 20134: 0.007081177923394416
Position 19256: 0.0063125950678668925
Position 20088: 0.005983196978590445
Position 24843: 0.005298719927826685
Position 19407: 0.004760238035077443
Position 22913: 0.003829890781045414
Position 17733: 0.0033023087953910745
Position 18338: 0.0032779831590686653
Position 24501: 0.002961888722198484
Position 24249: 0.002726987844710836
Position 20368: 0.0025486550540938877
Position 24266: 0.0022166558116639926
Position 24926: 0.001988688807783722
Position 20341: 0.0016658703262823864
Position 17243: 0.00044051765415420853
Position 18828: 0.00025203308917418044
Position 17299: 8.64211178887484e-05
Position 17990: 8.467083057980165e-05
Position 17088: 7.380612527725364e-05
Position 1146: 2.414668439668722e-05
Position 1614: 2.3557369395127786e-05
Position 706: 1.3553079635994937e-05
Position 18972: 1.1807639699472444e-05
Position 1360: 1.0551151723965924e-05
Position 1680: 3.3023686018588277e-06
Position 1230: 2.9971040557210483e-06
Position 1267: 2.783143796147222e-06
Position 19026: 2.5701221110598408e-06
