Gene = RFK
index = 1134
Annotated 5SS: [ 416 2088 5952]
Annotated 3SS: [1935 5848 6975]
SMsplice 5SS: [ 416 2088 5952]
SMsplice 3SS: [1935 5848 7997]
top_k =  100
Partition function (log Z): -3.9609386730834917

Sorted 5' Splice Sites (High to Low Probability):
Position 2088: 0.9780164161183013
Position 416: 0.87909961592095
Position 5952: 0.8539666675956514
Position 7074: 0.2818518797971668
Position 6323: 0.2798414494240014
Position 204: 0.24656956218291673
Position 3290: 0.22625741541668662
Position 1767: 0.2208734264771307
Position 6887: 0.15895617059207812
Position 5999: 0.1317803343659859
Position 139: 0.07396673490184873
Position 4434: 0.042940284585989884
Position 706: 0.022246453534239433
Position 792: 0.01171545395148306
Position 150: 0.0044289922081410145
Position 2040: 0.003927592078338365
Position 2122: 0.0027458505754764146
Position 183: 0.001991210673064429
Position 2702: 0.0019082753992920476
Position 1100: 0.0016225154709580574
Position 6243: 0.0008369399359881247
Position 159: 6.547109731203505e-05
Position 192: 3.188605680892658e-05
Position 92: 1.1067958220989983e-05
Position 145: 7.685807916047299e-06
Position 180: 4.346473197910521e-06
Position 749: 3.554064931504543e-06
Position 173: 1.078170618600244e-06
Position 250: 8.929760480486216e-09
Position 257: 5.3687434110777e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5848: 0.9855606347606704
Position 1935: 0.9296506287638056
Position 7997: 0.7592881141233504
Position 6975: 0.37266815118118773
Position 288: 0.23584816812639958
Position 6514: 0.23095759691440718
Position 3127: 0.21477806135877459
Position 1608: 0.1516226068451202
Position 6140: 0.1496721773031701
Position 6240: 0.13192128585416169
Position 1628: 0.063244717667143
Position 6536: 0.05385802054248724
Position 2008: 0.05036951345064734
Position 4342: 0.0234100239229631
Position 4196: 0.019530260663026797
Position 7144: 0.011000285522251083
Position 1604: 0.009832288912939009
Position 3180: 0.00917953960816165
Position 8162: 0.0073558835389346405
Position 3158: 0.002899540596268833
Position 220: 0.0026920336685672245
Position 7169: 0.001891394850570183
Position 6069: 0.0014918070691835842
Position 2572: 0.0012083946342530763
Position 309: 0.0009680472489325586
Position 297: 0.0008178154521720526
Position 2393: 0.0007082088053703528
Position 1808: 0.000704838368159737
Position 924: 0.0006380686095753976
Position 224: 0.0005028576423249579
Position 3844: 0.000392781742941166
Position 2529: 0.0002558121543756829
Position 5614: 0.00018636720096701175
Position 1032: 0.00015138922191288725
Position 1764: 0.0001386912414315783
Position 2438: 0.00012507476536357777
Position 959: 8.113251500591691e-05
Position 991: 6.521128402927508e-05
Position 367: 9.190021906258093e-07
