Gene = SPDYE6
index = 1310
Annotated 5SS: [ 581 1742 3289 4381 5722 8166 8393]
Annotated 3SS: [1522 3057 4321 5635 7771 8287 9233]
SMsplice 5SS: [ 581 7870 8166]
SMsplice 3SS: [7771 8024 8287]
top_k =  100
Partition function (log Z): -5.443013879954919

Sorted 5' Splice Sites (High to Low Probability):
Position 581: 0.9922082773995792
Position 8166: 0.9239504569852691
Position 7870: 0.8980994810607027
Position 8393: 0.5260595942326081
Position 4381: 0.3845067012661329
Position 5722: 0.19290477435688017
Position 325: 0.14716769300515123
Position 238: 0.1264500688624312
Position 142: 0.07039989053798561
Position 1742: 0.05718275995679023
Position 3289: 0.05063435555614304
Position 8413: 0.04158846032134808
Position 9073: 0.012591889358248901
Position 8658: 0.01238555349592498
Position 446: 0.007288532283140475
Position 300: 0.006377160441507395
Position 8824: 0.00580201720103643
Position 8603: 0.0037200025832576193
Position 135: 0.0034653120896714386
Position 8020: 0.0034411279309850464
Position 7945: 0.002257669686994542
Position 21: 0.0014579647459761315
Position 534: 0.0006309490415576339
Position 605: 0.0003632821795411579
Position 314: 0.0003298999269508448
Position 212: 4.976310267028042e-07
Position 297: 1.9332362994190532e-07
Position 104: 1.5960217193371485e-07
Position 205: 7.634279868060076e-08
Position 230: 5.2597722081966845e-08
Position 61: 1.2718500478279553e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7771: 0.9730600451733687
Position 8287: 0.8006148342623892
Position 8024: 0.5575124654690151
Position 9227: 0.3474600720349635
Position 4321: 0.22186449429375804
Position 7949: 0.21284351782935101
Position 8780: 0.19923751770123496
Position 5635: 0.19290477435688017
Position 401: 0.184931253108619
Position 8270: 0.14603226432610666
Position 4135: 0.07931022369700316
Position 365: 0.07824321998904232
Position 7984: 0.058404361437516754
Position 4172: 0.05829362760861828
Position 1553: 0.054143755381192565
Position 3088: 0.05063435555614309
Position 8567: 0.044820795208102254
Position 501: 0.04302440008729054
Position 8985: 0.02705215426611865
Position 7750: 0.025928345754699857
Position 404: 0.02117559187644987
Position 9183: 0.0171850777756692
Position 4039: 0.016503952417456443
Position 8347: 0.013245109622662512
Position 237: 0.01181542631188637
Position 4098: 0.008534403249297004
Position 459: 0.008280934056737823
Position 546: 0.007237812365916287
Position 8293: 0.00541619804526625
Position 1522: 0.0029052392746971418
Position 440: 0.0011904314771823978
Position 8479: 0.001083493949910679
Position 414: 0.00018057326160659393
Position 1671: 9.522726727578029e-05
Position 428: 6.038019460956765e-05
Position 1571: 3.8538033624746375e-05
