Gene = IQCA1L
index = 711
Annotated 5SS: [   53   988  2102  2586  5114  6699  7675  8292  8520  9049  9921 10066
 10980 11240 12205 12753 13220 13858]
Annotated 3SS: [  659  1981  2399  5041  6492  7589  8168  8443  8941  9837 10009 10896
 11131 12004 12665 13041 13618 14407]
SMsplice 5SS: [   53  2102  5114  7675  8292  9921 10112 12788 13220 13858]
SMsplice 3SS: [ 1981  5041  7589  8168  9837 10009 12665 13041 13618 14407]
top_k =  100
Partition function (log Z): 5.341098568404785

Sorted 5' Splice Sites (High to Low Probability):
Position 53: 0.9765217580421207
Position 13220: 0.9499869682391121
Position 8292: 0.9419959311008892
Position 10066: 0.8809139198761191
Position 2102: 0.8022707596298895
Position 5114: 0.6540868260845502
Position 6949: 0.6397034482605697
Position 12788: 0.6081502053533072
Position 13858: 0.5648315425524721
Position 9049: 0.5163061796331603
Position 6628: 0.4255339048900914
Position 11240: 0.41079295536154214
Position 988: 0.3576113640166296
Position 12753: 0.3352643091202694
Position 7675: 0.3305793494500919
Position 5137: 0.31863189505844597
Position 6607: 0.3056957937980496
Position 12205: 0.2843966492973398
Position 922: 0.22061788582685618
Position 8520: 0.214914300547074
Position 11422: 0.17342443572460967
Position 8850: 0.14145057839959832
Position 8669: 0.12005620495830172
Position 10112: 0.11751578746589963
Position 2586: 0.07773626541289703
Position 11132: 0.07546733380143436
Position 484: 0.07113334674169892
Position 8373: 0.05800406889910933
Position 13885: 0.0435342899878579
Position 9062: 0.032679448908108276
Position 10950: 0.022787246802570087
Position 9051: 0.022551534244059472
Position 12793: 0.02206685389553785
Position 5589: 0.02095040069652962
Position 13748: 0.020209457538622203
Position 13157: 0.0155010734690481
Position 13392: 0.011750047796720158
Position 565: 0.007933570349358897
Position 8628: 0.005698298754343767
Position 215: 0.004925560755842356
Position 57: 0.0032130237932634785
Position 14088: 0.0025538286885494095
Position 768: 0.000633238648838677
Position 420: 0.0002609495190060084
Position 143: 5.9884078071655116e-05
Position 316: 1.0314088407484456e-05
Position 250: 8.26693643926152e-06
Position 528: 3.4270920696749164e-06
Position 44: 3.1353184800591525e-06
Position 10463: 9.106116011428037e-07
Position 70: 2.1045800020520757e-07
Position 25: 1.9785501279843644e-10
Position 116: 6.697811862759132e-11
Position 33: 2.972482152565157e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8168: 0.9999999999999981
Position 5041: 0.9727187211429964
Position 12665: 0.9654813683691142
Position 9837: 0.9323332813669803
Position 13041: 0.9219312419319083
Position 14407: 0.7677596404605707
Position 1981: 0.7207274249417053
Position 13618: 0.7161565950241786
Position 6833: 0.6397034482605695
Position 8941: 0.5715273149823065
Position 6492: 0.4079702752555848
Position 8443: 0.34066880425971946
Position 6510: 0.3232594234325562
Position 11021: 0.30640293252317174
Position 7621: 0.2908302515517668
Position 12004: 0.28439664929734
Position 659: 0.2467187524469166
Position 11131: 0.17985735663980473
Position 11376: 0.1734244357246096
Position 702: 0.17316489527033546
Position 837: 0.14274647282209246
Position 8729: 0.1414604262026199
Position 13592: 0.08371930157177165
Position 2026: 0.0701713493456451
Position 10009: 0.06559393295637214
Position 13038: 0.04692352070144013
Position 7657: 0.03974909789832498
Position 13314: 0.03223936545242145
Position 419: 0.028709834820294773
Position 2399: 0.02498984830262193
Position 2439: 0.024226348278470453
Position 10738: 0.022787246802570087
Position 13009: 0.022736154079898933
Position 2193: 0.021263181788258347
Position 450: 0.020623588039891814
Position 13959: 0.01690138905019142
Position 5398: 0.012916536478150994
Position 773: 0.011724861475776715
Position 1739: 0.01137198534253925
Position 5313: 0.00803386421837863
Position 2227: 0.00651755450179588
Position 295: 0.004916363385343763
Position 379: 0.004701504267297008
Position 300: 0.0024133971613768523
Position 363: 0.0022446491307534402
Position 186: 0.001959356122930849
Position 846: 0.0016840469829951733
Position 2335: 0.0007393325417504375
Position 629: 0.0007287582691193969
Position 9798: 0.0005024930186663746
Position 225: 0.00030499799338960283
Position 478: 0.0002151108500214117
Position 165: 4.486001887483972e-05
Position 310: 1.73207096680269e-05
Position 381: 1.7166192563588716e-05
Position 10343: 9.106116011428036e-07
