Gene = NVL
index = 981
Annotated 5SS: [  317  3997 12510 12694 18588 22397 25354 25652 26665 29826 33887 36121
 40904 42613 44362 49265 55049 62354 80176 93882 97187 99162]
Annotated 3SS: [  3922  12456  12593  18529  22123  25220  25574  26529  29723  33768
  35975  40653  42393  44256  49201  54928  62253  80068  93804  97097
  99090 102716]
SMsplice 5SS: [  317  3997 12510 12694 17354 25354 26665 29826 33887 36121 44362 49265
 50777 55049 62354 63384 80176 93882 97187 99162]
SMsplice 3SS: [  3922  12391  12593  17235  25220  26529  29723  33768  35975  44256
  49201  50683  54928  62253  63163  80068  93804  97097  99090 102716]
top_k =  100
Partition function (log Z): -16.70228024270828

Sorted 5' Splice Sites (High to Low Probability):
Position 3997: 1.0000000000000178
Position 29826: 0.9988167171263991
Position 33887: 0.9951292511756769
Position 36121: 0.9935856459271322
Position 12694: 0.9838250129167728
Position 25354: 0.9673637942019734
Position 26665: 0.9557705575978863
Position 12510: 0.8791186902594428
Position 44362: 0.8430925476686071
Position 317: 0.8338122942966948
Position 17354: 0.6875144696937078
Position 49265: 0.5260193743706537
Position 25652: 0.5104546391732989
Position 33607: 0.46929256384791607
Position 18588: 0.2936761348099986
Position 17338: 0.2760349961044002
Position 34547: 0.19524598401281396
Position 33237: 0.14559011665964391
Position 280: 0.13876700832552052
Position 12500: 0.12088130974057179
Position 28697: 0.1187768029711654
Position 32891: 0.10259264291958932
Position 32090: 0.07416466538944039
Position 14453: 0.04336183093321098
Position 22397: 0.03392427522895987
Position 28109: 0.025791244006865933
Position 15218: 0.019913468408560054
Position 25361: 0.01756704753944774
Position 32974: 0.017476946708282388
Position 12678: 0.016032500305754094
Position 25359: 0.015069158258593155
Position 846: 0.014705604254543718
Position 16705: 0.012198589418500595
Position 26249: 0.011157406546694993
Position 25767: 0.010212417399541247
Position 164: 0.0069315014659786746
Position 13895: 0.006563759768149232
Position 602: 0.005783591657277914
Position 15291: 0.005584419931362105
Position 36093: 0.005277672588699654
Position 34670: 0.004827713424797708
Position 14318: 0.004701238982688279
Position 42613: 0.0032487862559985106
Position 40904: 0.002944196944375094
Position 25916: 0.000784767798995458
Position 29852: 0.00043427345193850376
Position 34628: 0.00022015094826262474
Position 12698: 0.0001424867774901046
Position 30373: 1.948055113106301e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3922: 1.000000000000015
Position 25220: 1.000000000000013
Position 35975: 0.9998940815801846
Position 33768: 0.9948439265805753
Position 12593: 0.9948018899018664
Position 29723: 0.9942804782967503
Position 26529: 0.9050133681451035
Position 44256: 0.84309254766861
Position 17235: 0.8310712445472801
Position 12391: 0.6895144638819081
Position 49201: 0.5923653697654463
Position 25574: 0.5079161489809993
Position 33466: 0.4695778884430202
Position 49919: 0.40427950054647444
Position 12456: 0.3104855361181086
Position 34433: 0.1806745032384509
Position 18529: 0.17012305558857027
Position 51296: 0.14262864383009435
Position 32868: 0.12025745513861921
Position 18332: 0.11041829317966632
Position 33098: 0.10376293013131518
Position 49922: 0.10275379066814873
Position 31929: 0.07416466538944053
Position 17231: 0.07237819745130478
Position 28595: 0.06351379970751772
Position 48441: 0.060145525913701016
Position 28615: 0.055263003263647574
Position 43810: 0.05273804006746722
Position 17255: 0.04412909300651343
Position 26503: 0.042773903216434386
Position 33133: 0.04092658740294147
Position 14220: 0.03976047518043079
Position 22123: 0.033924275228959834
Position 42972: 0.03082455687355374
Position 27816: 0.02579124400686588
Position 42393: 0.0233442473482018
Position 46518: 0.01853776791293973
Position 15120: 0.01736090965980782
Position 17083: 0.01597093079300925
Position 44955: 0.01576567354839126
Position 41259: 0.015211286578510515
Position 43001: 0.014611319171200076
Position 17997: 0.013134786041762218
Position 16391: 0.012198589418500551
Position 34429: 0.011043617305219768
Position 45573: 0.010668144679033986
Position 25505: 0.009613193115397867
Position 40653: 0.009338080789235183
Position 34449: 0.008575727842203508
Position 15010: 0.008136978680114364
Position 44441: 0.00813506821868829
Position 44979: 0.007509522835630742
Position 40614: 0.007250747300738327
Position 13731: 0.006563759768149239
Position 44761: 0.006322914120716272
Position 26129: 0.005645518081775639
Position 12600: 0.005198110098151121
Position 29748: 0.004970512281590624
Position 26126: 0.004853022647935766
Position 26532: 0.004821685522386057
Position 14216: 0.004577282606175203
Position 14359: 0.003725312129293173
Position 26466: 0.003161600713960112
Position 25452: 0.0031317460622269293
Position 38176: 0.0020727813002005572
Position 41881: 0.0018482640326762112
Position 38368: 0.0016616961087857422
Position 38150: 0.0011670232919955953
Position 25800: 0.0007847677989954584
Position 32887: 0.0007127336146397518
Position 26039: 0.0006588658169835851
Position 39592: 0.0005986949196838958
Position 40715: 0.0005886191290054219
Position 36690: 0.000550722875112801
Position 36757: 0.00015767426122197098
Position 35999: 0.00010591841982266377
Position 30194: 1.0314908217358673e-05
Position 30250: 9.165642913704405e-06
Position 25580: 5.968414215813094e-06
