Gene = ACTR8
index = 26
Annotated 5SS: [  224  2264  3846  4556  4989  5583  6255  7992  9171  9819 10971 12221]
Annotated 3SS: [ 2092  3734  4450  4814  5488  6121  7837  9074  9677 10705 12056 13339]
SMsplice 5SS: [  224  2264  3846  4556  4989  5583  6255  9171  9819 12221]
SMsplice 3SS: [ 2092  3734  4450  4814  5488  6121  9055  9677 12056 13339]
top_k =  100
Partition function (log Z): 11.888110660485061

Sorted 5' Splice Sites (High to Low Probability):
Position 6255: 0.9991966473799235
Position 4556: 0.9879110666730467
Position 224: 0.9646181337061425
Position 4989: 0.9383773564628836
Position 2264: 0.9291778782970241
Position 5583: 0.9101392488336951
Position 3846: 0.867680577430848
Position 12221: 0.8487663215329446
Position 9171: 0.7869284448882361
Position 9819: 0.7323604515701114
Position 7992: 0.7181787690027013
Position 9835: 0.2534498271587824
Position 6702: 0.22665571252392697
Position 13480: 0.18999387398493756
Position 6806: 0.18283362235757525
Position 10814: 0.18120055372775198
Position 2928: 0.124771544368677
Position 6815: 0.11417760455731825
Position 13529: 0.10859546529863237
Position 3106: 0.09105548443750654
Position 3814: 0.07529085330915984
Position 2940: 0.04559698826721634
Position 6728: 0.035353600753064186
Position 5946: 0.03037277364535644
Position 4870: 0.030031453808210595
Position 405: 0.021391976450085642
Position 78: 0.02119596802574343
Position 1822: 0.015903368218992006
Position 5105: 0.010621423843144044
Position 13854: 0.010063595071210059
Position 3020: 0.008409756958918515
Position 1351: 0.008268435904666301
Position 4731: 0.008243376546701502
Position 2532: 0.00816579816464368
Position 2298: 0.008019973412374981
Position 82: 0.00735635216853789
Position 2447: 0.006589830360565618
Position 2758: 0.005311253794513266
Position 3488: 0.005001269232760574
Position 3889: 0.004654570095288276
Position 1946: 0.004327761572346045
Position 3244: 0.004255835267523329
Position 4820: 0.0033717266704072126
Position 565: 0.002625528271376418
Position 12763: 0.0025611157218325092
Position 203: 0.0025577205565030904
Position 3996: 0.0020122515270353733
Position 537: 0.001304391313925396
Position 1696: 0.0011161432367730153
Position 240: 0.0010416973629821188
Position 483: 0.0007474282934341403
Position 6271: 0.0007339856458148575
Position 2025: 0.0006273687542857251
Position 993: 0.0005278698544933252
Position 1615: 0.000500377825174206
Position 1381: 0.0004697850097253095
Position 1356: 0.00046627570948394066
Position 2482: 0.00020829727058812455
Position 4932: 8.157719854076793e-05
Position 3240: 4.271053100570439e-05
Position 2726: 1.2471486672932312e-05
Position 211: 6.245833483907955e-07
Position 120: 1.8808658723569668e-07
Position 88: 1.1723854122984392e-07
Position 86: 9.051627225323145e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6121: 0.9844520081606387
Position 4450: 0.9827969706900842
Position 3734: 0.935340928988781
Position 9677: 0.8799538033165833
Position 5488: 0.8709732964278668
Position 12056: 0.7785820280883193
Position 4814: 0.7397741132652077
Position 2092: 0.7351873007780599
Position 7837: 0.7181787690027019
Position 13339: 0.626934597964437
Position 9055: 0.6030257774264599
Position 13733: 0.4497445037178857
Position 6688: 0.29742052451175427
Position 4911: 0.2166379924048607
Position 2129: 0.19607055334141982
Position 10705: 0.19353556410297418
Position 2754: 0.16777756343500366
Position 9074: 0.16735423135566602
Position 6521: 0.14241808700361303
Position 13405: 0.09217295541396033
Position 9748: 0.08880107319966601
Position 3016: 0.08622737638429545
Position 14035: 0.06874930050153832
Position 12128: 0.06623963397163302
Position 6465: 0.047984501901236466
Position 6776: 0.030576539129896926
Position 6592: 0.02910287636253698
Position 5496: 0.024886820824472362
Position 323: 0.023046994427792938
Position 5690: 0.018562537853468727
Position 14866: 0.01840812934452964
Position 9743: 0.018214913626164068
Position 14567: 0.016626162066457832
Position 8741: 0.016548436106110127
Position 6190: 0.014914053950046033
Position 3385: 0.014522902631262744
Position 2406: 0.01409090128589189
Position 14330: 0.013880211697508655
Position 1690: 0.013624051873951203
Position 2726: 0.012896039990526353
Position 5710: 0.010930850983688886
Position 6595: 0.007719100177027057
Position 11909: 0.0067886679184562225
Position 4864: 0.006757532107803424
Position 4490: 0.006752162408740448
Position 2908: 0.00650853450567416
Position 4923: 0.00645172569250107
Position 12553: 0.005977763702341834
Position 2595: 0.005617357920679325
Position 5346: 0.00534842116201277
Position 3741: 0.004775689975048451
Position 1746: 0.004758751737587717
Position 2178: 0.004045349169937036
Position 6658: 0.0037203567542820263
Position 1181: 0.0034909157592855765
Position 5533: 0.0033718503061927595
Position 4725: 0.0033058645435559363
Position 5026: 0.0031981172039373972
Position 4890: 0.0031043398808974377
Position 5103: 0.0030625474247773965
Position 5530: 0.0030098810048283216
Position 4650: 0.0030035628405616728
Position 4633: 0.002830808354619662
Position 1127: 0.002808286480009343
Position 10793: 0.001561942086123707
Position 5390: 0.001464079055320911
Position 2065: 0.000998377175228604
Position 1898: 0.0009438435986162646
Position 5849: 0.000943301402999042
Position 1837: 0.0009291186088495099
Position 2145: 0.0009244494163668306
Position 12578: 0.0008199533476237006
Position 1210: 0.0008099718378887736
Position 4678: 0.0008099430925753898
Position 1455: 0.000678945099928846
Position 2202: 0.0006769379727935815
Position 1326: 0.0006575054328630564
Position 4639: 0.0005949812522404363
Position 1104: 0.000592854941271815
Position 1653: 0.0005492866141239118
Position 6085: 0.0005006543202522962
Position 1587: 0.0003866358543600838
Position 1935: 0.00037929451725017744
Position 5073: 0.00034223581725017664
Position 330: 0.0003201191907378243
Position 4313: 0.00029504107864608244
Position 1583: 0.0002396843172073516
Position 2832: 0.00021780694618118228
Position 815: 0.00016924485939554258
Position 896: 0.0001388536854198863
Position 2101: 0.00013629943538623752
Position 2685: 0.000135866879455706
Position 1237: 0.00012642259098521425
Position 511: 0.00011642046970637175
Position 873: 0.00011180245285784061
Position 675: 0.00010796885682005583
Position 2645: 7.549905021779538e-05
Position 395: 7.52220668097824e-05
Position 6553: 4.310267487512035e-05
Position 6569: 3.5451676662341695e-05
Position 2359: 1.701631580926521e-05
Position 5282: 4.943197678707109e-06
