Gene = IL23R
index = 692
Annotated 5SS: [  142  1791  3239 16560 34498 40656 53331 70403 73882 89528]
Annotated 3SS: [ 1691  2941 16435 34336 40509 53173 70312 73778 89436 92077]
SMsplice 5SS: [  142  1791  3239 16560 19689 38274 53331 70403 73882 85669 89528]
SMsplice 3SS: [ 1691  2941 16435 19563 38180 53173 70312 73778 85535 89436 92144]
top_k =  100
Partition function (log Z): -46.705401826511405

Sorted 5' Splice Sites (High to Low Probability):
Position 1791: 0.9822050413437645
Position 142: 0.8959153251804373
Position 3239: 0.7028911101898153
Position 5520: 0.4033401946321
Position 4536: 0.12223381092646372
Position 38: 0.09555314154645624
Position 5348: 0.05732556473475367
Position 999: 0.02814379067860152
Position 134: 0.004201525204693375
Position 798: 0.0018944591509527603
Position 2547: 0.00161667184224883
Position 59: 0.0005835161646070703
Position 530: 0.0004170776755525859
Position 2683: 0.0003711758312379934
Position 2235: 0.0002907200072741434
Position 2579: 0.00020952961468232977
Position 2195: 0.00017882361947095898
Position 42: 5.220552450177139e-07
Position 639: 3.0432211064098736e-07
Position 25: 2.368105986489323e-07
Position 251: 5.994952959325935e-08
Position 210: 9.697841730152144e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2941: 0.6537429421692894
Position 1691: 0.598788857281796
Position 5432: 0.38976343848582584
Position 1718: 0.37969521957754776
Position 9279: 0.3354751377623475
Position 7459: 0.1441622410820399
Position 7816: 0.12415469848989598
Position 4375: 0.11364592078065361
Position 10456: 0.08770667208441214
Position 5257: 0.08525864921817264
Position 5209: 0.05748970224533792
Position 5507: 0.03843952840678496
Position 3000: 0.035473683699613456
Position 5549: 0.03199164730944328
Position 3034: 0.030567926411162932
Position 7136: 0.021511523961930862
Position 7263: 0.02023530588342272
Position 2980: 0.016242830020705895
Position 2405: 0.015836646376914384
Position 5689: 0.015670910820120926
Position 711: 0.011188515945601819
Position 4275: 0.009277447254665597
Position 3755: 0.008755453426097359
Position 3031: 0.008650074666397055
Position 685: 0.007487422348895046
Position 2000: 0.007388297374070107
Position 5326: 0.007117532422736228
Position 5654: 0.006643656488486938
Position 3056: 0.0058910483276261695
Position 5072: 0.005184075205523519
Position 1592: 0.0031076428760951924
Position 133: 0.002861199064853414
Position 747: 0.0023967592418847046
Position 1874: 0.0023037240071506135
Position 1973: 0.0022372800463683847
Position 3202: 0.001529780841623904
Position 1693: 0.0014795741940966567
Position 1729: 0.0012584313355275712
Position 4256: 0.001141949733906829
Position 855: 0.0010135702033421882
Position 852: 0.00100324002178863
Position 881: 0.0010026240251947522
Position 4239: 0.0008917491892779582
Position 1776: 0.0008021323727890359
Position 648: 0.00021434790282820612
Position 934: 0.00021345524786571697
Position 379: 0.00015077863088510822
Position 5297: 7.640698358320245e-05
Position 356: 7.448967134189723e-05
Position 465: 7.395967667099006e-05
Position 329: 7.227061180591176e-05
Position 344: 3.0239772034160684e-05
