Gene = SMC4
index = 1276
Annotated 5SS: [  446  1662  2790  3564  5201 12781 13150 14310 15214 17112 18653 20240
 21598 24347 24537 25716 26897 29639 31440 31902 32522 33212 33906]
Annotated 3SS: [ 1517  2610  3371  5023 12615 13021 14168 15062 16946 18418 20053 21435
 24120 24456 25562 26769 29448 31294 31727 32338 32978 33721 34352]
SMsplice 5SS: [  380  1662  2790  3564  5201 10941 12781 13150 17112 18653 24347 24595
 25716 26897 29639 31440 32522]
SMsplice 3SS: [ 1563  2685  3371  5023 10859 12615 13021 16946 18418 24120 24456 25562
 26769 29448 31294 32338 34352]
top_k =  100
Partition function (log Z): 15.62205609815398

Sorted 5' Splice Sites (High to Low Probability):
Position 17112: 1.0000000000000009
Position 5201: 0.9955226132445107
Position 26897: 0.9523408003505708
Position 1662: 0.9437282153288321
Position 2790: 0.910973199774544
Position 24347: 0.9107078112008641
Position 32522: 0.8912397308255571
Position 3564: 0.8600236780369254
Position 31440: 0.8328899701590367
Position 29639: 0.829072172513199
Position 25716: 0.7297632315816306
Position 13150: 0.7244480269768033
Position 10941: 0.7058261490934999
Position 5568: 0.6571621634391304
Position 18653: 0.5725114198272561
Position 12781: 0.5414610134766277
Position 14310: 0.5337659027575334
Position 380: 0.5034410540918084
Position 31902: 0.46219788179173343
Position 24537: 0.4340725071975816
Position 24595: 0.42592309618395885
Position 49: 0.3467819019737326
Position 33906: 0.307985925182417
Position 21598: 0.27372558603382313
Position 394: 0.26843573696417516
Position 4101: 0.2574168579908216
Position 20240: 0.21319135383809984
Position 33212: 0.2049001629066803
Position 12844: 0.18766432338003589
Position 446: 0.1857584887429082
Position 18455: 0.15504648163951318
Position 14293: 0.1475722573287826
Position 24555: 0.14000439661845804
Position 29226: 0.13806577161203115
Position 26100: 0.09656617735536224
Position 2224: 0.09515245671681963
Position 24313: 0.07085531625038696
Position 3209: 0.058705024886194127
Position 18283: 0.05636222944251027
Position 2433: 0.05021670730487012
Position 13428: 0.030705238746104285
Position 99: 0.029034896081694142
Position 3597: 0.02885405518855519
Position 12674: 0.023243379270451076
Position 4232: 0.02212556549691252
Position 2841: 0.019850614823591534
Position 7695: 0.017158782313355537
Position 33533: 0.016142546253497335
