Gene = IFNLR1
index = 677
Annotated 5SS: [   71  6531 17845 25720 27788 28210]
Annotated 3SS: [ 6406 17659 25576 27627 28078 29369]
SMsplice 5SS: [   71  6531 17845 21501 21893 25720 27788 28238 32246]
SMsplice 3SS: [ 6406 17659 21396 21709 25576 27627 28078 32082 32383]
top_k =  100
Partition function (log Z): -6.793546614427443

Sorted 5' Splice Sites (High to Low Probability):
Position 71: 0.9716026678271912
Position 6531: 0.9259397155067963
Position 27788: 0.9012126439681442
Position 17845: 0.8969198602188866
Position 25720: 0.7625267158696819
Position 10451: 0.6715704576314441
Position 21501: 0.5467527437684601
Position 28238: 0.4062192416206485
Position 25324: 0.36068168432081094
Position 7723: 0.3294929817293111
Position 6763: 0.27803770119323606
Position 25680: 0.23536352938249722
Position 28210: 0.1693910655181151
Position 25172: 0.13751318468463616
Position 29116: 0.12863639622306153
Position 21561: 0.11506770044973527
Position 17857: 0.10308005490373406
Position 955: 0.05941802175358007
Position 19065: 0.04195707403361219
Position 704: 0.03245139200787607
Position 187: 0.02835594624452887
Position 875: 0.02755146279505026
Position 1700: 0.024722193348532304
Position 1707: 0.018390410375500037
Position 488: 0.012726196918738978
Position 628: 0.012546923163559376
Position 767: 0.011137862955087025
Position 6740: 0.008242651925860012
Position 166: 2.0299956442426273e-05
Position 363: 4.211338335737847e-06
Position 249: 4.653138581783639e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 25576: 0.9998759362852622
Position 27627: 0.9166696284697291
Position 6406: 0.8966722343165975
Position 17659: 0.7781565957965924
Position 28078: 0.667510410530532
Position 10296: 0.5641187520772433
Position 21396: 0.5367824847116871
Position 25111: 0.49819486900544674
Position 30411: 0.338526054430654
Position 7580: 0.3294929817293109
Position 17674: 0.22184331932602802
Position 6607: 0.21222015350327136
Position 29369: 0.20431770586060333
Position 29456: 0.17940979441393673
Position 28919: 0.1754317231838982
Position 21445: 0.12503795950650792
Position 10341: 0.10745170555420053
Position 6432: 0.09242367325491678
Position 648: 0.05542701559656719
Position 829: 0.05193280872469333
Position 29513: 0.04022359400177779
Position 18693: 0.03572469021741649
Position 25821: 0.03533728416567478
Position 31433: 0.0347769630547696
Position 480: 0.027727444892051725
Position 1537: 0.02653761601387045
Position 272: 0.015878206180551777
Position 1591: 0.014689330964501831
Position 6453: 0.010904007551107266
Position 25778: 0.009119085985075746
Position 18673: 0.006232383816195692
Position 812: 0.0029954852227863857
Position 25745: 0.0020273484854975194
Position 1508: 0.0018856567456600507
Position 385: 0.0018545745349767347
Position 17955: 0.00012397883736008655
