Gene = ZNF684
index = 1619
Annotated 5SS: [  227  1621  9152 10150]
Annotated 3SS: [ 1581  9024 10053 15000]
SMsplice 5SS: [  227 10150]
SMsplice 3SS: [10053 12835]
top_k =  100
Partition function (log Z): -7.003022211834509

Sorted 5' Splice Sites (High to Low Probability):
Position 10150: 0.9996474754324562
Position 227: 0.8441485738600244
Position 1621: 0.5522612861030576
Position 1750: 0.3338674740387753
Position 1248: 0.16734304420873422
Position 586: 0.165165681717115
Position 253: 0.11658952560575674
Position 964: 0.09081869103021116
Position 12703: 0.08272761774832342
Position 93: 0.01640098611704685
Position 11114: 0.010719560466622289
Position 748: 0.007055755756532739
Position 100: 0.0062356499586240545
Position 648: 0.005642134673645527
Position 13067: 0.005503509778958644
Position 332: 0.0022921992195999016
Position 82: 0.0012789799431685866
Position 670: 0.00026162307430907067
Position 10865: 0.00022244033412841595
Position 58: 0.00020608498963572088
Position 342: 0.00010562845707715419
Position 131: 8.296096678117552e-05
Position 716: 6.245425400948514e-05
Position 423: 4.896503605678557e-05
Position 85: 4.2117762020582936e-05
Position 362: 2.6775765416977352e-05
Position 65: 7.116686315301281e-07
Position 43: 1.2922751107132274e-07
Position 12: 3.172432075824592e-08
Position 9: 1.7117369193038133e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10053: 0.9996474754324564
Position 1581: 0.5750615534494049
Position 1462: 0.30498783956503134
Position 12835: 0.2072465895242029
Position 932: 0.1801828022216268
Position 464: 0.15896174107403438
Position 13512: 0.15403417355975813
Position 12578: 0.14455749630438913
Position 14814: 0.13507616973853045
Position 11336: 0.13416782437653205
Position 15000: 0.06558256048557229
Position 15634: 0.04488819117601308
Position 10960: 0.03778197780554108
Position 816: 0.033050384853824534
Position 998: 0.027697507630087995
Position 10380: 0.02502601350878136
Position 11920: 0.024466915451299164
Position 13567: 0.023449958577682197
Position 10407: 0.019424624172349598
Position 11196: 0.01371531125525861
Position 12831: 0.011266599866622682
Position 12451: 0.009605778434891542
Position 11408: 0.008930646664719079
Position 10600: 0.007106382017749062
Position 11678: 0.006909811007948409
Position 1645: 0.006107740753923759
Position 10725: 0.005146173027844954
Position 13489: 0.005097853289928056
Position 1171: 0.004791497788777207
Position 11286: 0.0045930937095028605
Position 1127: 0.004571590604216388
Position 11151: 0.0042420869552960575
Position 520: 0.00421942253050901
Position 11243: 0.004000946913026621
Position 900: 0.0040006717440324345
Position 911: 0.002588299961822486
Position 10342: 0.0025034259370516837
Position 470: 0.002432078390036288
Position 183: 0.001420897241561951
Position 2704: 0.00021584752356032934
Position 522: 7.038930167355674e-08
Position 559: 3.769862150307953e-08
Position 482: 2.3422602731399146e-08
