Gene = NELFB
index = 936
Annotated 5SS: [  305   764  1122  1748  7916  9051 10673 11120 11780 12040 16916 17309]
Annotated 3SS: [  599  1021  1516  7729  8937 10569 11023 11636 11932 16773 17199 17474]
SMsplice 5SS: [  305   764  1122  7916  9043 10673 11120 11780 12040 16688 16916 17309]
SMsplice 3SS: [  599  1021  7729  8937 10569 11023 11636 11932 16576 16773 17199 17474]
top_k =  100
Partition function (log Z): 27.44373780461889

Sorted 5' Splice Sites (High to Low Probability):
Position 12040: 1.0000000000000047
Position 16916: 0.9942783291687262
Position 11120: 0.9790000046156111
Position 764: 0.9506062546959158
Position 11780: 0.9249627721808528
Position 17309: 0.8854784606127059
Position 7916: 0.8576065302521446
Position 305: 0.8133476708241839
Position 1122: 0.7806784864537981
Position 16688: 0.6992638815608235
Position 9043: 0.6633773009791063
Position 10673: 0.6186298441240844
Position 11528: 0.3691871903014328
Position 9051: 0.32433839494514644
Position 16672: 0.23468775311380638
Position 518: 0.1883710704060893
Position 16220: 0.1855269173859798
Position 15927: 0.16976729293536644
Position 1097: 0.1667544729398004
Position 1748: 0.13500188521047748
Position 2960: 0.11847148929937655
Position 8559: 0.08301281214367734
Position 1583: 0.07927464629104154
Position 8112: 0.05936233183296627
Position 7880: 0.0575450383748836
Position 7956: 0.056772857551869754
Position 10841: 0.05448746966434187
Position 11533: 0.05107620546402777
Position 789: 0.048897322151893755
Position 1250: 0.047046170336928164
Position 1631: 0.04624338702648943
Position 11524: 0.028340126610215687
Position 11789: 0.026853024254333464
Position 16700: 0.024832780630811676
Position 11800: 0.017639194106451407
Position 9322: 0.016471163147465783
Position 8186: 0.014436477252289071
Position 16692: 0.013500683489140294
Position 11099: 0.012143715218505465
Position 17403: 0.008151282842564141
Position 8973: 0.007311580842013921
Position 11486: 0.006747775227473333
Position 17020: 0.0052698240134461775
Position 11413: 0.005030649397472586
Position 9057: 0.0049727232337364626
Position 11867: 0.004751225270578097
Position 11429: 0.003536110794551487
Position 17359: 0.0032324580404492495
Position 11323: 0.002791477334165767
Position 1022: 0.0017884526389482956
Position 11203: 0.001181345593246477
Position 1065: 0.0010050308386859255
Position 131: 0.0006312153617957078
Position 16929: 0.0005251932818881502
Position 768: 0.0004956558722559758
Position 1008: 0.0002799232612835736
Position 133: 0.00014124342335805753
Position 408: 6.56997710225692e-05
Position 99: 2.9533066887178437e-05
Position 14: 2.271795384243303e-05
Position 40: 2.820553382766419e-06
Position 690: 4.2302902990461856e-07
Position 781: 3.44250911291834e-07
Position 185: 1.90342823671292e-08
Position 416: 3.694692935867114e-09
Position 435: 1.4833039082119774e-09
Position 488: 1.1841311197001096e-11
Position 479: 7.188684275974404e-12
Position 205: 6.4770776149023804e-12
Position 551: 2.2573757187753287e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8937: 0.9999995988266208
Position 16773: 0.9989441702938858
Position 11023: 0.9920187500605692
Position 11932: 0.9783505142497455
Position 11636: 0.9742062158122149
Position 7729: 0.971924426178898
Position 17474: 0.9588446275712815
Position 16576: 0.9088909671604518
Position 599: 0.7085496424688266
Position 10569: 0.6303082465606816
Position 17199: 0.5665090603974152
Position 1021: 0.4872233328995936
Position 11412: 0.23955282177473713
Position 632: 0.2216020020926978
Position 962: 0.215721924826496
Position 17115: 0.1748916525962261
Position 15795: 0.1667344369031254
Position 16144: 0.1546170044054994
Position 1516: 0.15223328062350566
Position 956: 0.15045905990548103
Position 17179: 0.1464087103966151
Position 11232: 0.12233934104417242
Position 2841: 0.11847148929937676
Position 11438: 0.09548325610228137
Position 1465: 0.09184412698227183
Position 870: 0.08089635157857643
Position 8028: 0.07379880908525537
Position 16557: 0.06396864062019683
Position 10741: 0.03963755841916286
Position 8445: 0.03703606015193301
Position 1184: 0.03483054083096103
Position 541: 0.03022201539224013
Position 15996: 0.023274269824464157
Position 8426: 0.021998342467868467
Position 603: 0.02199158550567835
Position 11942: 0.02164948575025803
Position 1085: 0.02050958898506901
Position 8344: 0.01738739766653477
Position 636: 0.016144045240033333
Position 9183: 0.014794049236415745
Position 17507: 0.013016295848938033
Position 1495: 0.010521756431101783
Position 11280: 0.009334116208148354
Position 16044: 0.007635643156016222
Position 17153: 0.0071489836751917205
Position 17060: 0.00664797146860773
Position 8532: 0.006591011857341101
Position 17253: 0.006471454440887375
Position 1651: 0.0059207544911297995
Position 17203: 0.0046108881252586095
Position 18150: 0.003883009564260442
Position 1207: 0.0037624959898699545
Position 17964: 0.0035067052443957854
Position 18153: 0.003506232105760053
Position 10106: 0.0031715088085828703
Position 15818: 0.003032856032241067
Position 941: 0.0019552546024220164
Position 9179: 0.001677113911050032
Position 927: 0.0016629401252723287
Position 435: 0.0011792626223962066
Position 17891: 0.0010435287912239715
Position 220: 0.0006786076433955776
Position 416: 0.0005838239826057577
Position 677: 0.0005170459547782333
Position 16778: 0.0004813207200519585
Position 686: 0.0004723278299041976
Position 17039: 0.0003730812696576695
Position 1070: 0.0003571899513730901
Position 10868: 0.00030631536679311474
Position 605: 0.00019841860226607123
Position 498: 0.00017107203176316976
Position 389: 0.00016309542844373628
Position 579: 0.00011309804593572406
Position 966: 0.00010709086451937787
Position 16998: 7.334646405722148e-05
Position 1012: 6.676590980900758e-05
Position 446: 1.641598815142622e-05
Position 379: 6.388259609334833e-06
Position 442: 2.084545007521576e-06
Position 253: 9.2342170388826e-07
Position 8830: 4.011733830621295e-07
Position 244: 8.699421329236865e-08
Position 177: 3.188275644582972e-08
Position 256: 2.1260286122388494e-08
Position 118: 1.5496812648924815e-10
Position 277: 9.207594545984851e-11
Position 286: 8.790458021859894e-11
Position 107: 7.296365429141227e-11
