Gene = CDC73
index = 337
Annotated 5SS: [   315   3201   8227  13437  13573  16157  20050  25949  28366  30428
  81836  90084  90461 111138 114340 127855]
Annotated 3SS: [  3094   8156  13373  13519  16067  19832  25849  28286  30362  81777
  90047  90372 110975 114238 127712 128658]
SMsplice 5SS: [   315   3201   8227  13437  13573  25949  28366  30428  34977  90461
 111138 114340 127445 127855]
SMsplice 3SS: [  3094   8156  13373  13519  25849  28286  30362  34817  90372 110975
 114238 127102 127712 129565]
top_k =  100
Partition function (log Z): -54.95522865449608

Sorted 5' Splice Sites (High to Low Probability):
Position 8227: 0.9993926410830911
Position 3201: 0.9936366380928653
Position 315: 0.985784287517956
Position 13573: 0.9855649838475014
Position 13437: 0.9010132852089884
Position 16157: 0.6007846792048335
Position 19733: 0.22276108483430374
Position 19126: 0.19539565396101868
Position 20050: 0.16830581430723066
Position 19341: 0.06181454427638786
Position 8540: 0.041940836146549185
Position 16501: 0.03111993289859665
Position 12093: 0.02782163873436063
Position 15985: 0.019363701763949717
Position 941: 0.016448364880753946
Position 2817: 0.008356692465964889
Position 476: 0.006906710332052479
Position 545: 0.006204276365187988
Position 10023: 0.00448575979694023
Position 3828: 0.003364906307792907
Position 6190: 0.0023893345240701028
Position 6122: 0.001969974227856304
Position 4411: 0.001631401451733345
Position 1979: 0.001265770265593824
Position 2800: 0.00109897087614806
Position 4912: 0.001068297147416573
Position 912: 0.0006962277773025006
Position 2502: 0.0006470027501339392
Position 4403: 0.000641065850855891
Position 5374: 0.0004553971956355687
Position 4906: 0.00038748326914207466
Position 2855: 0.0003569550451553484
Position 8218: 0.0002887474665169361
Position 8231: 0.00020570603626102318
Position 289: 1.175513242543638e-05
Position 241: 9.263767095685001e-06
Position 590: 2.515969090195157e-07
Position 70: 2.118508411276191e-07
Position 319: 1.7949125068284123e-07
Position 256: 1.750428615462506e-07
Position 51: 2.025986093880961e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8156: 0.9998520347811929
Position 13519: 0.9928928883694595
Position 3094: 0.9905189226119743
Position 13373: 0.7224833841917508
Position 19514: 0.6053628818865885
Position 16067: 0.44016365124681045
Position 19055: 0.2515043127644726
Position 20907: 0.24696312558122613
Position 19832: 0.18985149527152467
Position 13080: 0.1829893351301004
Position 16024: 0.1522531169601974
Position 19214: 0.1311716373282633
Position 20145: 0.0638653013129523
Position 22489: 0.06237836389577354
Position 8378: 0.02953201422259562
Position 11914: 0.02782163873436083
Position 15919: 0.025630788241994495
Position 16398: 0.01908784308221871
Position 16286: 0.01697170424801573
Position 17269: 0.016219950090391098
Position 15789: 0.015652839483144054
Position 8448: 0.011254868303679734
Position 716: 0.010956421619806759
Position 2726: 0.009184346538440271
Position 18075: 0.006564541658094465
Position 16492: 0.0051768798333770814
Position 15462: 0.005128837614851475
Position 14164: 0.004682823343274965
Position 15240: 0.0046579578886463335
Position 6035: 0.004359308751926408
Position 14735: 0.003933949279806316
Position 16624: 0.003613310263632046
Position 15039: 0.0032954222344830668
Position 2987: 0.003100636179707181
Position 15389: 0.0027621026693502512
Position 3584: 0.0026466433309631017
Position 9951: 0.002623818018978701
Position 803: 0.0024042592193954577
Position 13876: 0.0024016343365833087
Position 4313: 0.0022724673025892226
Position 14497: 0.0017146526407070147
Position 8408: 0.0016825441892978784
Position 13872: 0.001562466536976842
Position 4763: 0.0014557804165586479
Position 13896: 0.0013168997613838692
Position 13656: 0.0012219056390722553
Position 9887: 0.0012082106099317426
Position 1844: 0.0010229142620588705
Position 9000: 0.000898606530607846
Position 474: 0.0006355436412137452
Position 454: 0.0005017635386714654
Position 5307: 0.0004553971956355719
Position 459: 0.0004504346591094189
Position 675: 0.0004464005529131797
Position 9861: 0.00043686817531626913
Position 3580: 0.00042619475303868606
Position 2754: 0.00037065546935856445
Position 9753: 0.00036644066598596407
Position 10072: 0.00033397561580897914
Position 10480: 0.0003041511964455337
Position 3455: 0.0002920682237911193
Position 2757: 0.00026018279284214396
Position 2338: 0.0002006908912765223
Position 829: 0.00018698636543239492
Position 589: 0.00017508181214748834
Position 2300: 0.000169600230662011
Position 2380: 0.0001591385788457623
Position 9137: 0.0001336827861586808
Position 1668: 0.00012665149813003115
Position 2261: 0.00011757304934964359
Position 1753: 0.00011620450540492258
Position 439: 0.00010274251153075325
Position 9085: 0.00010189972129406345
Position 8685: 8.168237889792086e-05
Position 833: 7.420588494115258e-05
Position 572: 6.944591921902805e-05
Position 7992: 6.471172013882529e-05
Position 863: 5.843829012014001e-05
Position 8179: 4.468550903808946e-05
Position 8182: 3.8567989620528935e-05
Position 3011: 1.2252513203421668e-05
Position 2964: 2.260374615291215e-06
Position 8496: 1.717936864651568e-06
Position 8529: 8.876951880073478e-07
