Gene = PEA15
index = 1010
Annotated 5SS: [ 186 6380 7929]
Annotated 3SS: [6205 7772 8084]
SMsplice 5SS: [ 186 2898 7929]
SMsplice 3SS: [2800 7772 8084]
top_k =  100
Partition function (log Z): -4.721631461598661

Sorted 5' Splice Sites (High to Low Probability):
Position 2898: 0.9976052504300443
Position 186: 0.9784772804338986
Position 7929: 0.9430306230994858
Position 1901: 0.8042216551355444
Position 8174: 0.5594668080568422
Position 6380: 0.5185733826602826
Position 3329: 0.10696579204770534
Position 8545: 0.07071899815136735
Position 624: 0.04790737619182048
Position 1732: 0.039159879195228606
Position 8556: 0.03776897792595638
Position 8540: 0.03429230791377554
Position 9192: 0.02207669774715665
Position 2220: 0.010873242049270971
Position 117: 0.008922666802051936
Position 347: 0.008638446227879383
Position 6314: 0.004698923548501641
Position 1116: 9.613682200946809e-05
Position 343: 6.515592117732986e-05
Position 1249: 3.460535384357993e-05
Position 580: 3.1820900921495816e-05
Position 331: 2.5388595412822343e-05
Position 1188: 1.9764166448970058e-05
Position 236: 1.2838206147366155e-08
Position 22: 5.64795333895231e-09
Position 152: 4.923033485313157e-09
Position 210: 4.325146001788178e-09
Position 17: 1.003013880716111e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7772: 0.9430306230994858
Position 8084: 0.9257654239143878
Position 2800: 0.8277737517090836
Position 6205: 0.524548550133489
Position 9984: 0.3894395973220463
Position 1792: 0.3497539685422091
Position 1690: 0.26101979118168406
Position 1821: 0.19616068188749144
Position 2707: 0.15251415896973583
Position 8401: 0.09816621529018664
Position 8487: 0.07543879286915306
Position 8753: 0.06528931254297209
Position 3183: 0.05322927970149748
Position 9004: 0.04293943217309985
Position 9346: 0.041316371599880955
Position 515: 0.037030795381730694
Position 1795: 0.032777719157302536
Position 3203: 0.026597255127427763
Position 8982: 0.026154877366230143
Position 9328: 0.02223104725552684
Position 3126: 0.020250665569855268
Position 2686: 0.016247306007982867
Position 8432: 0.015252108478182803
Position 8214: 0.012425442502439057
Position 2133: 0.007084195399294563
Position 3081: 0.0068885916489248265
Position 320: 0.004762821271147826
Position 9031: 0.0045384929526168846
Position 2104: 0.003789046649976409
Position 1728: 0.0031856671148243554
Position 4232: 0.0024701442400700373
Position 602: 0.0021291449118722053
Position 3720: 0.0008932621309403071
Position 2583: 0.0006362989469199252
Position 2629: 0.0006322347239042366
Position 4381: 0.0004879580583115763
Position 1576: 0.00041665673051450994
Position 1022: 6.857268987640682e-05
Position 1496: 4.9055353911067204e-05
Position 278: 4.8505273713455e-05
Position 449: 4.773236906074933e-05
Position 998: 4.327737246055025e-05
Position 2862: 4.056724676623866e-05
Position 1151: 3.3355672941059486e-05
Position 472: 2.9482678239222075e-05
Position 1650: 1.7994362835862867e-05
Position 553: 1.2866577093591417e-05
Position 418: 5.409782565924387e-06
Position 1088: 3.5931528245038602e-06
Position 1155: 1.7074541994976509e-06
Position 358: 1.4046623785823114e-06
