Gene = NAT16
index = 913
Annotated 5SS: [ 235 5781 6981]
Annotated 3SS: [5464 6755 7624]
SMsplice 5SS: [ 235 5591 6981]
SMsplice 3SS: [5464 6755 7624]
top_k =  100
Partition function (log Z): -4.564783836487509

Sorted 5' Splice Sites (High to Low Probability):
Position 6981: 0.9854920987249187
Position 235: 0.9257042881331405
Position 5591: 0.46185119017895315
Position 5781: 0.3910860471124598
Position 1180: 0.37193067095632626
Position 1848: 0.15296430106327114
Position 5804: 0.11743948183467808
Position 3348: 0.0874280394935372
Position 5830: 0.07921818485056195
Position 882: 0.06648827897402113
Position 6798: 0.0633785872772925
Position 839: 0.049210876791132965
Position 408: 0.028048810101272546
Position 5574: 0.015935943352778023
Position 7516: 0.015336757104682835
Position 1211: 0.01049758583545203
Position 1803: 0.0047970127478228625
Position 746: 0.0033334982139025635
Position 552: 0.001100872465902297
Position 468: 0.0006855140244946321
Position 65: 0.00038647156369677317
Position 95: 1.3148342543731895e-05
Position 71: 9.874095223932904e-06
Position 161: 1.4444987055892308e-06
Position 163: 1.7049345671025028e-07
Position 389: 1.1755541804043197e-08
Position 367: 8.283368867727688e-09
Position 277: 3.1689283229965244e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5464: 0.9658615725133077
Position 6755: 0.9334530942107475
Position 7624: 0.41824902971016764
Position 1708: 0.157761313811094
Position 6878: 0.12933446126413156
Position 8791: 0.12513535173903975
Position 1071: 0.12309458651101401
Position 1139: 0.10533896217936273
Position 5713: 0.10026030661854035
Position 3167: 0.08742803949353722
Position 7056: 0.07381821605092687
Position 745: 0.06822095532032484
Position 865: 0.055946754680252064
Position 9665: 0.04827581655095979
Position 694: 0.047469173804979954
Position 8246: 0.047030029978460904
Position 8491: 0.04508213404525376
Position 922: 0.03870683166716272
Position 7505: 0.035762825103424586
Position 9186: 0.03404206906720195
Position 9038: 0.03193845809419573
Position 9115: 0.0316205761109784
Position 8747: 0.024229775204818244
Position 8690: 0.018287221581460872
Position 7053: 0.014010457338774726
Position 7360: 0.01265138418444925
Position 357: 0.009551293983861711
Position 7227: 0.008961305589254667
Position 7456: 0.006877319814049031
Position 324: 0.006831759806484032
Position 8508: 0.00589965665909372
Position 8382: 0.005623549868961624
Position 7786: 0.003942739112805299
Position 8338: 0.00393442668566611
Position 7245: 0.0018795029490967256
Position 7127: 0.0017965155418030601
Position 7091: 0.001780494848756134
Position 466: 0.0008690024879558296
Position 959: 0.0005429355305536639
Position 924: 0.0005394964525133523
Position 532: 0.0002219422604727302
Position 306: 5.035979438634074e-05
Position 367: 1.2062421504479614e-05
Position 593: 7.513564408952038e-06
Position 334: 5.688718090564679e-06
Position 480: 1.1475448385795866e-06
Position 293: 1.0581169045636301e-06
