Gene = ZBTB41
index = 1591
Annotated 5SS: [ 1189  8851  9781 12251 19555 22126 23979 25533 28383]
Annotated 3SS: [ 8642  9710 12102 19424 22029 23871 25426 28293 40527]
SMsplice 5SS: [ 1189  8851  9781 12251 19555 22126 23979 24612 25533 28383]
SMsplice 3SS: [ 8642  9710 12102 19424 22029 23871 24527 25426 28293 32624]
top_k =  100
Partition function (log Z): -8.228638316409427

Sorted 5' Splice Sites (High to Low Probability):
Position 19555: 1.0000000000000024
Position 28383: 0.9747415476772259
Position 22126: 0.9322439371708395
Position 25533: 0.9258832539733712
Position 12251: 0.9250984271548451
Position 23979: 0.8998589536347422
Position 9781: 0.816441558471495
Position 1189: 0.6397609668383828
Position 26808: 0.5556325701135818
Position 24612: 0.49153246658955857
Position 19968: 0.21212428087632412
Position 21958: 0.20667235640817316
Position 24603: 0.1648146093200486
Position 896: 0.1282568672792522
Position 87: 0.12186887787355395
Position 9847: 0.08929432280751494
Position 1081: 0.07031236662570624
Position 9818: 0.06669042352649991
Position 28580: 0.057651504979598825
Position 30473: 0.0566755456238201
Position 1995: 0.05549819586632611
Position 8676: 0.041872623624821324
Position 12475: 0.033834567975851076
Position 4822: 0.030083236885969637
Position 2388: 0.02885787199077606
Position 889: 0.023957200403401647
Position 1249: 0.023278123491240903
Position 14233: 0.02289238267643162
Position 26645: 0.02202857898091952
Position 28154: 0.021022963189791487
Position 2222: 0.01593784056335637
Position 22156: 0.007494070652856878
Position 25985: 0.0069449289979948
Position 27408: 0.004655968620029382
Position 30809: 0.004640152089595832
Position 26399: 0.004171257777504798
Position 25736: 0.003573071199969691
Position 20355: 0.0026413235778872893
Position 168: 0.0013773327953913567
Position 459: 0.001075070614610207
Position 262: 0.0004045613751793544
Position 272: 0.00027675409283281016
Position 518: 0.00014300455713029447
Position 160: 0.00010501069755229319
Position 378: 5.5101924116385384e-05
Position 217: 5.471153903797484e-05
Position 397: 1.2947917438143018e-05
Position 158: 1.0906280446056757e-05
Position 61: 1.0317255996504034e-05
Position 331: 3.6435486776743807e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 19424: 1.0000000000000016
Position 28293: 0.9773973903348395
Position 9710: 0.9724263048055098
Position 25426: 0.9258535655810488
Position 12102: 0.9250984271548459
Position 22029: 0.8959140251243451
Position 32624: 0.8333127764952553
Position 23871: 0.7787943895464046
Position 24527: 0.6455575086736143
Position 26588: 0.300873733558472
Position 26654: 0.2767874155360295
Position 21843: 0.25049633910752445
Position 19832: 0.16440467478295145
Position 23838: 0.12106456408833774
Position 28511: 0.07417658936656636
Position 37641: 0.07354280263807522
Position 30380: 0.05161889047260749
Position 8642: 0.041872623624821345
Position 1918: 0.037854880412873895
Position 12351: 0.033834567975851076
Position 19881: 0.026583915770844034
Position 31948: 0.02629445669352976
Position 4689: 0.0249588516166806
Position 14093: 0.02289238267643162
Position 19673: 0.02113569032252865
Position 28054: 0.021022963189791487
Position 2145: 0.020765475563943793
Position 2117: 0.01646003169150509
Position 31671: 0.013138480790618924
Position 1835: 0.011356284817809821
Position 30334: 0.009082580895511049
Position 31242: 0.008304824473680023
Position 24470: 0.007918555084643281
Position 2277: 0.007570205298683517
Position 621: 0.007049893844353
Position 28772: 0.006828524465083589
Position 25659: 0.005580295081664279
Position 30687: 0.005525355893273105
Position 4728: 0.005124385269289006
Position 27247: 0.004655968620029382
Position 1973: 0.004279824057612428
Position 29503: 0.0039939151442572795
Position 774: 0.003552884263609079
Position 25715: 0.0031980319793492944
Position 24539: 0.0028710121513493333
Position 31365: 0.0028412299577787706
Position 28711: 0.0026914243189190322
Position 20090: 0.002641323577887291
Position 760: 0.002368193580014553
Position 30435: 0.002154843590247724
Position 29051: 0.001947362694756753
Position 26256: 0.0019034214967377384
Position 26331: 0.0014553195341962424
Position 25623: 0.0008933923670558974
Position 28533: 0.0008573021452406096
Position 25921: 0.0008462807698950139
Position 26291: 0.0008125167465708171
Position 25213: 2.968839232172676e-05
