Gene = NDUFA8
index = 925
Annotated 5SS: [  193  7575 11708]
Annotated 3SS: [ 7410 11541 15440]
SMsplice 5SS: [  193  7575 11708]
SMsplice 3SS: [ 7410 11541 15440]
top_k =  100
Partition function (log Z): -7.57661092701316

Sorted 5' Splice Sites (High to Low Probability):
Position 7575: 0.9398883933452495
Position 193: 0.9203965794653168
Position 11708: 0.8241209112738166
Position 11678: 0.10527549714793968
Position 14464: 0.06677692816083486
Position 536: 0.05952492700830981
Position 7958: 0.057153756008266415
Position 13453: 0.048615874943067384
Position 9988: 0.038309290085959326
Position 3706: 0.03677844084888691
Position 1496: 0.028736379121398793
Position 7554: 0.02125050084657443
Position 7697: 0.01807798646229523
Position 694: 0.017017095166373505
Position 5831: 0.016690374335900694
Position 1240: 0.014342842250639868
Position 12797: 0.014197021425076329
Position 15575: 0.013436150377635889
Position 990: 0.010655771035919716
Position 687: 0.00921999459165895
Position 6678: 0.009196143664400141
Position 15585: 0.0071876206762844785
Position 15643: 0.00631826851045523
Position 323: 0.0049668084075575195
Position 2541: 0.004754159627712981
Position 2633: 0.004247781691504023
Position 184: 0.003974269577759913
Position 12636: 0.003613582317928892
Position 3645: 0.0035149726717645276
Position 124: 0.00011402624209146784
Position 337: 5.830543544048496e-05
Position 80: 2.575575747937195e-06
Position 118: 9.070547379299838e-07
Position 154: 8.373247221056854e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7410: 0.979909255905033
Position 11541: 0.933558635410206
Position 15440: 0.9196634391758787
Position 14275: 0.0827115329957169
Position 13312: 0.041021853691566496
Position 9869: 0.04009843638273189
Position 7806: 0.03314734541465159
Position 3401: 0.029296013761272652
Position 15757: 0.0292696769031162
Position 7845: 0.024093666739678738
Position 1355: 0.017787697536334413
Position 5545: 0.01672674192725395
Position 12459: 0.01565754637215095
Position 432: 0.01390582792857104
Position 14495: 0.013448606204769849
Position 14567: 0.012769037068535828
Position 303: 0.012734432118753613
Position 6559: 0.009238703069544878
Position 3531: 0.008975117891312731
Position 13349: 0.0067250685089058244
Position 1385: 0.00645660631303118
Position 12681: 0.0061114261859745375
Position 591: 0.006043633628580521
Position 15233: 0.0059144975775496
Position 2443: 0.005685593322776004
Position 322: 0.005366086159669424
Position 13362: 0.004574208521718545
Position 12619: 0.004026399247208619
Position 397: 0.003891687470815335
Position 12950: 0.003835260466777812
Position 2407: 0.0033163479964409995
Position 14908: 0.0024662334315612056
Position 3688: 0.0020309101689080966
Position 553: 0.001726174422190064
Position 14433: 0.0015078495699531365
Position 349: 0.0011160545573293541
Position 12376: 0.0007573034561884088
Position 11797: 0.0007274600794048035
Position 12427: 0.0006425039760660715
Position 12489: 0.000629582307336729
Position 8850: 0.0003202237723441729
Position 11545: 0.0003088190487861896
Position 8240: 0.00022072240038435338
