Gene = CSDE1
index = 412
Annotated 5SS: [   40  8144 18273 20002 20494 21207 23523 23976 24233 25361 27457 27707
 30982 31754 32744 34082 37426 38386 39352]
Annotated 3SS: [ 7756 18073 19891 20400 21108 23440 23846 24106 25147 27315 27541 30873
 31577 32630 33961 37246 38221 39218 39747]
SMsplice 5SS: [   40  1783  7991  8144 16438 18273 20002 21207 23523 24233 25361 27457
 27707 31754 32744 33604 34082 37426 38386 39352]
SMsplice 3SS: [ 1644  7756  8059 16348 18073 19891 21108 23440 24106 25147 27315 27541
 31644 32630 33446 33961 37246 38221 39218 39747]
top_k =  100
Partition function (log Z): 11.096008127526401

Sorted 5' Splice Sites (High to Low Probability):
Position 27707: 0.9999999999999987
Position 8144: 0.9999999999999982
Position 18273: 0.9999999999999982
Position 20002: 0.9999999999999982
Position 24233: 0.9999999999999982
Position 34082: 0.9921642566867057
Position 27457: 0.9905936348732594
Position 37426: 0.9861688381246785
Position 1783: 0.9538925087970489
Position 31754: 0.9268527815266938
Position 25361: 0.9072602089925482
Position 32744: 0.8362286511945147
Position 38386: 0.7643285607942113
Position 39352: 0.744370078837088
Position 40: 0.5002762908729397
Position 135: 0.3767325960567581
Position 33604: 0.3618706559916636
Position 33677: 0.31044330107566837
Position 25248: 0.2458348148082895
Position 2330: 0.23663816726359885
Position 25232: 0.1375840617993018
Position 1556: 0.1365739918227744
Position 2309: 0.09047769036027277
Position 25637: 0.06676416257696269
Position 34682: 0.06533336914686012
Position 33600: 0.06440082721844481
Position 4507: 0.04322776366287839
Position 39572: 0.02608052122001795
Position 1385: 0.02553783855706253
Position 32936: 0.02413819703910854
Position 157: 0.017795667244407953
Position 1335: 0.015240680423344232
Position 44: 0.014918032783309755
Position 35447: 0.013358331856828734
Position 284: 0.012204835047400098
Position 361: 0.009837215837177582
Position 32710: 0.009472741312461206
Position 1670: 0.008110272178147119
Position 1832: 0.007962698187075333
Position 296: 0.006624504068365326
Position 36794: 0.005971050927029319
Position 39528: 0.005824952988924673
Position 26976: 0.005577308983324203
Position 1125: 0.005344168708019785
Position 26795: 0.00477066048464264
Position 25951: 0.004292019989482403
Position 1192: 0.004224765415796138
Position 26809: 0.004154885131466437
Position 33149: 0.00411586374278534
Position 26608: 0.003951512952307713
Position 39850: 0.0037075060815685524
Position 1293: 0.0036902445488715407
Position 236: 0.003614569359570162
Position 27436: 0.003562266601723465
Position 40102: 0.0035131893290917225
Position 1770: 0.0030953387113132652
Position 39258: 0.002703360521907098
Position 305: 0.0021672365166884775
Position 69: 0.0014175506598397727
Position 27377: 0.0013329466168006765
Position 496: 0.0013029782813730002
Position 1222: 0.001027713578383322
Position 57: 0.0004561755619472789
Position 27485: 0.0004316656388730957
Position 491: 0.0003902046454923632
Position 1249: 0.0003753740297010341
Position 257: 0.00036997569756259615
Position 281: 0.000319677309084229
Position 1076: 0.0002918855038760569
Position 1060: 0.0002742623952568408
Position 34252: 0.00024633331196675023
Position 290: 2.904677801410487e-06
Position 129: 7.574052666878953e-09
Position 34: 3.952255060104119e-09
Position 145: 7.632959238919512e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7756: 0.9999999999999982
Position 18073: 0.9999999999999982
Position 19891: 0.9999999999999982
Position 24106: 0.9999999999999982
Position 33961: 0.9889899342304973
Position 37246: 0.9800899880075707
Position 1644: 0.9712340506878144
Position 27315: 0.9649685135937879
Position 39747: 0.8767037505778617
Position 31644: 0.8328284631180969
Position 27541: 0.7723516124128846
Position 32630: 0.7643616371337897
Position 25147: 0.7174897548974327
Position 33446: 0.68159999454211
Position 38221: 0.6272117856734909
Position 39218: 0.5887277535590704
Position 25336: 0.2989042537282393
Position 25095: 0.27428507697446725
Position 27623: 0.20881234805362003
Position 2250: 0.17128933327053245
Position 39083: 0.12953144184699372
Position 1124: 0.10302209174658619
Position 31577: 0.09402431840859693
Position 2236: 0.08940340729165942
Position 32654: 0.07964255909446676
Position 38664: 0.06472097442918943
Position 34555: 0.06232352551001589
Position 38081: 0.057569146155775255
Position 25534: 0.055696588071829076
Position 33628: 0.055114789743666334
Position 2138: 0.05403337605388283
Position 4401: 0.04322776366287832
Position 39241: 0.04299769874609096
Position 39427: 0.03495689909791878
Position 39616: 0.03106103328358955
Position 38282: 0.029838720450977504
Position 38279: 0.021989403151895973
Position 38246: 0.02085580642986451
Position 27561: 0.01883603953349371
Position 27357: 0.01761154882972618
Position 40988: 0.01648561388817529
Position 1402: 0.014831030986418976
Position 35295: 0.013358331856828734
Position 27395: 0.013340451307142873
Position 32863: 0.012992973237891808
Position 26585: 0.012877058568416803
Position 2041: 0.012389741007796919
Position 1249: 0.012134475055761908
Position 25485: 0.00925762606981631
Position 32839: 0.007348763712836485
Position 37186: 0.006078850117107836
Position 36717: 0.005971050927029319
Position 26886: 0.005577308983324203
Position 32604: 0.005493656367099188
Position 25722: 0.004292019989482405
Position 1075: 0.004271602663129816
Position 38145: 0.004240513477326245
Position 32969: 0.004115863742785341
Position 38031: 0.0036376290045886774
Position 33915: 0.003227507656668379
Position 1330: 0.003169976908005469
Position 34612: 0.0030098436368442586
Position 1689: 0.001826767185767476
Position 25515: 0.0018099484353173215
Position 909: 0.0015269618812481633
Position 235: 0.0010330109644429875
Position 1087: 0.00037627893657567776
Position 979: 0.0003349954582518558
Position 826: 0.00031092729199020503
Position 34169: 0.000121118540896011
Position 34179: 7.202957061051233e-05
