Gene = SMIM4
index = 1285
Annotated 5SS: [302]
Annotated 3SS: [3818]
SMsplice 5SS: [169]
SMsplice 3SS: [3818]
top_k =  100
Partition function (log Z): -8.129760554827886

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.7351804192389386
Position 2784: 0.33845989392716186
Position 302: 0.2556325945862776
Position 2722: 0.05383681486992951
Position 3905: 0.02593970948191298
Position 3549: 0.015499537022945233
Position 2883: 0.007651466485503626
Position 803: 0.006910401122622064
Position 570: 0.0065092234985061285
Position 2273: 0.005781302799012608
Position 637: 0.005588450846746429
Position 277: 0.005362490684799986
Position 2853: 0.004086652905061256
Position 2754: 0.002905097345423067
Position 466: 0.002701294854157174
Position 52: 0.002105512347152085
Position 2395: 0.0021008291615727
Position 1594: 0.0020509482042575782
Position 3177: 0.001527185070404589
Position 352: 0.0015229989648709583
Position 1265: 0.0015020595406643603
Position 2799: 0.0013603528218683757
Position 306: 6.722354593083062e-05
Position 222: 4.9206024591259106e-05
Position 2476: 3.80453912988004e-05
Position 58: 3.216878658919944e-05
Position 760: 2.3755205154268972e-05
Position 190: 2.0312252433709984e-05
Position 283: 5.2092216193473375e-06
Position 144: 1.7416166034571701e-06
Position 314: 1.321035883259082e-06
Position 83: 1.165219882779558e-06
Position 94: 4.513534067758902e-07
Position 43: 3.436150733050041e-07
Position 108: 1.4502710059867588e-07
Position 261: 2.9305664543251053e-08
Position 241: 2.5739864390519905e-08
Position 153: 2.163153409410497e-08
Position 4: 5.7125888794045354e-09
Position 115: 1.291769853697098e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3818: 0.7261205823399906
Position 2694: 0.30217221874254385
Position 2682: 0.06642361670544823
Position 337: 0.06373883033822071
Position 4880: 0.05058860600438786
Position 3834: 0.04171891720695285
Position 4943: 0.04150218444726173
Position 4250: 0.03664000641053781
Position 2450: 0.030485365258241824
Position 3425: 0.023130688677410367
Position 4861: 0.02047699487243853
Position 516: 0.01678748119052624
Position 3958: 0.011811319213244737
Position 2291: 0.010187333486962314
Position 3058: 0.00930006399323844
Position 4503: 0.007108846970951689
Position 1901: 0.006584126696502952
Position 741: 0.005798875161395175
Position 2808: 0.003164377986937498
Position 3977: 0.0029544936612953777
Position 1482: 0.0024852905445108225
Position 2174: 0.00225866468544544
Position 2119: 0.0012406713286500016
Position 384: 0.000780419098664639
Position 539: 0.00037771206579779396
Position 778: 0.0002921735042665173
Position 341: 0.00029109381748641344
Position 1067: 3.545334746400437e-05
