Gene = SERTAD4
index = 1248
Annotated 5SS: [ 213 5337 6810]
Annotated 3SS: [5144 6693 8758]
SMsplice 5SS: [  213  5337  6810 13129]
SMsplice 3SS: [ 5144  6693 13000 13248]
top_k =  100
Partition function (log Z): -0.9987471505022543

Sorted 5' Splice Sites (High to Low Probability):
Position 213: 0.9999995675616984
Position 5337: 0.9975156418989877
Position 6810: 0.9418828768190772
Position 1985: 0.5905739833308205
Position 13129: 0.5659298773019112
Position 569: 0.5559352491528713
Position 1127: 0.27941173008696424
Position 1790: 0.18758863490337832
Position 2577: 0.10792616369914433
Position 1945: 0.07517869955625207
Position 551: 0.05936665216152728
Position 3666: 0.05796044859481088
Position 3107: 0.03784828360947441
Position 2108: 0.017948239192935877
Position 671: 0.008022337946568031
Position 556: 0.007207583726326437
Position 7062: 0.007184343944511798
Position 1401: 0.003196946652300963
Position 8528: 0.0030517583345801968
Position 646: 0.0013335932463727405
Position 456: 0.001207072542261102
Position 610: 0.0011248669325681173
Position 6758: 0.0001943058999108278
Position 5487: 3.7718572909305103e-06
Position 5233: 9.223317316719966e-07
Position 123: 3.4779993472177054e-07
Position 262: 6.574697100291747e-08
Position 125: 1.804374908134512e-08
Position 355: 2.7717650849928435e-10
Position 38: 2.4826262256994037e-10
Position 86: 2.0102661838782787e-10
Position 9: 1.0669261987121109e-10
Position 399: 1.4490043532805964e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5144: 0.9998174672630061
Position 6693: 0.946125099709387
Position 13000: 0.6722192084061587
Position 1866: 0.6190643032532697
Position 300: 0.4421969379455187
Position 13248: 0.44169830525903025
Position 922: 0.20033338789923988
Position 342: 0.18689008722237788
Position 8758: 0.10795981593042943
Position 2383: 0.10792616369914435
Position 12968: 0.1075547579071626
Position 1725: 0.10424252889025136
Position 13215: 0.0709134630447125
Position 1932: 0.06409208794045172
Position 3464: 0.0579604485948109
Position 13302: 0.053318108998168606
Position 6884: 0.04003575296808693
Position 1557: 0.03923080387644401
Position 3013: 0.03784828360947441
Position 10443: 0.0330427295759311
Position 982: 0.031730490786776214
Position 8807: 0.021294219376379174
Position 785: 0.019800064385619542
Position 830: 0.017706283339026564
Position 1693: 0.017041245897024153
Position 1747: 0.014913076760206579
Position 1696: 0.012705510365739145
Position 7835: 0.0054787644186357586
Position 6906: 0.005300155374553563
Position 1024: 0.004154110089345943
Position 953: 0.003949116208105957
Position 8222: 0.003906763757927324
Position 7161: 0.0034516285690093826
Position 8432: 0.0030517583345801968
Position 502: 0.002694619882758384
Position 478: 0.002449456685270358
Position 1247: 0.0019226240539482202
Position 670: 0.0015177147195962316
Position 1274: 0.0012387996404943878
Position 5997: 0.00041204442611718676
Position 941: 0.00013333059904320797
Position 454: 0.0001212471275361948
Position 997: 8.723206021049762e-05
Position 1335: 3.55229578583543e-05
Position 374: 2.2743811075502193e-05
Position 5388: 2.4681063835651274e-06
Position 645: 1.767216788879028e-06
Position 534: 9.772466216794445e-07
Position 354: 4.924299737939797e-07
Position 410: 6.946144893146833e-09
Position 416: 6.156771532912582e-09
