Gene = SSUH2
index = 1345
Annotated 5SS: [   85 16316 16775 18409 20026 21270 22411 24377 25846 26533 28526]
Annotated 3SS: [16216 16692 18132 19964 21144 22347 24290 25752 26426 28417 32059]
SMsplice 5SS: [  147  3852  7344 12127 13229 14002 16316 16775 18409 20026 22411 24377
 25846 26533 28626]
SMsplice 3SS: [ 3739  7303 12004 13147 13836 16216 16692 18278 19964 22321 24290 25752
 26426 28417 30447]
top_k =  100
Partition function (log Z): 16.387902124064134

Sorted 5' Splice Sites (High to Low Probability):
Position 21270: 1.0000000000000038
Position 16775: 0.9993198286027111
Position 16316: 0.9924440169438445
Position 20026: 0.9626217547498026
Position 12127: 0.9520540557233467
Position 13229: 0.9065491511724655
Position 26533: 0.9061555271972782
Position 24377: 0.8952830344511027
Position 25846: 0.874083308092015
Position 28626: 0.8364406965184932
Position 18409: 0.8315170359670864
Position 3852: 0.6812669207801676
Position 1313: 0.596566191201153
Position 14002: 0.5415495418664642
Position 22411: 0.5349137177415352
Position 20769: 0.4851502812779059
Position 22807: 0.4790980905548044
Position 147: 0.4706091615958075
Position 22433: 0.42956666041161284
Position 85: 0.3980294064425368
Position 19886: 0.3817688821815772
Position 29489: 0.23263989991360376
Position 12284: 0.21970736398303548
Position 18224: 0.19841226322763816
Position 9040: 0.1814807488784833
Position 28526: 0.16355930348150696
Position 27547: 0.12155876558529563
Position 26351: 0.11895396685431697
Position 50: 0.10684729285450922
Position 19123: 0.09395262938712677
Position 20895: 0.08639264829208002
Position 17882: 0.07208367344848376
Position 27045: 0.06976860931896202
Position 29763: 0.056739973619532494
Position 18700: 0.053882748310412655
Position 25161: 0.05136337010881161
Position 20840: 0.05007885498767243
Position 13225: 0.04767313566976005
Position 17677: 0.04564969905877597
Position 14605: 0.04342841765890471
Position 26273: 0.04106492936724212
Position 12131: 0.03600568252190435
Position 26227: 0.03540097832251107
Position 27466: 0.023768256740418693
Position 13233: 0.02168358468262916
Position 13935: 0.019565943262529927
Position 858: 0.016401759861127033
Position 24535: 0.012657859864972304
Position 13525: 0.012265832825115633
Position 18426: 0.01215827235865663
Position 17297: 0.009209068749497283
Position 17788: 0.008946991133489658
Position 28227: 0.008218258130863196
Position 201: 0.008112379246028199
Position 16517: 0.007076787554831438
Position 16537: 0.006605610751053754
