Gene = HENMT1
index = 647
Annotated 5SS: [  160  1259  3672  5537  6407 10093 10912]
Annotated 3SS: [ 1159  3542  5423  6271  9912 10733 12130]
SMsplice 5SS: [ 1259  3672  6407 10093 10912]
SMsplice 3SS: [ 3542  6271  9912 10733 12130]
top_k =  100
Partition function (log Z): -5.280120952231488

Sorted 5' Splice Sites (High to Low Probability):
Position 3672: 0.9771298558931362
Position 1259: 0.9527226013382974
Position 10912: 0.9108112335723357
Position 6407: 0.6279862017496172
Position 10093: 0.5717039636845498
Position 160: 0.41409871087518296
Position 1013: 0.352867156720273
Position 3416: 0.2142874245404981
Position 5537: 0.15817643244396465
Position 589: 0.12257656461726144
Position 11782: 0.04448439686470616
Position 19: 0.043227832676178794
Position 11784: 0.030354591028444792
Position 460: 0.030342315195256153
Position 4986: 0.02401778290687244
Position 91: 0.02246296831751438
Position 4921: 0.022211692374245882
Position 1900: 0.019672362459053346
Position 10823: 0.015661303349574773
Position 896: 0.013705956015012889
Position 12224: 0.011979754600659595
Position 5226: 0.010141866521876595
Position 4748: 0.00507623030610603
Position 497: 0.0035236314818515983
Position 1123: 0.0034709645217486907
Position 700: 0.0005424657399856004
Position 169: 0.0004208484884261017
Position 501: 0.00041551461009304045
Position 820: 0.0003322376468211619
Position 150: 0.0003222603169673455
Position 813: 0.00030272560646400765
Position 134: 0.00024838395418063714
Position 585: 0.0001868787443088449
Position 23: 0.00017093506082539208
Position 49: 0.00011981006735880425
Position 1003: 5.921845115582482e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10733: 0.9653180127587381
Position 3542: 0.9226122557536445
Position 12130: 0.8912156323581325
Position 6271: 0.627986201749617
Position 9912: 0.5717039636845498
Position 1159: 0.4169169252939856
Position 1105: 0.29853894512209467
Position 3348: 0.19169187028662676
Position 5423: 0.15824869793255616
Position 917: 0.11564119631895764
Position 11688: 0.08065822563265232
Position 1187: 0.06455979614506258
Position 1122: 0.05176118716726861
Position 11036: 0.0466665171648502
Position 4797: 0.04622947528111834
Position 3576: 0.03748837335841182
Position 12406: 0.029360626012756307
Position 3183: 0.016468224874900603
Position 3497: 0.012879094002479512
Position 3206: 0.010277462157571153
Position 5127: 0.010141866521876595
Position 1765: 0.009828532204280335
Position 1785: 0.006474543944597176
Position 811: 0.005262509452005575
Position 808: 0.00521769571272338
Position 4590: 0.00507623030610603
Position 758: 0.003396633267634639
Position 1761: 0.003369286310175835
Position 899: 0.0007130648744357302
Position 1062: 3.115036431613828e-05
Position 1036: 2.2250460035756812e-05
