Gene = SBDS
index = 1227
Annotated 5SS: [ 312 1390 2385 4465]
Annotated 3SS: [1259 2183 4299 7101]
SMsplice 5SS: [ 312 2385 4465]
SMsplice 3SS: [2183 4299 4587]
top_k =  100
Partition function (log Z): -3.380478911435362

Sorted 5' Splice Sites (High to Low Probability):
Position 312: 0.9958443401164906
Position 4465: 0.937490649394769
Position 2385: 0.9105516491659683
Position 1390: 0.5027037198987653
Position 141: 0.1895652325706211
Position 814: 0.11166641443310771
Position 44: 0.05715451563021253
Position 75: 0.04458773683031653
Position 3447: 0.03246644404260906
Position 4: 0.021876619305247678
Position 7102: 0.02041119504763651
Position 4426: 0.0176017845639297
Position 5851: 0.014231459164282595
Position 4889: 0.013893433842856158
Position 1107: 0.004866671152486799
Position 3395: 0.00400366004866144
Position 289: 0.0030756281444123215
Position 116: 0.0008992848327297364
Position 96: 0.0007773245410364277
Position 235: 0.0006322456813622398
Position 67: 0.00047592392714070487
Position 2987: 0.00015520912328538668
Position 70: 0.00012672622971504377
Position 504: 0.00011293122032917569
Position 4455: 8.957438160821594e-05
Position 4436: 5.471640411960989e-05
Position 48: 2.2215412879427814e-05
Position 691: 9.836121154993454e-06
Position 24: 8.92070577858919e-06
Position 79: 3.952173837522057e-06
Position 99: 1.9453086037104127e-06
Position 151: 4.793638600526642e-07
Position 1382: 3.4098028317517985e-07
Position 316: 3.366152435835449e-08
Position 167: 3.113421269218514e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4299: 0.9371673818777407
Position 2183: 0.4872928190422163
Position 2274: 0.42325883012375215
Position 210: 0.30237435031622156
Position 4587: 0.26303709633300587
Position 1259: 0.24466422328346601
Position 1318: 0.23723096934853352
Position 7101: 0.22136857584331593
Position 6847: 0.19423008878424147
Position 7920: 0.15278836895330541
Position 720: 0.08850447768141582
Position 5796: 0.08564368601547513
Position 3288: 0.045302377978442436
Position 6062: 0.04307611802088072
Position 4378: 0.04242464794147623
Position 5033: 0.01666382848140145
Position 178: 0.012691465706836772
Position 598: 0.01243194640866517
Position 4611: 0.01037844979257626
Position 1139: 0.01023728365959866
Position 1235: 0.009500234927789947
Position 7355: 0.009401185936884833
Position 2601: 0.00932588946924663
Position 665: 0.006215187477927849
Position 4750: 0.005416724899956855
Position 855: 0.005199067272000945
Position 803: 0.0028183552864407785
Position 5965: 0.002645312299622164
Position 558: 0.0013288039399894295
Position 4753: 0.0007642203326268589
Position 3564: 0.0007535656077327394
Position 641: 0.0006333493579966151
Position 743: 0.0002909365458883607
Position 740: 0.00019203298337360346
Position 385: 7.459215303725907e-05
Position 2811: 1.0607445823626932e-05
Position 126: 9.588153810536971e-06
Position 246: 6.67445208391479e-06
Position 402: 4.638962828029817e-06
Position 79: 2.4216943365380407e-06
Position 288: 2.2474627669121858e-06
Position 423: 1.2180575835680108e-07
Position 109: 9.990538887988925e-08
Position 258: 5.899565718635892e-10
