Gene = RNF187
index = 1150
Annotated 5SS: [ 818 1992 6214]
Annotated 3SS: [1898 5991 6821]
SMsplice 5SS: [ 818 1992 6214]
SMsplice 3SS: [1898 5991 6821]
top_k =  100
Partition function (log Z): -7.419311633079357

Sorted 5' Splice Sites (High to Low Probability):
Position 818: 0.9288652986170367
Position 6214: 0.9168921875458645
Position 1996: 0.3247460778256697
Position 2100: 0.150390471290591
Position 1425: 0.1432832014554713
Position 2130: 0.08126838572563469
Position 2634: 0.08088386515769133
Position 3317: 0.06539544985752013
Position 3344: 0.0549854093927837
Position 494: 0.05090754969733254
Position 2142: 0.04174475713693454
Position 2071: 0.029773834771543092
Position 4188: 0.029670586220244082
Position 1394: 0.02617539131129247
Position 6721: 0.026034521948684643
Position 6681: 0.025757738127830842
Position 1796: 0.021029957123873413
Position 3829: 0.017956544013846318
Position 6632: 0.01453541993487588
Position 7369: 0.014146622182341322
Position 267: 0.012866823030672865
Position 8011: 0.010562245733368392
Position 74: 0.007031361339907372
Position 1781: 0.005947255096473831
Position 6607: 0.0037547997464653948
Position 529: 0.0036504781773655146
Position 1748: 0.0020526813515880306
Position 536: 0.0018130923020357567
Position 1614: 0.0017568471597646808
Position 854: 0.0017460704215557848
Position 372: 0.0012111952003001991
Position 1821: 0.001198356369859684
Position 283: 0.0010548871384860224
Position 306: 0.0007875349977360244
Position 1519: 0.000519539184564513
Position 44: 0.0005011714557091032
Position 1468: 0.000496279002679334
Position 580: 0.0004962118976027539
Position 49: 0.00033534888637041144
Position 6144: 0.00015109262102474963
Position 6365: 0.00010268671168597873
Position 345: 6.562168335374081e-05
Position 351: 4.8401614899869655e-05
Position 168: 1.1407944435335428e-05
Position 356: 1.1299250940939111e-05
Position 189: 6.7764131301321744e-06
Position 14: 3.1299000476494763e-07
Position 321: 2.475158193375917e-07
Position 338: 1.5633943135304392e-07
Position 9: 1.4963674687095055e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5991: 0.9758537754959596
Position 1898: 0.6463185071027201
Position 6821: 0.4512790302720275
Position 6439: 0.1766320001453506
Position 6557: 0.147004470991827
Position 3199: 0.12038085925030374
Position 1285: 0.09804296540340304
Position 1363: 0.08058089748223776
Position 8545: 0.0794434790741894
Position 2526: 0.07321253483309098
Position 7198: 0.06280668381933353
Position 7799: 0.046785019036725384
Position 3995: 0.02967058622024406
Position 6442: 0.02067388399717453
Position 3699: 0.017956544013846342
Position 7454: 0.014315836063428677
Position 7162: 0.011333943218805759
Position 1716: 0.010670888829924185
Position 1764: 0.008187146379128079
Position 2589: 0.007671330324600307
Position 1486: 0.005402981669767322
Position 425: 0.003936502123848382
Position 601: 0.003091102339182737
Position 6585: 0.002964691938101302
Position 580: 0.0023415839954389873
Position 7971: 0.002243105032915065
Position 1324: 0.0012940921791125648
Position 655: 0.0012096860649156351
Position 709: 0.0004851281325619976
Position 693: 0.00029527616521831393
Position 371: 0.00028920362110462436
Position 475: 0.0002498653345555613
