Gene = GPR160
index = 617
Annotated 5SS: [  287  1115 41969]
Annotated 3SS: [  985 41844 45975]
SMsplice 5SS: [  287  1115  8958 22040 26005 29655]
SMsplice 3SS: [  985  8877 21926 25893 29566 45975]
top_k =  100
Partition function (log Z): -25.383979617545002

Sorted 5' Splice Sites (High to Low Probability):
Position 1115: 0.9974723917508102
Position 287: 0.9254445602879751
Position 8958: 0.5278022940163181
Position 881: 0.12398849519503995
Position 542: 0.025873453520419795
Position 1443: 0.017929676726755862
Position 705: 0.008762532398866178
Position 303: 0.006229766410347121
Position 739: 0.0031328402660787246
Position 3021: 0.002265389962562668
Position 553: 0.0018346829695388162
Position 549: 0.0016179263445700743
Position 3197: 0.0013633301101817232
Position 103: 0.0013465480076685682
Position 46: 0.0011707700196797214
Position 3182: 0.0007009376821334085
Position 241: 0.0006275826292109858
Position 291: 0.0006208091411354855
Position 655: 0.0005988329076890678
Position 1060: 0.00047199639195325563
Position 76: 0.00030759703474464244
Position 114: 0.00018506286705211522
Position 32: 0.0001261465252241819
Position 358: 4.8677698283871204e-05
Position 53: 8.246329697509641e-07
Position 9: 5.308798446946618e-07
Position 392: 1.2397372748262888e-07
Position 125: 4.907102845234285e-08
Position 14: 1.15886355048317e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 985: 0.9347724346354822
Position 8877: 0.5328880023711455
Position 9211: 0.5172357963905104
Position 11928: 0.2079589787385734
Position 619: 0.07362837376006022
Position 9685: 0.0556444218422098
Position 947: 0.05353418013398569
Position 8782: 0.048680782599612324
Position 9929: 0.03885565044344602
Position 3972: 0.02423804153824777
Position 3256: 0.021563341396813946
Position 5276: 0.01621391462220596
Position 1316: 0.01619452034332636
Position 430: 0.01317707924194426
Position 2355: 0.012883811354847171
Position 4973: 0.011197071584673505
Position 2926: 0.007279123661688565
Position 6747: 0.00645515381604425
Position 1021: 0.006155660870210706
Position 597: 0.0052354782919141266
Position 1383: 0.00518573833402951
Position 926: 0.004773721181555708
Position 5297: 0.004647530966393582
Position 702: 0.0041390691413948025
Position 3079: 0.00412730063600104
Position 1914: 0.003571034417947117
Position 4256: 0.0020983223297391545
Position 866: 0.001966173436003563
Position 1350: 0.0019230997384164672
Position 5714: 0.0019012062299253742
Position 240: 0.0014814173407911707
Position 3393: 0.0014547601771585184
Position 1321: 0.0011919195971792878
Position 3882: 0.0011350511888945146
Position 464: 0.0011334573060571473
Position 1958: 0.0008400304233361917
Position 3894: 0.000834240129536775
Position 2321: 0.0007178496974220576
Position 2534: 0.00043289400189388215
Position 376: 0.0004172441238010554
Position 832: 0.0003983701548087216
Position 438: 0.00038311836989644697
Position 1895: 0.00033634212641949233
Position 788: 0.0003075841980214653
Position 1420: 0.00030271099934484297
Position 1006: 0.00017626463188276855
Position 1059: 7.435091525360864e-05
Position 466: 7.356739708215047e-05
Position 397: 6.184649468278665e-05
Position 884: 1.9523221605946683e-05
Position 1403: 9.544391944799642e-06
Position 1286: 7.001509500192833e-06
Position 650: 5.332898771661684e-06
Position 472: 3.5660066277346603e-06
Position 1360: 8.29042287025211e-07
Position 181: 8.33290835014813e-11
Position 415: 8.244811354608285e-11
Position 272: 2.2347335278897584e-11
