Gene = RBSN
index = 1125
Annotated 5SS: [  114  1030  2614  3176  8750 13288 14149 14414 16782 18417 21074 22087
 23543]
Annotated 3SS: [  873  2437  2859  8608 13186 14102 14251 16539 18345 20986 21983 23437
 24217]
SMsplice 5SS: [  114  2614  3176  7810  8750 12827 13288 14414 18417 21074 22087 23543
 23859]
SMsplice 3SS: [ 2437  2859  7654  8608 12737 13186 14251 18345 20986 21983 23437 23748
 24217]
top_k =  100
Partition function (log Z): 11.204776856634632

Sorted 5' Splice Sites (High to Low Probability):
Position 23543: 0.9962874286085326
Position 21074: 0.9845668826773439
Position 18417: 0.977415428219078
Position 7810: 0.901196872789394
Position 8750: 0.8255232438819404
Position 14414: 0.8061755798832698
Position 3176: 0.7668229993802318
Position 13288: 0.7102968857751143
Position 22087: 0.6527090798274994
Position 23859: 0.6317139982322991
Position 12827: 0.6127681650663198
Position 2614: 0.58489445147693
Position 4781: 0.5064127495818501
Position 22312: 0.3835520763145047
Position 16782: 0.3502983261147228
Position 114: 0.3140673939189031
Position 13278: 0.28970311422488476
Position 22863: 0.227826472274573
Position 2597: 0.19274149361933085
Position 2490: 0.19140894785699195
Position 4867: 0.1259142844011671
Position 8064: 0.11802215679118076
Position 216: 0.11469652867740476
Position 198: 0.10225209182979011
Position 239: 0.09577410325032343
Position 24102: 0.09277152781428595
Position 19707: 0.08414320367311712
Position 14149: 0.08109760882061452
Position 24290: 0.08039339149985522
Position 640: 0.07731399982494921
Position 874: 0.07665229377631297
Position 209: 0.07119864658919085
Position 18706: 0.07020563138049357
Position 7844: 0.06820482956137147
Position 24357: 0.06695245089732266
Position 21403: 0.06527999919115401
Position 8022: 0.05862808375827463
Position 3055: 0.04690212003796035
Position 965: 0.04220620017877537
Position 3748: 0.04106457297232049
Position 17019: 0.03661262207819678
Position 14429: 0.03579140504875397
Position 344: 0.03319333007730109
Position 17717: 0.03295801795801162
Position 14418: 0.03189990122309573
Position 26203: 0.029813299312341415
Position 1544: 0.02770133094324
Position 127: 0.0229620738595769
Position 24496: 0.02126815229511568
Position 1030: 0.02088979064799369
Position 8185: 0.02013500361361283
Position 13914: 0.020034820016861587
Position 21377: 0.01826601722839847
Position 498: 0.018050867749715614
Position 21187: 0.015344043883377265
Position 49: 0.013717961721353918
Position 24150: 0.013526647937200483
Position 8808: 0.013014032764080127
Position 1139: 0.008851920358666356
Position 3715: 0.008153240353482508
Position 202: 0.007163614257693157
Position 23617: 0.003279719014690707
Position 1949: 0.0016284471749062534
Position 2528: 0.0015283474948323515
Position 524: 0.0012528420253289886
Position 2504: 0.0012110794620340632
Position 23905: 0.0006083646454067641
Position 23944: 0.0002266358827231257
Position 1059: 0.0001558474212098472
Position 21172: 0.00013670837906437785
Position 315: 1.1757985731257447e-05
Position 291: 1.1041451455169631e-05
Position 92: 6.0886154794100575e-06
Position 331: 4.373293853459248e-06
Position 185: 3.856408869514324e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13186: 0.9999999999999989
Position 23437: 0.9982101686825742
Position 18345: 0.9774154282190782
Position 20986: 0.9731163687944281
Position 7654: 0.9694017023507662
Position 2437: 0.8880681839018183
Position 8608: 0.8185229580757436
Position 14251: 0.70080077990802
Position 4641: 0.6323270339830174
Position 12737: 0.6127681650663198
Position 24217: 0.5847187348604924
Position 2859: 0.5110147390094498
Position 21983: 0.45492629031874365
Position 23748: 0.4087082645974298
Position 26066: 0.3951036539180236
Position 22149: 0.383552076314505
Position 16539: 0.3502983261147226
Position 23730: 0.30654366752076323
Position 3090: 0.26003432973748525
Position 22714: 0.20572354307323018
Position 7944: 0.19678524416306842
Position 14308: 0.17306610624709926
Position 21942: 0.15537458707537816
Position 24397: 0.10520305561635339
Position 2400: 0.08371613600829886
Position 24031: 0.0771673557440321
Position 18602: 0.07020563138049354
Position 14102: 0.06528320964970877
Position 21256: 0.06527307318970796
Position 3639: 0.04642984783310118
Position 19490: 0.04370672274247813
Position 19505: 0.04043648093063898
Position 3008: 0.039425944711674946
Position 22014: 0.03860558390401134
Position 17624: 0.03295801795801163
Position 26498: 0.029813299312341415
Position 20960: 0.026883631205570833
Position 16900: 0.023888403563023526
Position 873: 0.02343923716980011
Position 22489: 0.022102929201342793
Position 23684: 0.021579307745557476
Position 8542: 0.02001431857027727
Position 21340: 0.018272943229844487
Position 13990: 0.015814399170905737
Position 1435: 0.013801652306837475
Position 16854: 0.01272421851517325
Position 13821: 0.011207041675380091
Position 24953: 0.007403617491040802
Position 13751: 0.007224932928452414
Position 774: 0.003319511927178015
Position 3111: 0.0032501059595820263
Position 797: 0.003107463813681794
Position 3592: 0.0027879654927018545
Position 21846: 0.0025744499234254528
Position 1316: 0.002201008503241137
Position 1660: 0.0016284471749062532
Position 13775: 0.0016028454130290754
Position 23309: 0.0013569789406484918
Position 21801: 0.001228168605940468
Position 23775: 0.001033511710516379
Position 394: 0.0010304668475205965
Position 542: 0.000695749947860566
Position 936: 0.000542864347003571
Position 21164: 4.763493978693657e-05
