Gene = SREK1IP1
index = 1330
Annotated 5SS: [  181 14371 27629 40579]
Annotated 3SS: [14322 27484 40505 44111]
SMsplice 5SS: [  181  3641 14371 14856 17159 27629 40579 44704]
SMsplice 3SS: [ 3563 14322 14701 16971 27484 40505 44586 44833]
top_k =  100
Partition function (log Z): -17.310097723263056

Sorted 5' Splice Sites (High to Low Probability):
Position 14371: 0.999971404757191
Position 181: 0.9210980583114354
Position 17159: 0.8684078109829151
Position 3641: 0.6599977915590327
Position 14856: 0.587685424023259
Position 2183: 0.3691447370123269
Position 3711: 0.3400022084409675
Position 9323: 0.33875280163896504
Position 9319: 0.21332663266118917
Position 2015: 0.1840253936360793
Position 553: 0.17384554776987918
Position 1286: 0.16486536036393828
Position 17881: 0.1542261487910523
Position 14844: 0.153171533754131
Position 13076: 0.13276520403036624
Position 1295: 0.12468364454549279
Position 1950: 0.11803889376189755
Position 2224: 0.09708294135458591
Position 1262: 0.07754280447343975
Position 2057: 0.037893173588575024
Position 14615: 0.03684254917948952
Position 1407: 0.03623532391716343
Position 237: 0.021016187928841308
Position 1731: 0.020621071349103005
Position 2302: 0.016323500706581687
Position 1210: 0.013222033713738484
Position 306: 0.011737586877471843
Position 242: 0.01142613667226084
Position 1913: 0.008815715012806334
Position 2306: 0.005691948694567876
Position 17090: 0.0025951212053236185
Position 505: 0.0020312764174427456
Position 17715: 0.001963867403718874
Position 1636: 0.0016248080990573844
Position 1457: 0.0014350774249114943
Position 247: 0.0010410047007290083
Position 1224: 0.0003122196732396543
Position 256: 0.00014326006648040352
Position 50: 5.565821595218311e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3563: 1.0000000000000004
Position 14322: 0.9999714047571902
Position 16971: 0.8946635183660273
Position 1883: 0.7419411353166242
Position 14701: 0.6311816969629778
Position 9204: 0.552079434300156
Position 17788: 0.4783235182742306
Position 20608: 0.38701106862887225
Position 1143: 0.38269718622422294
Position 14554: 0.15629676966369924
Position 12994: 0.13276520403036624
Position 383: 0.12810061196346842
Position 2075: 0.08246451259318208
Position 22917: 0.06284269455766671
Position 17266: 0.06143387322662761
Position 19793: 0.05530245012842015
Position 1120: 0.04290750559773727
Position 20462: 0.02240089196786736
Position 15614: 0.018712946355497972
Position 413: 0.016639210890105345
Position 15364: 0.015155242388372743
Position 2001: 0.012610655857615855
Position 17567: 0.009525254168970688
Position 15430: 0.004777158626121526
Position 1101: 0.004387724874551254
Position 17286: 0.004229744789231259
Position 1319: 0.003512496945679856
Position 16197: 0.0030070319924986482
Position 329: 0.0013310238455541434
Position 1240: 0.0009081711111795574
Position 530: 0.0008813319707682867
Position 386: 0.0007684068072363648
Position 305: 0.0005643735665842919
Position 356: 9.833164129492087e-05
Position 283: 9.059268783164054e-05
Position 3877: 2.859524280918508e-05
