Gene = SEC62
index = 1241
Annotated 5SS: [   94  8952 10287 16147 16489 19101 21595]
Annotated 3SS: [ 8842 10180 15941 16395 19039 21474 25828]
SMsplice 5SS: [   94  8952 10287 16147 16489 21595 29885]
SMsplice 3SS: [ 8842 10180 15941 16395 21474 29766 29977]
top_k =  100
Partition function (log Z): -7.635197520085698

Sorted 5' Splice Sites (High to Low Probability):
Position 10287: 1.0000000000000016
Position 8952: 0.9992289019391198
Position 16147: 0.9926160373215841
Position 21595: 0.9313753653443705
Position 16489: 0.8044052702479431
Position 94: 0.549069351419102
Position 416: 0.4826746430458355
Position 19101: 0.40458208215816677
Position 16495: 0.18324156617131995
Position 16951: 0.12954265442785984
Position 15697: 0.12707605327224947
Position 1750: 0.057670275200206525
Position 2619: 0.056287335182908765
Position 18929: 0.050577580011547676
Position 2341: 0.023301884652947538
Position 17144: 0.021491440336700033
Position 579: 0.017353732711595772
Position 821: 0.012718002026560794
Position 191: 0.0022747111584937745
Position 515: 0.00011728636465585918
Position 196: 4.42304878064713e-05
Position 16755: 3.549523814637496e-05
Position 603: 2.105569792956784e-05
Position 201: 1.4975416178430202e-05
Position 206: 3.746863983917664e-06
Position 300: 3.5192474565065468e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 10180: 1.0000000000000016
Position 8842: 0.9992289019391198
Position 21474: 0.9606621044670419
Position 16395: 0.9506042856456972
Position 29977: 0.8702516458113485
Position 15941: 0.6771399151497431
Position 19039: 0.3733223112768526
Position 15894: 0.26794359961707187
Position 15587: 0.12707605327224947
Position 18861: 0.09445717233581542
Position 16742: 0.07689713087504725
Position 25828: 0.05748659841104601
Position 2521: 0.053379988123037875
Position 15871: 0.04753252255476907
Position 16398: 0.0408977665223764
Position 1619: 0.039349150571686184
Position 16917: 0.02545610257108141
Position 2232: 0.02330188465294749
Position 16818: 0.017309878864447147
Position 492: 0.016951903271911244
Position 291: 0.015917301296559883
Position 16826: 0.01478918166401806
Position 693: 0.012718002026560786
Position 287: 0.010529401766366374
Position 16651: 0.00985185471342052
Position 17045: 0.008707171153010371
Position 19986: 0.006780908052663263
Position 1598: 0.005932614720774041
Position 1584: 0.005830234389711695
Position 16720: 0.005425915067770543
Position 20421: 0.004382008917718193
Position 21831: 0.003637121121975785
Position 2552: 0.00290734705987083
Position 237: 0.0027222238433737816
Position 314: 0.0026248046346005684
Position 1467: 0.0023220069242804505
Position 1453: 0.0021640999085779664
Position 1535: 0.0020721686851761624
Position 223: 0.0016822453332202337
Position 18311: 0.0016568662161950314
Position 16848: 0.001293328963242673
Position 293: 0.001149372267005381
Position 16754: 0.0010521922189601152
Position 16312: 0.00032990906632679624
