Gene = MPL
index = 857
Annotated 5SS: [  121   425   914  1763  2320  2707  8823  9128 11196 11553 14497]
Annotated 3SS: [  291   734  1463  2156  2579  8637  8984 11035 11455 14408 14710]
SMsplice 5SS: [  121   914  2320  2707  8823  9128 11196 11553 14497]
SMsplice 3SS: [  734  2231  2579  8637  8984 11035 11455 14408 14710]
top_k =  100
Partition function (log Z): 0.8732341473116887

Sorted 5' Splice Sites (High to Low Probability):
Position 2707: 0.9999999999999993
Position 11553: 0.9990653606922314
Position 14497: 0.9121189475627018
Position 914: 0.9097797844239593
Position 121: 0.8252764245177255
Position 2320: 0.813170741997845
Position 1570: 0.5500320706870186
Position 425: 0.5057899559809202
Position 8823: 0.37774160942629104
Position 9128: 0.31954383490733834
Position 14134: 0.2344582866071042
Position 1763: 0.1370586565396933
Position 10720: 0.13435958843403273
Position 177: 0.046143142190700336
Position 207: 0.02263170609873307
Position 568: 0.019883138730640935
Position 10649: 0.01871853601684763
Position 910: 0.017805791177957175
Position 202: 0.015884120651383046
Position 823: 0.012492261946802379
Position 126: 0.007144104767973157
Position 1856: 0.006517746207258091
Position 1755: 0.005500943949191883
Position 1196: 0.003297831012678818
Position 429: 0.0030912117144174522
Position 108: 0.0005011227990947241
Position 137: 1.5002586030510163e-05
Position 410: 7.068980837718213e-06
Position 226: 5.879935410330283e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11455: 0.9998460063471832
Position 2579: 0.9930168883411441
Position 14408: 0.9649084353924686
Position 734: 0.841251708215797
Position 1463: 0.5386680000503481
Position 2231: 0.5033713395379767
Position 14710: 0.41227380997563373
Position 8637: 0.37774160942629104
Position 2156: 0.3097994024598684
Position 14671: 0.24047883531069142
Position 8855: 0.22958758182954386
Position 291: 0.19317426999954004
Position 312: 0.17880312454413935
Position 14009: 0.16485824783094477
Position 10513: 0.15307812445088034
Position 1666: 0.13396130973986892
Position 14815: 0.09819543165135393
Position 8889: 0.08995625307779456
Position 14651: 0.07841680711470281
Position 14064: 0.07347289772909799
Position 768: 0.044871837838892495
Position 14608: 0.04454569311136253
Position 14594: 0.037355219277909295
Position 266: 0.03262533419873158
Position 280: 0.023054168272680847
Position 761: 0.016000631700683544
Position 11643: 0.014844791060342748
Position 1482: 0.013656031106235655
Position 14688: 0.010891604068703903
Position 474: 0.010495942908135441
Position 804: 0.009505768056023772
Position 620: 0.009456480332664514
Position 1593: 0.005869186741309612
Position 687: 0.005737781823820804
Position 1401: 0.005681378287868492
Position 811: 0.004199461643364136
Position 350: 0.003913268092166676
Position 12029: 0.0038503768238974624
Position 2638: 0.003811467660081169
Position 858: 0.003019191681434009
Position 1000: 0.0028521583559884163
Position 554: 0.0024406156758252115
Position 710: 0.0018502833726450132
Position 2617: 0.0016131876624173678
Position 2535: 0.0015580799127360488
Position 1696: 0.00127351145753099
Position 428: 0.0012046316913094787
Position 908: 0.001169604499017535
Position 12807: 0.0011030299028510744
Position 876: 0.0010297160634606057
Position 378: 0.0006746515882186856
Position 318: 0.0005994526998564149
Position 12557: 0.00044741561207882734
Position 1068: 0.0004456726566904022
Position 259: 0.0002978568683308547
Position 205: 0.0002924310887179135
Position 511: 0.00022542824347380629
Position 493: 0.00022425851144909571
Position 490: 0.0001957088724778603
Position 374: 0.00012824823023735186
Position 4110: 7.215559877347608e-05
Position 3905: 5.75346237183871e-05
Position 4981: 1.4500269435143064e-05
Position 3389: 5.509487181655952e-06
Position 2827: 4.293673706703324e-06
Position 404: 9.446714154186627e-07
Position 329: 7.956394604480757e-07
Position 185: 6.500122195346945e-07
Position 380: 5.197452976424758e-07
Position 2644: 3.7642362092323344e-07
Position 201: 3.5419371239157175e-08
Position 384: 3.442511729697595e-08
