Gene = IL7R
index = 698
Annotated 5SS: [  211  4142 10615 14365 16800 17694 18739]
Annotated 3SS: [ 4002 10456 14206 16630 17599 18662 19133]
SMsplice 5SS: [  211  4142 10615 14365 16800 18739]
SMsplice 3SS: [ 4002 10456 14206 16630 18662 22221]
top_k =  100
Partition function (log Z): 0.4810502653034785

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.9999999999999984
Position 14365: 0.9999999999999984
Position 211: 0.9834034104739787
Position 16800: 0.8493334890617493
Position 18739: 0.8359659325320133
Position 10615: 0.5913007327204278
Position 11473: 0.40847816270537596
Position 14777: 0.3232835040982895
Position 10994: 0.31586096401550123
Position 10566: 0.28355769519950985
Position 19641: 0.14457989524451031
Position 19666: 0.13399079505012956
Position 21898: 0.08766822533175023
Position 7569: 0.08420498465269005
Position 624: 0.07525975181619315
Position 17694: 0.054034250920901465
Position 19558: 0.05320572576382139
Position 2035: 0.029443870800300833
Position 10473: 0.0271309493033212
Position 2518: 0.022451623591467094
Position 19143: 0.021921411402209205
Position 19222: 0.01873602214343575
Position 3315: 0.017789420253862483
Position 18224: 0.011921523633301984
Position 3397: 0.007279293347339096
Position 17909: 0.004782579327924512
Position 2513: 0.00436229248232266
Position 142: 0.0032754892050830607
Position 3387: 0.0025451906471011393
Position 3: 0.0024578895889373654
Position 18836: 0.0023108958856002705
Position 267: 0.0019799447644008508
Position 2723: 0.001571893942544218
Position 18722: 0.0015270644764228155
Position 12: 0.00034074281444621517
Position 40: 7.874910492077162e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14206: 0.9845310976356294
Position 10456: 0.8956639442036254
Position 18662: 0.8628526454994633
Position 16630: 0.798722226321463
Position 4002: 0.7970849293353653
Position 22221: 0.7067460625823669
Position 19414: 0.5371797654597228
Position 11321: 0.21776496008837806
Position 14652: 0.20418129443444316
Position 10795: 0.1915114322994166
Position 3980: 0.15418214558887317
Position 11299: 0.1470096905131372
Position 10825: 0.1045465464073971
Position 19133: 0.09237477483791484
Position 21760: 0.08766822533175023
Position 14691: 0.0680920064580403
Position 17599: 0.06325891354631485
Position 11282: 0.043703512103860725
Position 4051: 0.042136425671957106
Position 525: 0.03967808347005446
Position 16605: 0.02984751908762775
Position 7355: 0.028451811067794753
Position 14586: 0.028287785141248196
Position 3255: 0.027613904248302724
Position 7452: 0.02717430938991706
Position 2401: 0.02405874553640184
Position 7473: 0.021572196120843018
Position 16492: 0.020763743652658918
Position 10899: 0.019802985308687487
Position 14548: 0.017413417066974135
Position 1882: 0.016912459344755628
Position 14178: 0.01546890236436919
Position 18129: 0.012938172504815671
Position 556: 0.011378854534330839
Position 7316: 0.0070066680741352255
Position 4005: 0.006443993101587708
Position 10228: 0.006325433019633626
Position 14490: 0.0053090009975837295
Position 1959: 0.005106719682805665
Position 18440: 0.004903682703197671
Position 1840: 0.00430446840230842
Position 593: 0.003954917684323103
Position 491: 0.0036600769384182007
Position 452: 0.0030863713500204676
Position 127: 0.0027858850577492282
Position 2380: 0.0027551705373879158
Position 1900: 0.0015923129572676588
Position 2616: 0.001571893942544218
Position 1933: 0.0015279104131634658
Position 447: 0.0011800795969645608
Position 18397: 0.000997549294451612
Position 372: 0.0009929679060905188
Position 15040: 0.0009091764684134007
Position 17201: 0.0005874383096664115
Position 15107: 0.00022791517394227156
Position 3954: 0.00014453844387967847
Position 3934: 7.967858336004745e-06
