Gene = SSR3
index = 1342
Annotated 5SS: [  228  1530  6280 10877]
Annotated 3SS: [ 1402  6180 10744 11914]
SMsplice 5SS: [  228  1530  6280 10877]
SMsplice 3SS: [ 1402  6180 10744 14585]
top_k =  100
Partition function (log Z): -4.924148316758604

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.9312157557209694
Position 1530: 0.8070740404117305
Position 10877: 0.7321553018392638
Position 6280: 0.689934243980781
Position 1814: 0.20304581387817086
Position 6380: 0.1954946265155109
Position 1553: 0.1555829118659525
Position 3787: 0.10854717007446271
Position 6298: 0.09175516300135257
Position 12029: 0.06556425995411172
Position 8205: 0.057230215781473456
Position 5549: 0.05573521715525504
Position 6107: 0.04028027072774648
Position 250: 0.03557057281855189
Position 2773: 0.03446889272835784
Position 8923: 0.032208830715370576
Position 4311: 0.022451257350210606
Position 6319: 0.022215394273985
Position 1534: 0.021270759424401566
Position 8884: 0.020905324269978223
Position 10891: 0.02081293016303669
Position 448: 0.01334529209085649
Position 4735: 0.010846126577653126
Position 1301: 0.009708336008790116
Position 627: 0.007239133102794361
Position 482: 0.007078674702242334
Position 1471: 0.006060515002076081
Position 8802: 0.005487846632693886
Position 7496: 0.0051470612967398
Position 1192: 0.00231726265883991
Position 202: 0.0021606192896364606
Position 1040: 0.0012803703752985738
Position 434: 0.0010057406294643743
Position 835: 0.0007875270590158183
Position 333: 0.0007536359634045307
Position 743: 0.0007180547206102767
Position 175: 0.00030019005996011634
Position 316: 0.000298815266717798
Position 674: 0.0002945366763085881
Position 232: 8.333755706991599e-07
Position 211: 6.633823689376694e-07
Position 320: 1.5004939309802174e-07
Position 209: 9.951062905977733e-08
Position 270: 1.4382601470843269e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6180: 0.999846015173587
Position 1402: 0.9928075458605354
Position 10744: 0.9228334466811208
Position 14585: 0.4257319190830362
Position 11914: 0.17928856725771827
Position 8455: 0.10253465030298095
Position 3670: 0.09971933816088381
Position 11777: 0.08907373827833712
Position 1734: 0.08200954337034888
Position 1664: 0.06253766036419078
Position 8063: 0.05793356179224033
Position 5951: 0.04028027072774648
Position 5394: 0.040054483253736485
Position 11577: 0.03733730612921545
Position 2623: 0.03433701476998439
Position 12149: 0.03374133741832326
Position 1592: 0.023413250862492272
Position 4098: 0.022451257350210623
Position 12563: 0.018839590796514753
Position 12744: 0.018497384753517136
Position 8408: 0.01604904820906926
Position 1620: 0.015686050339278796
Position 5372: 0.01568073390151856
Position 13029: 0.01478940786395325
Position 4627: 0.010846126577653126
Position 11346: 0.01014692181906452
Position 3694: 0.008738773062488311
Position 1157: 0.006363001859725446
Position 1705: 0.0062582247956916555
Position 7314: 0.005147061296739803
Position 1679: 0.0047744403446165285
Position 10959: 0.004768459829682457
Position 1774: 0.0035109915332369674
Position 394: 0.0017621422371682331
Position 1160: 0.0017283041475973256
Position 7065: 0.0015199196583120392
Position 529: 0.001397042705564336
Position 941: 0.0011684907626589279
Position 1457: 0.0009805931336842855
Position 6354: 0.00043483635131554455
Position 6914: 0.00039802572956842963
Position 349: 0.000395644638374615
Position 1262: 0.0003063493031711541
Position 422: 0.0002883653649649582
Position 1139: 0.00023144552012021861
Position 1702: 0.00022285942112166413
Position 1181: 0.00021655032731510965
Position 622: 0.0001714115677617523
Position 1440: 0.00016222877852757126
Position 1336: 0.00016141720912686694
Position 1089: 0.00013525552200737692
Position 2635: 0.00013187795837346682
Position 1737: 0.00011039620489409871
Position 3382: 8.905885109060218e-05
Position 475: 8.902018156321155e-05
Position 1707: 8.89637419917511e-05
Position 308: 5.056547416586766e-05
Position 1524: 3.4480518741355374e-05
Position 1489: 2.4644968273053164e-05
Position 1312: 1.4779361070133565e-05
Position 1632: 8.658006376650331e-06
