Gene = SELK
index = 1243
Annotated 5SS: [ 219 3596 5138 6163]
Annotated 3SS: [3504 5053 6075 6426]
SMsplice 5SS: [ 219 1063 3596 5138 6163]
SMsplice 3SS: [ 927 3504 5053 6075 6426]
top_k =  100
Partition function (log Z): 4.149242473543555

Sorted 5' Splice Sites (High to Low Probability):
Position 5138: 0.9842951945054796
Position 6163: 0.9754674702584862
Position 219: 0.963305980729991
Position 3596: 0.7798154211877598
Position 1063: 0.6955120190670274
Position 6531: 0.21702220644655346
Position 1938: 0.20332161231122878
Position 1785: 0.06898547079062414
Position 2714: 0.06232578588649391
Position 3642: 0.054489013660301976
Position 1157: 0.05393432588160036
Position 1162: 0.038749295722859706
Position 3057: 0.022647066888564413
Position 1076: 0.013752334409825963
Position 2490: 0.01300607792744485
Position 5601: 0.01170358603254532
Position 257: 0.010166211816958617
Position 310: 0.009695211214569432
Position 732: 0.007327028163533241
Position 698: 0.007213469335113408
Position 5203: 0.0069848057663000835
Position 420: 0.006654141617899869
Position 527: 0.003933819381957441
Position 542: 0.003795719698113068
Position 250: 0.0025214586797630174
Position 2402: 0.0017941753053468876
Position 3836: 0.0017767827408110115
Position 441: 0.0013833757089510466
Position 274: 0.0006629861685853484
Position 1169: 0.0004785054286723394
Position 1020: 0.0004661092705480885
Position 857: 0.00036761384726724175
Position 523: 0.0003000645577565717
Position 436: 0.00021304706758401587
Position 223: 1.0111167289948265e-06
Position 84: 8.838935496388074e-07
Position 190: 2.3412295646175444e-07
Position 171: 2.1398274872197587e-07
Position 203: 7.077130976861334e-08
Position 110: 4.0699148033978224e-08
Position 42: 1.1836409528979976e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5053: 0.9857969512846668
Position 6426: 0.9687031682441508
Position 3504: 0.833351967742399
Position 927: 0.7664269692989898
Position 6075: 0.586535237680982
Position 5968: 0.3688315006234137
Position 1686: 0.17102189504233034
Position 1833: 0.07671005064010325
Position 2539: 0.06225716944050773
Position 6710: 0.05894104790911796
Position 7495: 0.026172311732800345
Position 896: 0.022761631397259206
Position 2958: 0.022647066888564403
Position 6566: 0.02117050018672064
Position 6980: 0.016957296070091058
Position 7452: 0.016779474153719172
Position 6999: 0.014402845779132138
Position 7039: 0.012293539680466495
Position 5430: 0.010284098182326198
Position 7093: 0.010167020992666403
Position 7061: 0.009842853333533788
Position 1847: 0.009775233946776768
Position 6447: 0.00969333967646154
Position 330: 0.008881639646922644
Position 930: 0.008861656857901688
Position 2386: 0.008813888618958446
Position 1850: 0.008470300698938376
Position 6666: 0.007754567412159989
Position 6750: 0.007389412742141922
Position 6717: 0.0071430356213798936
Position 6687: 0.007087521704092735
Position 6600: 0.006957652356482262
Position 6099: 0.006428530405393808
Position 2283: 0.005986364613833291
Position 5072: 0.005483048987112605
Position 574: 0.00533603954990046
Position 7380: 0.005197952473653155
Position 7224: 0.005159690554750344
Position 6083: 0.005151150169858925
Position 6052: 0.004289497858641662
Position 1062: 0.0038466378482342593
Position 1642: 0.0037266482936680902
Position 1725: 0.0026029544800361027
Position 6871: 0.0024370684448781926
Position 6049: 0.002171484914915027
Position 6132: 0.0020600686052806754
Position 3699: 0.0017767827408110115
Position 6874: 0.0014829275357673487
Position 5488: 0.0012800438134769685
Position 592: 0.0009644751694000317
Position 3318: 0.000952467105662975
Position 7507: 0.0008559879497202645
Position 542: 0.0006326189308480725
Position 474: 0.0005724641133686459
Position 850: 0.0004306305369883608
Position 298: 0.0004200862591783082
Position 600: 0.00029352923230870293
Position 934: 0.0002399241415296864
Position 689: 0.00020070492520845974
Position 955: 0.00018190347955554715
Position 6379: 0.0001801731520489436
Position 731: 0.00015701333820847423
Position 6450: 0.00015428565385076088
Position 5449: 0.0001394440367421572
Position 350: 8.402324555003634e-05
Position 992: 7.6782669063564e-05
Position 2644: 6.861644598617389e-05
Position 989: 6.645355101236294e-05
Position 6444: 6.289396736430309e-05
Position 6477: 2.0833974617079395e-05
Position 6474: 1.4805144786332474e-05
