Gene = L1TD1
index = 756
Annotated 5SS: [   91  1698 12806]
Annotated 3SS: [ 1603 11687 14951]
SMsplice 5SS: [   91  1698 12806]
SMsplice 3SS: [ 1603 12680 14951]
top_k =  100
Partition function (log Z): -8.591805749454217

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.9896657987928879
Position 91: 0.26642242235707175
Position 2041: 0.2633734901124664
Position 171: 0.24615128186037624
Position 131: 0.14809284279807491
Position 371: 0.09366967943026833
Position 386: 0.09035842648205569
Position 211: 0.07230589027167265
Position 251: 0.040214082984040805
Position 426: 0.022850523432591623
Position 445: 0.012268268269425684
Position 291: 0.009931178668668947
Position 1737: 0.005957539113889225
Position 1721: 0.002430971163722836
Position 1668: 0.0018927195021393069
Position 1065: 0.0008217106952497072
Position 1702: 5.297142736052544e-05
Position 195: 8.086583723112119e-07
Position 155: 3.749036930284031e-07
Position 106: 2.4799088701314217e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1603: 0.9676607537499207
Position 14951: 0.7447764737500174
Position 1806: 0.22038458898810848
Position 1781: 0.059341276049509964
Position 13267: 0.039550520133791615
Position 11687: 0.027976416151971023
Position 6118: 0.023021793423711995
Position 9956: 0.01956301847203799
Position 7869: 0.017143465639315576
Position 8615: 0.012814622428750824
Position 6779: 0.011903885267952646
Position 1410: 0.011063220347972521
Position 6146: 0.0096788600825914
Position 5390: 0.007784197749552492
Position 9757: 0.007600311560778916
Position 2759: 0.007539776410311693
Position 1529: 0.006302226478754967
Position 1943: 0.006041073222397209
Position 1297: 0.0057937229317596385
Position 1946: 0.005664858712183655
Position 2713: 0.004536492983899591
Position 1441: 0.004518521628040056
Position 7774: 0.0044715749458715355
Position 5195: 0.004449342630175605
Position 5766: 0.004366350100247732
Position 5911: 0.003960493799780162
Position 7898: 0.0038294576857595287
Position 1493: 0.003411864099544885
Position 1787: 0.0031580505271204653
Position 7732: 0.002671315310105354
Position 6499: 0.002108584488775874
Position 282: 0.0018425135634351922
Position 6964: 0.0016781012130788401
Position 4254: 0.0015630941271382258
Position 4418: 0.001547593488056876
Position 1353: 0.0012496907640044957
Position 2138: 0.000933729124157715
Position 959: 0.0008216330019705638
Position 2161: 0.0006534231345898124
Position 4744: 0.0005847368478513428
Position 4783: 0.0005772735894265621
Position 4031: 0.000558219976705754
Position 3275: 0.00048732126722667225
Position 255: 0.00034324403389508247
Position 2178: 0.0002886934078854335
Position 2227: 0.0001394988517544446
Position 295: 5.966755628397622e-05
Position 1971: 2.3572233012931735e-05
Position 265: 2.0478579031946356e-05
Position 1996: 1.127479690457674e-06
Position 2024: 3.048571724085655e-07
Position 674: 7.76932791421641e-08
Position 215: 6.80396660476269e-08
Position 291: 4.016572567392933e-08
Position 335: 1.616916281512902e-08
