Gene = SSBP1
index = 1337
Annotated 5SS: [  90  870 3909 5381 5669 7264]
Annotated 3SS: [  802  3847  5239  5580  7174 11989]
SMsplice 5SS: [ 273  870 3775 3909 5381 5669 7264 7628]
SMsplice 3SS: [  802  3661  3847  5239  5580  7174  7525 11594]
top_k =  100
Partition function (log Z): 4.208516539076296

Sorted 5' Splice Sites (High to Low Probability):
Position 5669: 1.0000000000000002
Position 3909: 0.9907005848671455
Position 3775: 0.9433152706973348
Position 7264: 0.9241199690968591
Position 7628: 0.8656724195227801
Position 5381: 0.8280969164931102
Position 870: 0.6780036453075069
Position 273: 0.4766303493512211
Position 90: 0.459278350363001
Position 2194: 0.3646840014481671
Position 3472: 0.15514319345682265
Position 678: 0.1262744375602138
Position 5031: 0.09281366123809047
Position 5148: 0.05094784315039174
Position 622: 0.03785502556755113
Position 6440: 0.035671018827705216
Position 624: 0.019930162816694103
Position 3765: 0.015362337157022525
Position 6234: 0.012021536569894426
Position 742: 0.009692780112659415
Position 3981: 0.0059204300763932936
Position 379: 0.005613549664633908
Position 255: 0.0054696722671942295
Position 183: 0.004827794985937779
Position 7667: 0.0046351507016276225
Position 77: 0.004590268335416951
Position 3478: 0.0032924073720913306
Position 1560: 0.0026745171230989663
Position 299: 0.002246968082653413
Position 1029: 0.0022164045298533183
Position 361: 0.0020631008661817626
Position 161: 0.001812786286866765
Position 173: 0.0010253073677973896
Position 400: 0.0008497262857314755
Position 674: 0.00039081152482543986
Position 165: 0.0003611066167221519
Position 372: 0.00017838088521556462
Position 37: 2.531066258492092e-05
Position 187: 2.495328662447128e-05
Position 123: 1.763448254784239e-05
Position 134: 1.5228717019973766e-05
Position 48: 5.187826280612959e-06
Position 85: 3.954603562543863e-06
Position 151: 2.4534719872482772e-06
Position 131: 1.0583339843904336e-06
Position 189: 6.778505115292118e-07
Position 136: 5.112265014913627e-07
Position 175: 1.1008281029157776e-07
Position 138: 2.051338001513182e-08
Position 181: 1.6089300981892784e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3847: 0.9966210149435383
Position 5580: 0.9536302084591748
Position 7174: 0.8626233420756244
Position 3661: 0.8141138526894295
Position 5239: 0.6854607553241138
Position 802: 0.6802200498373598
Position 7525: 0.42559015047977267
Position 2078: 0.3179768667274914
Position 3427: 0.3029993559938417
Position 7575: 0.24265259530208388
Position 7471: 0.20130459191245498
Position 11594: 0.19822769361381812
Position 11989: 0.17259998841895288
Position 8044: 0.17099424588044151
Position 9093: 0.12433717655410535
Position 5295: 0.11124220355717654
Position 10494: 0.08979245785414397
Position 4923: 0.08831838314678497
Position 10555: 0.05920695502345925
Position 206: 0.04682542897782137
Position 5506: 0.04636653061525998
Position 5000: 0.045745419511320946
Position 6985: 0.04560666102063029
Position 9780: 0.044795653961452346
Position 254: 0.04291604359090649
Position 5069: 0.041094920267761466
Position 11060: 0.03875356313491082
Position 10359: 0.03253662550415611
Position 499: 0.03071627998560727
Position 1993: 0.029867657083646557
Position 10952: 0.022118265767707115
Position 10098: 0.020056303366298787
Position 186: 0.019098297253139458
Position 6293: 0.01906205901194555
Position 237: 0.014923379142967473
Position 6361: 0.013198920522960254
Position 7744: 0.011198265873112293
Position 2024: 0.010724742204013276
Position 7194: 0.00949647830986692
Position 7724: 0.008270647211901497
Position 7019: 0.0063934876907376795
Position 2054: 0.006114735433015907
Position 7582: 0.004892725001831945
Position 6072: 0.004682289494228891
Position 6075: 0.004027720500595233
Position 6153: 0.00336881343765368
Position 6221: 0.0033527524302160373
Position 9089: 0.002973381630614931
Position 452: 0.001979373699878238
Position 529: 0.0016990041318194773
Position 1430: 0.001505540228459212
Position 1365: 0.0009456904239131929
Position 533: 0.0004762645640106061
Position 449: 0.0004151553227258926
Position 479: 0.00013846941873816958
Position 1199: 0.0001259329625345227
Position 1479: 9.73535081920387e-05
Position 7344: 6.2837331889223335e-06
