Gene = METTL13
index = 837
Annotated 5SS: [  419  2798  4377  6229  8915 10534 12826]
Annotated 3SS: [ 2037  4176  6032  8749 10314 12693 14779]
SMsplice 5SS: [  419  2338  2798  3066  6229 10534 12826]
SMsplice 3SS: [ 2232  2547  2924  6032 10391 12693 14779]
top_k =  100
Partition function (log Z): -4.971814570327254

Sorted 5' Splice Sites (High to Low Probability):
Position 2798: 0.9704555214393825
Position 6229: 0.9154312015331952
Position 2338: 0.8559544263746752
Position 419: 0.5508113837900404
Position 3066: 0.4948778890938825
Position 1956: 0.4134758396287964
Position 6564: 0.33312157049901114
Position 4377: 0.2895952926475543
Position 94: 0.2853765770035768
Position 8915: 0.24345856715737207
Position 3062: 0.20605897089909372
Position 8384: 0.16746152708466094
Position 3051: 0.14490897389644594
Position 2123: 0.1329231045380187
Position 2153: 0.11122573457265489
Position 2128: 0.0824513937619934
Position 358: 0.07411173684699653
Position 2320: 0.049295370523490006
Position 213: 0.04879882079125883
Position 2299: 0.03995139041436065
Position 1599: 0.03780182638159014
Position 1188: 0.032913981549969856
Position 5328: 0.027150216145923695
Position 1171: 0.0268204440799869
Position 2233: 0.023923212525367794
Position 5441: 0.021959702926599822
Position 2425: 0.020202828357405934
Position 81: 0.01897486084158391
Position 2637: 0.01566932683427433
Position 2072: 0.014918014563756212
Position 8369: 0.011572406174243745
Position 446: 0.007206372287760924
Position 1204: 0.005777825634810989
Position 462: 0.005070957755169699
Position 1305: 0.0036244771310955876
Position 472: 0.0027702718642005873
Position 193: 0.0026565886532545534
Position 432: 0.0023636810527120334
Position 1013: 0.002286924919273321
Position 969: 0.0017651895557064317
Position 2684: 0.0017083309146675699
Position 851: 0.0011026563518844743
Position 3283: 0.0007885232053273047
Position 2620: 0.0006398331682800216
Position 60: 0.0005794667557337266
Position 379: 0.0004612204607987814
Position 4285: 0.000409578709395492
Position 56: 0.00025683434174217655
Position 2700: 0.000224814303869228
Position 112: 7.55928582195515e-05
Position 1165: 1.7137664774679452e-05
Position 100: 1.2043119580640091e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 2547: 0.9694690556510422
Position 6032: 0.9310535238637547
Position 2924: 0.9085689760261718
Position 8749: 0.6416052500612565
Position 2232: 0.5663501236319372
Position 2037: 0.44420612007348437
Position 2175: 0.27900864525513336
Position 6492: 0.2348129582450177
Position 4176: 0.22067105565295986
Position 1851: 0.20953900189842842
Position 13142: 0.15918644672251242
Position 8297: 0.14801963661978318
Position 6526: 0.1446290833935869
Position 1831: 0.08432222480175883
Position 13162: 0.08427212043485963
Position 7718: 0.07660203781104441
Position 1918: 0.06846248551299607
Position 8235: 0.06525230831960092
Position 7046: 0.05735961481725665
Position 1877: 0.04615556498949194
Position 5303: 0.04208383630607662
Position 2272: 0.041280586671168205
Position 6872: 0.03993452849687188
Position 1047: 0.03825085414043338
Position 3935: 0.03068278876652455
Position 4184: 0.025236744640515348
Position 6477: 0.01937128752669374
Position 4146: 0.01895667499503072
Position 2568: 0.015149294675357979
Position 1473: 0.011417240371595725
Position 291: 0.011073647378542694
Position 1331: 0.01006487409501654
Position 285: 0.009810141631913202
Position 4978: 0.008495547273188549
Position 322: 0.008414290116920981
Position 1382: 0.005649443769472615
Position 223: 0.0048891292962711655
Position 2574: 0.004079476334072735
Position 1548: 0.00395380539731145
Position 1009: 0.003761125230341014
Position 1435: 0.0034124729688804092
Position 1072: 0.0021835723295639486
Position 1921: 0.001616256620800387
Position 1304: 0.0013445381129010062
Position 1012: 0.0007920426578796166
