Gene = TSLP
index = 1498
Annotated 5SS: [ 370 1241 1954]
Annotated 3SS: [1195 1818 4253]
SMsplice 5SS: [ 197  370 1241 1954 2284]
SMsplice 3SS: [ 268 1195 1818 2049 4253]
top_k =  100
Partition function (log Z): -3.1030212746367623

Sorted 5' Splice Sites (High to Low Probability):
Position 1241: 0.9190322057389969
Position 1954: 0.8747201900269143
Position 370: 0.7446707808699453
Position 673: 0.7022120151936703
Position 197: 0.5434302532533334
Position 1075: 0.4995527266080005
Position 2284: 0.39180316697388734
Position 1333: 0.06836782913914105
Position 2080: 0.061339794503015646
Position 1650: 0.044476560854585255
Position 589: 0.029773083006236205
Position 2089: 0.01867597290515972
Position 152: 0.01411347041708311
Position 2146: 0.0114514945394283
Position 2680: 0.007868744386966074
Position 2096: 0.006114906921534722
Position 55: 0.005342945027751935
Position 100: 0.004979590547006962
Position 2211: 0.0029389079596712545
Position 161: 0.0015155158436564401
Position 149: 0.001280993537374902
Position 168: 0.0003731830234156838
Position 189: 0.00017544030086949646
Position 179: 9.99091845714351e-05
Position 166: 3.6831202427141855e-05
Position 228: 2.6293238568288646e-05
Position 191: 7.896628266110269e-06
Position 332: 6.198700881394583e-06
Position 265: 5.180532648992318e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1195: 0.9903688692374817
Position 1818: 0.7569087260066796
Position 2049: 0.7195888895330056
Position 4253: 0.6854432531314676
Position 268: 0.43504809415813017
Position 860: 0.29281493401916675
Position 546: 0.27346560173664997
Position 451: 0.17668615560353865
Position 864: 0.17517343399828403
Position 1842: 0.11336662064390284
Position 498: 0.08874385745964507
Position 2187: 0.06271673549286329
Position 1433: 0.04769627600109288
Position 571: 0.021222904032381883
Position 1016: 0.015276202124003524
Position 619: 0.011782794067153126
Position 564: 0.011768969893441035
Position 588: 0.008759244643327606
Position 640: 0.008399180982170467
Position 2509: 0.007868744386966074
Position 242: 0.007811734064082655
Position 1159: 0.006008503562099321
Position 2963: 0.005890445468562294
Position 2065: 0.005028577137646919
Position 889: 0.005005655606691839
Position 826: 0.003811773821685944
Position 510: 0.003333586856380068
Position 312: 0.0026654320961003045
Position 1551: 0.002206785103855406
Position 1067: 0.0016591050674175582
Position 2797: 0.0015718311734345778
Position 232: 0.0014390303329606285
Position 1233: 0.001350006969954757
Position 598: 0.001137987790976724
Position 411: 0.001023080949462024
Position 669: 0.0005816778839084607
Position 666: 0.0002959711204813405
Position 346: 0.0002859592145294317
Position 309: 0.00016195979894885733
Position 332: 1.374445121300327e-05
Position 322: 4.436021090122339e-06
Position 319: 2.7218426004408987e-06
Position 135: 1.105458364925853e-06
Position 122: 1.0028677180737374e-06
Position 365: 4.792534908358899e-07
