Gene = GBA2
index = 577
Annotated 5SS: [  883  4614  4932  7557  8404  8703  9020  9231  9601  9914 10227 10477
 10703 10997 11192 11481]
Annotated 3SS: [ 4521  4815  7337  8163  8599  8865  9104  9427  9808 10118 10324 10595
 10853 11075 11288 11780]
SMsplice 5SS: [  744  4614  4932  8404  9020  9231  9601 10227 10477 10703 10997 11192
 11481]
SMsplice 3SS: [ 4521  4815  8163  8865  9104  9427 10118 10324 10595 10926 11075 11288
 11780]
top_k =  100
Partition function (log Z): 19.74573620525699

Sorted 5' Splice Sites (High to Low Probability):
Position 4614: 0.9990419848806643
Position 9020: 0.9932165900293753
Position 10997: 0.9433029447519257
Position 8404: 0.8945419326983532
Position 10227: 0.8684391607318948
Position 11192: 0.8463145366904902
Position 4932: 0.8361580682675118
Position 10477: 0.7393938693992036
Position 10703: 0.6028505092761969
Position 9231: 0.5400770191694283
Position 9601: 0.4864973740537912
Position 11481: 0.45381212736684773
Position 9217: 0.4396001157706042
Position 744: 0.34391499517535823
Position 10711: 0.3302994657145557
Position 8703: 0.2707254832584376
Position 9914: 0.24150582406261745
Position 883: 0.2243398722023152
Position 7557: 0.20999705120486972
Position 1209: 0.19368018527431508
Position 5953: 0.16751923601415591
Position 8657: 0.16478439639448947
Position 2139: 0.14201091233214266
Position 10245: 0.12577694361527475
Position 149: 0.11980586495126667
Position 9614: 0.09516232549068031
Position 764: 0.08915653076528081
Position 8729: 0.07964493491280006
Position 657: 0.06566786356150202
Position 10735: 0.06495668237044984
Position 10513: 0.06390003150780599
Position 1388: 0.061381956218435084
Position 8741: 0.05615408305244895
Position 8612: 0.05569781653551116
Position 11439: 0.05556303100379206
Position 10468: 0.05264295885136815
Position 11249: 0.04850186277942466
Position 8777: 0.04111546836134282
Position 10436: 0.04040893370343475
Position 122: 0.03964430832522084
Position 10411: 0.039258947436927434
Position 9673: 0.027894172739168673
Position 8288: 0.027113589879821928
Position 11611: 0.02638364826576922
Position 10518: 0.02418152687492982
Position 5010: 0.019752615656086107
Position 1107: 0.019202251980021758
Position 9644: 0.015050105848590054
Position 8713: 0.014269230202494284
Position 2320: 0.012438517587880919
Position 161: 0.010847354572605307
Position 9313: 0.00860696156260793
Position 194: 0.00830625666687442
Position 647: 0.008091204629677414
Position 5744: 0.007418329536508626
Position 488: 0.005904722839232493
Position 11515: 0.005289795156017862
Position 9039: 0.005056120422666105
Position 1431: 0.004051210073153176
Position 1039: 0.003543843152866468
Position 5790: 0.0028347440845257086
Position 5533: 0.0010921897515651998
Position 9237: 0.0005248312744848214
Position 4592: 0.0005001764177467318
Position 4723: 0.0004578387015929885
Position 9108: 0.0004394298574756256
Position 9183: 0.0002891293274773105
Position 9009: 0.0001033844402114765
Position 951: 3.5765812918064075e-05
Position 10156: 3.144383375336456e-05
Position 9903: 1.0594906316469429e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4521: 1.000000000000004
Position 9104: 0.9867717255696772
Position 8865: 0.9843904291564379
Position 10118: 0.976482839864449
Position 10324: 0.9579602924014199
Position 8163: 0.9216555225781747
Position 11288: 0.8910941340661034
Position 11075: 0.8771434200588472
Position 4815: 0.6989001111201464
Position 8599: 0.6828578961979824
Position 10926: 0.6387811240230706
Position 9427: 0.6246039781322306
Position 10595: 0.6229673478212425
Position 11780: 0.5800969076692992
Position 10568: 0.3769763201474721
Position 9808: 0.22332407090871373
Position 2071: 0.1544494299200236
Position 7319: 0.144635195803621
Position 4886: 0.13378770441783866
Position 5901: 0.12115425456565145
Position 10958: 0.12003019146500564
Position 10902: 0.11032788613570842
Position 10853: 0.08125170923714883
Position 1097: 0.06743822734113857
Position 1021: 0.056185783723328296
Position 5743: 0.046424288218135136
Position 11858: 0.03735401549441735
Position 7344: 0.03309686548890524
Position 7337: 0.0322649899123436
Position 1297: 0.022702675648769682
Position 4722: 0.022587805839726537
Position 9736: 0.01818185910296664
Position 10134: 0.017764708316472613
Position 1300: 0.01615689282554397
Position 11657: 0.014453447806088522
Position 931: 0.013775770645230698
Position 8923: 0.009853438524527117
Position 1146: 0.008818875064739154
Position 1326: 0.007877757250836916
Position 11623: 0.007792302247186135
Position 5615: 0.005958378723902566
Position 11100: 0.005678805421424835
Position 11113: 0.004850910237961668
Position 12308: 0.004552691581525792
Position 1100: 0.00447861393063707
Position 5565: 0.004235388127501244
Position 8805: 0.0036657437308310016
Position 11137: 0.002640006352622062
Position 9129: 0.002124189898804027
Position 10410: 0.0018823074035349341
Position 11097: 0.0012195862599076934
Position 9155: 0.0006415714935956618
Position 4907: 0.0006341278663917757
Position 5444: 0.0005718022443943135
Position 5478: 0.0005203875071708878
Position 1081: 7.095805020933797e-05
Position 1368: 6.863172060471567e-05
Position 11358: 7.465319150243837e-06
Position 4866: 9.346794951854337e-07
