Gene = GBA
index = 576
Annotated 5SS: [ 149  605 1349 1619 2718 3101 3894 4990 5554 6040]
Annotated 3SS: [ 516 1156 1471 2583 2927 3655 4764 5389 5922 6133]
SMsplice 5SS: [ 149  605 1349 1619 2718 4990 5554 6040]
SMsplice 3SS: [ 516 1156 1471 2583 4764 5389 5922 6133]
top_k =  100
Partition function (log Z): 10.63641151064893

Sorted 5' Splice Sites (High to Low Probability):
Position 2718: 0.9965494049280322
Position 149: 0.9778203702533858
Position 1619: 0.9709479732417973
Position 1349: 0.8567414352780983
Position 6040: 0.7291247298611442
Position 605: 0.6916604484691397
Position 4990: 0.6907598053390511
Position 5554: 0.6760235570026752
Position 3894: 0.5940301361975279
Position 4765: 0.47058702720540113
Position 3101: 0.4479555168708545
Position 5462: 0.2792838157420078
Position 6052: 0.2612724676058997
Position 5772: 0.12046171604419942
Position 609: 0.08819995059116299
Position 3027: 0.03248706424146036
Position 1398: 0.027812892553583574
Position 630: 0.016566434141781272
Position 28: 0.011808232540565318
Position 6532: 0.008186543974925182
Position 1313: 0.008114081308256377
Position 6358: 0.006163600723954585
Position 1058: 0.0054687993502670375
Position 5838: 0.005140634014933761
Position 880: 0.004583881923366899
Position 678: 0.004012722111130663
Position 6057: 0.003609628073131219
Position 2439: 0.0036037693585154566
Position 2278: 0.003295718621584969
Position 541: 0.0031019162467391735
Position 746: 0.0028520269763434984
Position 2781: 0.002583795226262537
Position 1262: 0.0015531842999941614
Position 299: 0.0008052948854869919
Position 382: 0.0007861950975412918
Position 333: 0.0007371136463559097
Position 1031: 0.0007194867982010663
Position 989: 0.0002921294249948886
Position 311: 0.00017730323714563125
Position 135: 0.00015673817639078638
Position 2455: 8.433271846523817e-05
Position 409: 4.3612962078460764e-05
Position 283: 4.2892759089707564e-05
Position 700: 5.118942554791652e-06
Position 289: 6.53104783225271e-08
Position 92: 1.2154648623281954e-09
Position 127: 4.1996107485734794e-11
Position 53: 2.436165079095669e-11
Position 48: 2.4234169536113093e-11
Position 9: 1.1537894121093221e-11
Position 89: 3.370724522402573e-12
Position 183: 1.6894850550564483e-12
Position 42: 2.676819665473827e-13
Position 177: 1.2051649337279335e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5922: 0.9999873498723223
Position 2583: 0.9913762556388355
Position 1471: 0.9094156561216903
Position 5389: 0.858067452228372
Position 516: 0.7737608330942534
Position 1156: 0.7528831068671771
Position 6133: 0.5479260300034757
Position 4764: 0.3501751788282762
Position 4690: 0.34956382297973876
Position 2927: 0.32330476431103794
Position 6164: 0.30297863028898603
Position 3804: 0.22162013207312212
Position 4840: 0.1778472043859289
Position 4662: 0.17579747335726592
Position 2986: 0.14720253321933982
Position 6402: 0.12970287312252834
Position 3655: 0.11997046273042851
Position 4900: 0.10796315299324219
Position 3752: 0.10222143038572079
Position 5151: 0.08683078444472787
Position 3779: 0.08071633054900984
Position 5588: 0.07423626637613626
Position 1271: 0.07414132249525314
Position 3823: 0.06950178045924649
Position 1491: 0.06122648526331719
Position 5553: 0.04886048262678445
Position 1181: 0.03584270126010236
Position 6636: 0.024171363771191903
Position 1124: 0.021259074363375194
Position 494: 0.01585593169960935
Position 5350: 0.012914737127795114
Position 2954: 0.009599979288876877
Position 777: 0.007480752721830758
Position 1193: 0.006768975970941278
Position 847: 0.0051490943966301115
Position 2372: 0.003909159610725528
Position 539: 0.003478354393831911
Position 2620: 0.003411112817272553
Position 240: 0.0031920266952399946
Position 2655: 0.0028827152943529276
Position 6143: 0.002278023611567292
Position 340: 0.0018806503296597238
Position 1096: 0.0016808183694104165
Position 2181: 0.001348634469701391
Position 6642: 0.001312699568982707
Position 2023: 0.0012990519010943383
Position 2675: 0.0009822760659377425
Position 2184: 0.0006480322507892395
Position 3014: 0.0003353042930600808
Position 2438: 0.00025978280414986704
Position 585: 0.0002479131794797558
Position 437: 0.0002356844694227752
Position 365: 0.0002252911242546203
Position 659: 0.00015040733154263669
Position 871: 9.629275921658442e-05
Position 779: 1.7093801477817033e-05
Position 223: 1.052163361014694e-05
Position 264: 1.6993450571496263e-06
Position 1380: 1.6883837472051463e-06
Position 144: 1.3764964837382463e-06
Position 357: 1.0538319433873578e-06
Position 118: 9.654798596058047e-07
Position 528: 9.64515348707504e-07
Position 441: 9.525089430934668e-07
Position 127: 7.702903078614498e-07
Position 560: 6.822491754691037e-07
Position 589: 4.980639437044774e-07
Position 568: 4.092803563931936e-07
Position 183: 1.9813321926528682e-07
Position 135: 5.492915558814271e-08
