Gene = RP11-216L13.16
index = 1164
Annotated 5SS: [  60 1030 2610 3284 3814 4115 5667 6573 7618 8504]
Annotated 3SS: [ 889 2538 3172 3711 4088 5490 6432 7509 8404 8899]
SMsplice 5SS: [  60 1030 3284 3814 7202 8504]
SMsplice 3SS: [ 934 3172 3711 7091 8404 8899]
top_k =  100
Partition function (log Z): 6.0284429973320615

Sorted 5' Splice Sites (High to Low Probability):
Position 3814: 0.9994382809055465
Position 3284: 0.9638393337918258
Position 1030: 0.945508435994633
Position 8504: 0.9434301880882348
Position 60: 0.9304516076614006
Position 7202: 0.8641326907915238
Position 2610: 0.5668446022283737
Position 6573: 0.5112775560605664
Position 7618: 0.5085285886951414
Position 1733: 0.5074802595846205
Position 5667: 0.2825437421189136
Position 7707: 0.16118143917178432
Position 5619: 0.15730890920075388
Position 1803: 0.12151359284450171
Position 4115: 0.07284093976708265
Position 2880: 0.03830005917930253
Position 9027: 0.03418521954691788
Position 3621: 0.01948929103748694
Position 3323: 0.016345970816579285
Position 1541: 0.01589783492488878
Position 2394: 0.012065508346370107
Position 9034: 0.008966434157700093
Position 636: 0.007559487617214993
Position 3401: 0.00661630401588294
Position 3308: 0.004372199617935505
Position 499: 0.004347831415293201
Position 9044: 0.0033588264190349943
Position 3440: 0.003327794837592015
Position 904: 0.002017100322809072
Position 798: 0.0016979046950557615
Position 3362: 0.0010208810013313042
Position 77: 0.0007849303078358135
Position 567: 0.0006648690490984027
Position 2476: 0.0006171522984732535
Position 7841: 0.00041076088441231544
Position 4310: 0.00031978223819689017
Position 1536: 0.0002429755574445374
Position 1328: 0.00011838608247436419
Position 8787: 0.00011332934327546723
Position 980: 1.5854715102311234e-08
Position 1034: 9.887295793856314e-09
Position 659: 4.5309681342866625e-10
Position 311: 3.983615989442065e-10
Position 12: 2.952691420770261e-10
Position 741: 2.313090050439848e-10
Position 288: 1.8355894699669578e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.9682008092571905
Position 8404: 0.943430188088235
Position 7091: 0.8637836234081375
Position 3172: 0.7519162294458559
Position 7509: 0.6772179624220557
Position 1649: 0.506442991511471
Position 8899: 0.497969284928391
Position 2538: 0.46882508243034454
Position 934: 0.45237312254496514
Position 5490: 0.44052865387077866
Position 6257: 0.4378954743204111
Position 889: 0.39986155640733706
Position 9214: 0.19199141042426313
Position 8681: 0.15164748411653567
Position 3102: 0.11039140810180433
Position 3178: 0.10808714004806987
Position 1695: 0.09597778686778859
Position 2393: 0.07773634718859695
Position 9697: 0.05184242637426862
Position 6362: 0.05035764284099429
Position 2285: 0.04299431280748018
Position 4088: 0.03742862383230582
Position 3668: 0.030833797711153504
Position 9692: 0.028239213754630385
Position 10174: 0.027190217695194627
Position 4066: 0.024227955525062288
Position 6202: 0.023024438899161025
Position 3215: 0.020984100966288704
Position 3533: 0.017995355911732912
Position 8756: 0.014707362847222811
Position 2655: 0.013886561935410224
Position 1490: 0.013867780436644273
Position 2362: 0.013617107335650054
Position 10138: 0.013582070899552868
Position 952: 0.012794845882353441
Position 9313: 0.011652134610602327
Position 949: 0.011581961799726752
Position 8606: 0.010325785208969276
Position 10186: 0.010086991192883053
Position 1024: 0.00914167889593942
Position 8696: 0.008964204635772693
Position 7552: 0.00815855840090063
Position 1359: 0.007734354163977828
Position 4011: 0.006760599912645315
Position 8974: 0.006609074276043321
Position 1385: 0.006561002315352872
Position 995: 0.005837012510946138
Position 1574: 0.005040365287759813
Position 1234: 0.004416880348424003
Position 3240: 0.004143605519127895
Position 7067: 0.003741838534081289
Position 3926: 0.002681323265969465
Position 8620: 0.0021870576923566625
Position 1587: 0.001872516711982606
Position 3545: 0.0015073856987626707
Position 875: 0.0013848175724899708
Position 1652: 0.001299796648838794
Position 3981: 0.0012901806453366094
Position 1321: 0.0010279726296619242
Position 3646: 0.0007690334876771484
Position 2288: 0.000767910355037554
Position 1409: 0.00043087429949606546
Position 4070: 0.0003249605841101194
Position 1801: 0.0003087293052157507
Position 4310: 0.0003045850368165859
Position 1623: 0.00014408558205004292
Position 1182: 5.768780039329509e-05
Position 812: 5.5691890681131116e-05
Position 3675: 5.3279306539724474e-05
Position 1356: 2.4430291525663213e-05
Position 1471: 2.343208688246143e-05
Position 1388: 2.2362706465243897e-05
Position 3758: 1.0408552291094032e-05
Position 3788: 4.580257536117609e-06
Position 784: 1.4174217959847657e-06
Position 583: 4.048238545157182e-08
Position 589: 2.711187452307467e-08
Position 142: 2.18464530036144e-08
