Gene = MINOS1
index = 845
Annotated 5SS: [  120 25158 26594]
Annotated 3SS: [25109 26483 29396]
SMsplice 5SS: [  120 14626 26594 26867 29487]
SMsplice 3SS: [14508 26483 26786 29396 29791]
top_k =  100
Partition function (log Z): -22.853022332041704

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9943098214583594
Position 6929: 0.05991029303987194
Position 8976: 0.02709312646008905
Position 328: 0.005170754674770756
Position 3982: 0.0020034036357138713
Position 215: 0.000752700896243418
Position 689: 0.0005068670267310283
Position 153: 6.309136616033563e-06
Position 47: 2.021554855750459e-06
Position 4: 8.900626458171543e-08
Position 91: 7.53933171982782e-08
Position 82: 5.273675332642875e-08
Position 107: 3.28946469385297e-08
Position 93: 7.079362666667069e-09
Position 58: 2.4531887448358327e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14508: 0.3761472730218389
Position 10655: 0.1823981787938694
Position 8754: 0.07206142684369246
Position 6804: 0.06876947743970373
Position 6742: 0.04912378708587235
Position 7908: 0.03333498009986527
Position 10691: 0.03225891340971672
Position 1969: 0.0287540132025332
Position 8952: 0.02762045567359546
Position 4245: 0.024434390593212157
Position 6481: 0.01988902569664703
Position 4861: 0.01888001770799282
Position 8552: 0.01685416901296127
Position 5880: 0.01603523721739525
Position 8367: 0.014693723045330637
Position 1945: 0.014104513357885248
Position 6495: 0.00981192186072637
Position 2636: 0.0068148502104925235
Position 251: 0.00670168005102009
Position 6389: 0.006528942593380886
Position 5952: 0.006494512964996408
Position 5071: 0.006193303071914312
Position 5283: 0.00527230206606135
Position 6425: 0.004989351980077362
Position 3796: 0.004290247630076584
Position 5851: 0.0032279989233682726
Position 2277: 0.003053452896274181
Position 1005: 0.0028150382801546735
Position 1204: 0.0027458690325952015
Position 2936: 0.0018952890671234252
Position 1415: 0.0018636467409242513
Position 4789: 0.0018105993949712922
Position 2556: 0.0017007195323308186
Position 3434: 0.001670998321637547
Position 843: 0.001510301282933927
Position 3058: 0.0014956585223467177
Position 2448: 0.0012948782855072536
Position 1727: 0.0012918251944537527
Position 3632: 0.0012532492933604714
Position 4032: 0.0012034433709021183
Position 629: 0.001078571992962349
Position 2090: 0.0010606719414425838
Position 3291: 0.0010409731631465062
Position 3166: 0.001010316810503884
Position 2251: 0.0009150004517403024
Position 1949: 0.0008443709416590491
Position 3822: 0.0006643063371255787
Position 1117: 0.00039331245901239904
Position 742: 0.00032929735298164065
Position 1358: 0.00032721892815897757
Position 278: 0.00029143020696471107
Position 723: 0.0002582191504152776
Position 373: 0.00024218649231423878
Position 187: 5.1038815326358506e-06
Position 300: 4.914567077973885e-06
