Gene = SAP25
index = 1223
Annotated 5SS: [ 51 351 542 788 994]
Annotated 3SS: [ 267  434  633  895 1075]
SMsplice 5SS: [201 351 542 788 994]
SMsplice 3SS: [ 267  451  633  895 1075]
top_k =  100
Partition function (log Z): 2.842327809784195

Sorted 5' Splice Sites (High to Low Probability):
Position 542: 0.9819721104887598
Position 351: 0.9782672533010996
Position 994: 0.935134778316487
Position 788: 0.8937442612917217
Position 51: 0.44266572657372466
Position 201: 0.3080066534639061
Position 162: 0.010944880992241158
Position 536: 0.007025866911279885
Position 508: 0.0060095838307864325
Position 1250: 0.00507688609675338
Position 154: 0.0019242101163474948
Position 538: 0.001156310507612146
Position 1127: 0.00013881366129504558
Position 214: 5.852399321525657e-05
Position 546: 3.1553617323961454e-05
Position 205: 1.8359891020558024e-05
Position 561: 1.4946068272348748e-05
Position 72: 6.567181270919647e-06
Position 136: 6.0068650869491544e-06
Position 969: 2.9210782483582816e-07
Position 702: 6.816960423215157e-11
Position 464: 7.096117641368425e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 451: 0.9758466796020168
Position 633: 0.8970338065583436
Position 895: 0.8793744266369341
Position 1075: 0.8688013292358918
Position 267: 0.5450069113941172
Position 246: 0.09304378909160445
Position 1336: 0.07329499630796771
Position 253: 0.07098343015433398
Position 879: 0.0364148810309887
Position 225: 0.023088082602169477
Position 1213: 0.0205503889294545
Position 434: 0.019564543575665946
Position 1125: 0.01282494044572339
Position 751: 0.011330444391131504
Position 317: 0.007080710629866621
Position 919: 0.006042244289637271
Position 667: 0.005447341363067332
Position 957: 0.005014879516365031
Position 709: 0.0028601426431792655
Position 1262: 0.002527249422684963
Position 1176: 0.002460003876730954
Position 712: 0.0017629667907411593
Position 177: 0.0015979392081736572
Position 1284: 0.0011920829541363735
Position 866: 0.0011558085861264893
Position 843: 0.0009393200135537083
Position 1028: 0.0007913610985337904
Position 292: 0.0007203639451412515
Position 647: 0.0006859558882598878
Position 423: 0.0006091040382145966
Position 194: 0.0005378363604318111
Position 1360: 0.0005366997290891522
Position 652: 0.00047827660885736505
Position 1404: 0.00042854373705493855
Position 981: 0.0003600569209498275
Position 285: 0.0003432706838463499
Position 850: 0.0002906701244901405
Position 231: 0.000192140483274569
Position 124: 0.00018727637086099835
Position 287: 0.00015250207727846843
Position 1048: 0.000124472203043098
Position 334: 0.0001185161027686707
Position 289: 0.00010727845894272414
Position 731: 7.872892364684561e-05
Position 148: 7.161070619245187e-05
Position 491: 6.348316364227528e-05
Position 1343: 4.373979589666707e-05
Position 463: 1.9893931446336552e-05
Position 508: 1.0946088280022002e-05
Position 199: 5.476948269502994e-06
Position 350: 4.934443658088388e-06
Position 344: 1.0840944588147118e-06
Position 331: 1.4366896575323054e-08
Position 722: 8.800167059958325e-09
