Gene = YKT6
index = 1584
Annotated 5SS: [  191  3602  5437  6444  7150 10076]
Annotated 3SS: [ 3518  5335  6338  7083  9973 11197]
SMsplice 5SS: [ 191 3602 5437 6444 7150]
SMsplice 3SS: [3518 5335 6338 7083 7514]
top_k =  100
Partition function (log Z): -0.07423153390431025

Sorted 5' Splice Sites (High to Low Probability):
Position 191: 0.9893069062343239
Position 5437: 0.9889210780135964
Position 3602: 0.9619270302306837
Position 6444: 0.805302766088163
Position 7150: 0.5812424066653933
Position 3932: 0.18335687629492345
Position 4079: 0.13174221097566546
Position 3299: 0.11507556890496495
Position 3308: 0.10628492172606466
Position 10076: 0.05237812084616278
Position 3069: 0.043592183109935186
Position 10221: 0.04075790324633684
Position 10556: 0.03879474961150653
Position 7721: 0.03494340177322138
Position 3051: 0.032018379903898414
Position 3624: 0.030914661171364894
Position 7193: 0.021024949657108244
Position 6086: 0.019835881663750644
Position 4583: 0.016081444831309095
Position 4872: 0.015193704356038633
Position 5866: 0.013157759907003842
Position 3333: 0.0123802218899036
Position 208: 0.009764082854622096
Position 5378: 0.008641858867510403
Position 1722: 0.006007532394978773
Position 4573: 0.0056548202482603685
Position 4350: 0.005001490711883844
Position 6294: 0.002640800856232372
Position 5811: 0.0024784222774790767
Position 5639: 0.0015194622051349575
Position 5815: 0.0012744323442242678
Position 309: 0.0008234494117052626
Position 7247: 0.00013984976468519748
Position 132: 0.00010556149935207498

Sorted 3' Splice Sites (High to Low Probability):
Position 5335: 0.9975627095259604
Position 3518: 0.9728808537268946
Position 6338: 0.8204936310213397
Position 7083: 0.6733482874880506
Position 7514: 0.4821019525016289
Position 10504: 0.16670550970427825
Position 2988: 0.14593589191661435
Position 9973: 0.13154633667491017
Position 3886: 0.12526039503594782
Position 11197: 0.10945657594380492
Position 10555: 0.08096150843953893
Position 3140: 0.07178333022529575
Position 4009: 0.07119612868019246
Position 3846: 0.06269304662390852
Position 9040: 0.05461237458439214
Position 3173: 0.029701086861505226
Position 3751: 0.02661303615438966
Position 3118: 0.025863371574278926
Position 4485: 0.021736265079569463
Position 3708: 0.02082240424187322
Position 3525: 0.018865117759888687
Position 7760: 0.01850439883184765
Position 5976: 0.01641679368862628
Position 7530: 0.01420974644107733
Position 3145: 0.014076752513282557
Position 3194: 0.013852260157908552
Position 5741: 0.012718892523283442
Position 7357: 0.00996775541406612
Position 4655: 0.007884051757100179
Position 4533: 0.007309652598938456
Position 2967: 0.005860403057753598
Position 5787: 0.005713070255398958
Position 7487: 0.005104037094375822
Position 4225: 0.005001490711883845
Position 7038: 0.004568089291596176
Position 3958: 0.004073047300151551
Position 3809: 0.0038767339204895316
Position 6546: 0.0030039442216716764
Position 1566: 0.00261705382354828
Position 2883: 0.0023742971372209018
Position 1621: 0.00185285925610533
Position 6125: 0.0016407049564987808
Position 5925: 0.0016267604432701468
Position 1650: 0.0015376193153251619
Position 5567: 0.0015170898925126115
Position 5900: 0.0012710751816125856
Position 3375: 0.0008865680988208874
Position 3773: 0.00037441299709993844
Position 3825: 0.00018988231653624244
Position 3281: 0.00011303390735107284
Position 5551: 2.3723126223446822e-06
Position 5095: 2.2735514621245043e-07
