Gene = TIPRL
index = 1403
Annotated 5SS: [  249  5149  5946 12568 17710 20049]
Annotated 3SS: [ 4968  5845 12435 17613 19985 20969]
SMsplice 5SS: [  249 12568 17710]
SMsplice 3SS: [12435 17613 19985]
top_k =  100
Partition function (log Z): -11.103853574046822

Sorted 5' Splice Sites (High to Low Probability):
Position 12568: 0.9965881462601137
Position 249: 0.9907457501802052
Position 17710: 0.8741227225198297
Position 870: 0.13813363583212923
Position 860: 0.1131956121800655
Position 5697: 0.07569515170427399
Position 5149: 0.07569429615052922
Position 19521: 0.06000413249530554
Position 8230: 0.04407488225261031
Position 5183: 0.03486495927729988
Position 19499: 0.029948393498683473
Position 269: 0.005774082705645395
Position 32: 0.0011277618396152065
Position 352: 0.0010627386708184643
Position 285: 0.0007703763745779057
Position 231: 0.0005205725905828271
Position 85: 1.7895387033199225e-09
Position 83: 1.2095978217492995e-09
Position 131: 3.3988929786042945e-10
Position 118: 4.2283529984846456e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12435: 0.999400717243484
Position 17613: 0.9027904203138059
Position 19985: 0.5361657665489005
Position 627: 0.19191216694168547
Position 19332: 0.16718925381015332
Position 20969: 0.12488867177354572
Position 21814: 0.08804922155965682
Position 4968: 0.07224126025308646
Position 18026: 0.04643669963464642
Position 5627: 0.0454235965454232
Position 8099: 0.04413838939043679
Position 4765: 0.03835663395375634
Position 20291: 0.03790252709764064
Position 5537: 0.03027155515885079
Position 687: 0.030250272792249587
Position 13243: 0.012703956857801301
Position 18603: 0.011858617155972098
Position 17864: 0.011038646236137097
Position 652: 0.010831548746461734
Position 580: 0.008108907800303641
Position 719: 0.008025567530370033
Position 16375: 0.006635974247194545
Position 14534: 0.004211962601909159
Position 13684: 0.004153770087209243
Position 15348: 0.00336571969534245
Position 771: 0.0022397362028189357
Position 13274: 0.0017950874850089864
Position 13183: 0.0014770996690073137
Position 9313: 0.000337456798413899
Position 7986: 5.105175731398886e-05
Position 345: 1.8607304455939358e-05
Position 4477: 1.0308054576375044e-05
Position 1912: 1.019716490368954e-05
Position 351: 6.829889776454432e-06
Position 2301: 6.7787930249090945e-06
Position 2746: 5.643498274335504e-06
Position 3444: 4.390623963898218e-06
Position 1941: 2.9423562998686975e-06
Position 1915: 2.4935924833621833e-06
Position 1143: 1.4850044942543972e-06
Position 107: 6.687897844507806e-07
Position 165: 3.211264139344026e-07
Position 142: 2.592044400312368e-07
Position 170: 2.4814993914912178e-08
Position 201: 1.1807120835967472e-08
