Gene = ZNF445
index = 1612
Annotated 5SS: [   80 19427 22550 26357 26803 27224 28158]
Annotated 3SS: [19305 21973 26187 26707 27096 28046 28930]
SMsplice 5SS: [   80 26803 27224 28158]
SMsplice 3SS: [26707 27054 28046 43270]
top_k =  100
Partition function (log Z): -27.053389872364804

Sorted 5' Splice Sites (High to Low Probability):
Position 80: 0.980335738268503
Position 2047: 0.02098450938600092
Position 14: 0.01959391081703193
Position 5436: 0.01667538766209862
Position 7274: 0.012444796834943718
Position 7219: 0.012285018596891333
Position 4766: 0.012162935825627073
Position 5994: 0.008255344359191008
Position 5747: 0.00636638523190114
Position 6512: 0.005156650538325447
Position 2222: 0.003566035798465237
Position 1797: 0.0034110784900407472
Position 5412: 0.003364085065254544
Position 2099: 0.0027598374818315445
Position 3234: 0.0010871867930097577
Position 250: 7.035091445615579e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 5638: 0.390690326653762
Position 7148: 0.23208299996144344
Position 13957: 0.07894728638095339
Position 12369: 0.0535314209822613
Position 13547: 0.044533879668894216
Position 8637: 0.03495399297438098
Position 2018: 0.03167369373115445
Position 8252: 0.029074164279128074
Position 11759: 0.024620987089691647
Position 3011: 0.021989732255949627
Position 5850: 0.01954182873034299
Position 5357: 0.016046988952598512
Position 9993: 0.013514461695846547
Position 3690: 0.012022386928143601
Position 9505: 0.010834030564165879
Position 6423: 0.008309984700989077
Position 4732: 0.007612067158566181
Position 7904: 0.007044463299096975
Position 2572: 0.00629122797030206
Position 4579: 0.006053260946808883
Position 6038: 0.005621178350757192
Position 1698: 0.004883512285640649
Position 3843: 0.004246902419126075
Position 5360: 0.00399248377475458
Position 1673: 0.003980906650855545
Position 6156: 0.003168535112362188
Position 6222: 0.0029288926353249548
Position 1889: 0.0027213929788203646
Position 5653: 0.0022450161718457506
Position 3529: 0.0022377680682721737
Position 6658: 0.0020620007633116977
Position 5545: 0.0019155308598036557
Position 3158: 0.0018739778762934544
Position 275: 0.0018096203786270974
Position 3636: 0.0017632349648640802
Position 2140: 0.0013660983678826658
Position 5103: 0.001309157654596318
Position 3940: 0.0012320301099380503
Position 4243: 0.0011438007375165417
Position 5524: 0.0010373163494520744
Position 5003: 0.0009232013481439316
Position 4823: 0.0008658979972844288
Position 428: 0.0008557321438991482
Position 5077: 0.0008516971718271118
Position 3997: 0.0007858324176035726
Position 692: 0.0007826625760126548
Position 984: 0.0007244734787232353
Position 3373: 0.0004643270586003011
Position 2593: 0.00034676792038745597
Position 806: 0.00027576924079843575
Position 1434: 0.00017722096749836507
Position 937: 0.00016452627435044364
Position 956: 0.0001339534299647524
Position 880: 0.0001289881519887712
Position 143: 0.00011018150008191058
Position 1975: 1.947895189331141e-05
