Gene = SETD9
index = 1249
Annotated 5SS: [ 484 2277 3875 4730 5707]
Annotated 3SS: [1908 3750 4613 5600 7554]
SMsplice 5SS: [ 201 3875 4730 5707]
SMsplice 3SS: [3750 4613 5600 7554]
top_k =  100
Partition function (log Z): -1.979038068440815

Sorted 5' Splice Sites (High to Low Probability):
Position 3875: 0.9616180475910638
Position 5707: 0.9363048363444505
Position 201: 0.9066170010456797
Position 4730: 0.8561214349365192
Position 2277: 0.29648403560367553
Position 605: 0.06513395340425279
Position 621: 0.045501914701480815
Position 206: 0.04270219518267919
Position 484: 0.040707011321986813
Position 5092: 0.0313451324435923
Position 2261: 0.02866177186453312
Position 2269: 0.028132356529929813
Position 2220: 0.027689691297279967
Position 4707: 0.01926997199700121
Position 5268: 0.015347610385584944
Position 6473: 0.013020218413812587
Position 925: 0.006024216854758394
Position 1852: 0.005371143945336617
Position 1135: 0.0041928415348467495
Position 919: 0.0029577211791449692
Position 4267: 0.0022043829520848983
Position 5792: 0.001939837311689556
Position 749: 0.0012247278354766322
Position 1663: 0.000994068810507782
Position 1118: 0.0005835762866353852
Position 872: 0.000469462310816465
Position 436: 0.00044559670900925585
Position 4751: 0.0004445710515117266
Position 698: 0.000292119344381494
Position 634: 0.0002303374470869805
Position 1220: 0.0001449883215690639
Position 58: 0.00010531663051360913
Position 27: 2.888918507403032e-05
Position 76: 1.707566015341219e-05
Position 245: 1.2928761913513355e-05
Position 152: 6.023241350482029e-06
Position 111: 5.496451092315442e-06
Position 253: 5.416012508814641e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3750: 0.9276796464475872
Position 4613: 0.8490453964327618
Position 7554: 0.7983199347650499
Position 5600: 0.7493692364674622
Position 2048: 0.2304804761187258
Position 1908: 0.14591677353851665
Position 532: 0.0966356970716598
Position 5645: 0.09216343611392987
Position 7219: 0.07742031971282533
Position 5626: 0.05994106521973512
Position 7587: 0.048487978682027574
Position 4954: 0.03540473247201742
Position 5604: 0.027211710302836672
Position 4562: 0.024606377533480318
Position 3788: 0.018920486863227046
Position 5657: 0.016816644806687934
Position 3814: 0.015017914280249943
Position 6374: 0.012773944735370085
Position 777: 0.010306214910095724
Position 7373: 0.009347031717793542
Position 6350: 0.008984307535155583
Position 6205: 0.008863730753590388
Position 7955: 0.00863450079944004
Position 5896: 0.008535274660783135
Position 5136: 0.008381650227933248
Position 5118: 0.007237596582853365
Position 418: 0.0050485028422824416
Position 1781: 0.004855899370757725
Position 1928: 0.004751300610008934
Position 7286: 0.00455282145791315
Position 6057: 0.003831708207331879
Position 947: 0.003257082373100735
Position 6885: 0.003078712817754795
Position 4547: 0.0028058250759122392
Position 6250: 0.0025153424590293803
Position 4148: 0.0022043829520848957
Position 6852: 0.0020143152101444214
Position 383: 0.0014436105440582333
Position 1530: 0.0013898935906290102
Position 5000: 0.0010900498888730883
Position 4522: 0.0009496281697270052
Position 6121: 0.0006067804522330457
Position 5861: 0.0005894249941132689
Position 1005: 0.0003984301642089781
Position 1548: 0.00011941979445766646
Position 667: 8.872758958513244e-05
Position 1058: 8.74222525949893e-05
Position 1158: 6.306054538949393e-05
Position 976: 4.4599618332171595e-05
Position 333: 3.5461511101571186e-05
Position 5691: 3.343965756299227e-05
