Gene = MRPL20
index = 860
Annotated 5SS: [ 183  405 1505]
Annotated 3SS: [ 293 1426 5056]
SMsplice 5SS: [ 183  405 1505]
SMsplice 3SS: [ 293 1426 5056]
top_k =  100
Partition function (log Z): -3.42131596239102

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.9806804114687847
Position 405: 0.715604892696251
Position 1505: 0.6860298421053775
Position 1511: 0.28035910190701896
Position 4852: 0.14759226981623638
Position 3911: 0.06649793585990955
Position 326: 0.016396645974545494
Position 165: 0.014580858292102972
Position 2502: 0.008987650670213006
Position 333: 0.004751043237978095
Position 223: 0.0013521378879624122
Position 56: 0.0010871403425411043
Position 480: 0.00030693947701518684
Position 478: 0.00023667189815855446
Position 187: 5.8925229783333854e-06
Position 70: 5.49761940724047e-06
Position 99: 5.392369011408957e-06
Position 63: 1.492529445921989e-07
Position 135: 6.30731331272574e-08
Position 11: 4.0314412798946654e-08
Position 273: 1.557920434012585e-08
Position 68: 6.425261700521371e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1426: 0.9812526007116579
Position 293: 0.7288549570357201
Position 5056: 0.5037032789869482
Position 4711: 0.2810255108638838
Position 4954: 0.12679538357596615
Position 4922: 0.06684963224178186
Position 3741: 0.05258853453356001
Position 5351: 0.04325503748922365
Position 3805: 0.028579275778173423
Position 4887: 0.022190629064701626
Position 4494: 0.0168010630446878
Position 2434: 0.010549098016942534
Position 1338: 0.007238499198930797
Position 325: 0.006044763987659288
Position 2527: 0.005180251357613382
Position 4548: 0.005089642090927325
Position 5030: 0.004451508993625901
Position 1586: 0.0034365381119797083
Position 2893: 0.0032526718463665055
Position 1646: 0.003192958123354098
Position 4353: 0.0030332696919921544
Position 731: 0.002906297564223873
Position 2336: 0.002811597461641776
Position 3202: 0.002452884358581348
Position 765: 0.002214350194545551
Position 4211: 0.0020403353519084003
Position 307: 0.0015406656944891093
Position 1269: 0.0014917527389450588
Position 1353: 0.001372420250211752
Position 372: 0.0011746391213371306
Position 2559: 0.0011609509355417005
Position 2463: 0.000715058230288104
Position 337: 0.0005125601175469753
Position 3695: 0.00031169020906531784
Position 1448: 0.00023668360183435341
Position 386: 0.00016507238802775136
Position 1402: 7.64884119407642e-06
Position 1499: 4.992129866659375e-07
Position 1287: 2.770639924786544e-07
Position 1203: 1.0492565542881398e-07
