Gene = PINK1
index = 1031
Annotated 5SS: [  481  4675  6538 11218 12269 15178 15777]
Annotated 3SS: [ 4386  6436 11034 12104 15049 15539 16978]
SMsplice 5SS: [  481  4675  6538 11218 12269 12526 15178 17923]
SMsplice 3SS: [ 4386  6436 11126 12104 12450 15049 17826 18003]
top_k =  100
Partition function (log Z): 2.342193164731148

Sorted 5' Splice Sites (High to Low Probability):
Position 6538: 0.9999999999999963
Position 481: 0.9802160547312221
Position 12269: 0.9716177179631416
Position 15178: 0.9260654259762087
Position 11218: 0.7655880455337866
Position 12526: 0.6600777590694658
Position 4675: 0.6463465551011921
Position 15777: 0.5034013354174516
Position 17923: 0.38014305050215447
Position 4487: 0.2836394091028336
Position 4589: 0.09407285802580198
Position 15135: 0.07356143799377579
Position 15744: 0.040799339546182554
Position 12314: 0.023009014480295586
Position 5587: 0.022683729939280067
Position 100: 0.02006037008073672
Position 15493: 0.016476674420678968
Position 12636: 0.013008515756515767
Position 8837: 0.01099605629117983
Position 15471: 0.010159794956174206
Position 11645: 0.01003542102279259
Position 352: 0.009772089691217576
Position 15844: 0.004794388037514179
Position 5053: 0.004383772174339201
Position 12826: 0.004308139190597897
Position 5688: 0.0040606376923069155
Position 15732: 0.003581270258962808
Position 15892: 0.0035715510355569554
Position 1530: 0.0019264260296055478
Position 768: 0.0018613120596251526
Position 212: 0.0014891957921005354
Position 848: 0.001435664914104975
Position 214: 0.001246710895551806
Position 134: 0.0006099504672832468
Position 12318: 0.00037975783264960144
Position 227: 0.0002775420085741326
Position 807: 0.00017170218360696603
Position 13980: 9.299064635521077e-05
Position 12744: 8.843865108186793e-05
Position 19: 5.1481239741131173e-05
Position 46: 3.966353889236532e-05
Position 4549: 2.641728703200623e-05
Position 268: 2.5012265816157487e-05
Position 4738: 2.170490642311815e-05
Position 345: 1.1543043086798089e-05
Position 26: 5.7646865673652916e-06
Position 49: 3.835310261681014e-06
Position 309: 1.955189211397941e-06
Position 290: 1.5532502375398963e-06
Position 548: 1.3956841789509061e-06
Position 313: 1.034990303596256e-06
Position 564: 6.00391675575127e-07
Position 495: 2.4693605829182165e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15049: 0.9703099470617934
Position 6436: 0.9635684571992273
Position 12104: 0.8614202348649994
Position 4386: 0.7375063245575334
Position 12450: 0.6663780631929974
Position 11126: 0.5499220156405138
Position 15565: 0.48031190090886
Position 18003: 0.4610374475884192
Position 17826: 0.39037351109576834
Position 16978: 0.3761082779244005
Position 4349: 0.13357423978596905
Position 15656: 0.12104239306521991
Position 11177: 0.11796686455156612
Position 4539: 0.11000367941397766
Position 10984: 0.09769916534170668
Position 12180: 0.07887181632309856
Position 15539: 0.04669683675189463
Position 6440: 0.03643154280076914
Position 15350: 0.030600134369223157
Position 4576: 0.02923095259509271
Position 15076: 0.028034603568602184
Position 5431: 0.02323898725430381
Position 12126: 0.022631155528339067
Position 12149: 0.02241626610952222
Position 17863: 0.02172002349493049
Position 309: 0.014712394371125837
Position 16196: 0.01445495868584766
Position 4401: 0.011508061214528967
Position 8716: 0.01099605629117983
Position 12213: 0.009667017450127114
Position 18023: 0.00835207912902935
Position 12422: 0.007330551775116327
Position 11610: 0.005648931600458846
Position 11576: 0.004386489422333744
Position 4870: 0.004383772174339199
Position 12387: 0.004146981442398386
Position 15682: 0.0031139462175981537
Position 15446: 0.0029367264043160444
Position 16006: 0.0023811052595489423
Position 4656: 0.0022091750181114558
Position 5586: 0.001770615237223059
Position 5455: 0.0017347651400601255
Position 1375: 0.0015187572935499024
Position 703: 0.001407988606830616
Position 15583: 0.0012639321873108259
Position 721: 0.0009007227721098448
Position 15836: 0.0008814361858676654
Position 15379: 0.0006760640501992552
Position 14848: 0.0005531360482299337
Position 15117: 0.0005158455584123019
Position 15302: 0.00048680033951623784
Position 1471: 0.0004076687360556457
Position 412: 0.00012665839474851448
Position 15175: 0.00012100440464528835
Position 339: 9.332921310488392e-05
Position 13785: 9.299064635521081e-05
Position 14887: 8.954475656541108e-05
Position 15416: 8.163771904876303e-05
Position 4143: 7.4511838069023e-05
Position 587: 4.358599213850329e-05
Position 15570: 3.505676766294213e-05
Position 14884: 2.7825717355117306e-06
Position 12371: 3.9228716216478926e-07
