Gene = MDH2
index = 824
Annotated 5SS: [  160  6932  9427 10012 12432 15526 16372 16887]
Annotated 3SS: [ 6762  9342  9901 12305 15447 16271 16734 18211]
SMsplice 5SS: [  160  6932  9427 10012 12432 15526 16372 16887 18340]
SMsplice 3SS: [ 6762  9342  9901 12305 15447 16271 16734 18211 18532]
top_k =  100
Partition function (log Z): 6.36181150990597

Sorted 5' Splice Sites (High to Low Probability):
Position 12432: 0.9999982439738767
Position 10012: 0.9901006932905961
Position 6932: 0.9755232144262792
Position 16372: 0.9045883140164145
Position 160: 0.8663429936239568
Position 16887: 0.8613643756528434
Position 18340: 0.8440990597269307
Position 9427: 0.8352314014322759
Position 15526: 0.7507308948792167
Position 329: 0.2043943423793538
Position 15797: 0.09590186057562097
Position 17088: 0.08847544918313396
Position 552: 0.08462921253634388
Position 3791: 0.08005734921185155
Position 12002: 0.0709374173810888
Position 16891: 0.04396248870892915
Position 15777: 0.04286589354128179
Position 12122: 0.03913639832460155
Position 17575: 0.032503721097506266
Position 17688: 0.026784484162004154
Position 15559: 0.021100332767737536
Position 10384: 0.01754041484159933
Position 10402: 0.01575846171675164
Position 17641: 0.013040108470373186
Position 10807: 0.012631209560191667
Position 212: 0.011927326311955153
Position 12145: 0.010976976807471905
Position 14413: 0.008522355020483409
Position 17955: 0.005922188680749798
Position 12024: 0.0055227907943068005
Position 10790: 0.005325545537385987
Position 11688: 0.005123235378028452
Position 17759: 0.005121373558442917
Position 16647: 0.004433107647203826
Position 11284: 0.004407846167609266
Position 6159: 0.0033178985386259374
Position 16406: 0.003315777253765716
Position 17072: 0.002624765474911797
Position 1025: 0.0012146810919100818
Position 15592: 0.0011823272620414263
Position 363: 0.001038569859595979
Position 223: 0.0009104331367066733
Position 15601: 0.0007134091700006236
Position 12870: 0.00030005374299494773
Position 407: 6.899058080219939e-05
Position 27: 4.438360291548931e-05
Position 456: 2.4993216641117266e-05
Position 74: 9.277372158113992e-06
Position 70: 2.1628136372831293e-06
Position 12458: 1.7560261260848815e-06
Position 60: 6.926837544775777e-08
Position 19: 5.744637150612679e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 18211: 0.9471944030418661
Position 16734: 0.9062470185936342
Position 16271: 0.8470177342905831
Position 9901: 0.840488157646418
Position 9342: 0.8352314014322759
Position 12305: 0.7836473789052366
Position 6762: 0.70711693272481
Position 18532: 0.6988830113259048
Position 15447: 0.515698364717637
Position 6831: 0.22071713268991935
Position 15402: 0.17768049844379397
Position 15678: 0.1387677541169028
Position 12330: 0.11844629965556266
Position 16978: 0.08692712695064495
Position 3744: 0.07380485212897607
Position 12333: 0.07115388990863801
Position 11862: 0.06634518004386995
Position 250: 0.06607152587359606
Position 17549: 0.060463461453253396
Position 11985: 0.060228457925403225
Position 9730: 0.05539147559648682
Position 9972: 0.051574671106272736
Position 16298: 0.049494345374277264
Position 6520: 0.04768914901154971
Position 508: 0.04652366124188943
Position 15427: 0.03449269992122262
Position 18611: 0.03379406477715176
Position 19298: 0.03350550203431042
Position 10278: 0.033298876558350975
Position 15171: 0.03259258934204193
Position 18809: 0.029012405876869325
Position 12273: 0.026752098561532246
Position 18997: 0.025643696603598453
Position 9700: 0.024714658656937772
Position 234: 0.02166975319568854
Position 17019: 0.01614445509338266
Position 406: 0.014558855271434419
Position 17441: 0.014147213081603584
Position 15460: 0.013262811654300849
Position 18217: 0.012984828941076824
Position 395: 0.010392659314476586
Position 9528: 0.009726167038192027
Position 18635: 0.00960182882055418
Position 16147: 0.009327258487182844
Position 10595: 0.009033288503807989
Position 18268: 0.008936927259458141
Position 18569: 0.008809787089102052
Position 9651: 0.008130235351803239
Position 3712: 0.006252497082875483
Position 10669: 0.006100825685578656
Position 18766: 0.006035761514517759
Position 17780: 0.005922188680749798
Position 11508: 0.005123235378028452
Position 14325: 0.005095945679365071
Position 16489: 0.004433107647203826
Position 11230: 0.004407846167609266
Position 17107: 0.004264977566435501
Position 18410: 0.004179205995029607
Position 19319: 0.003851405459262377
Position 14300: 0.003347596863625531
Position 6024: 0.0033178985386259374
Position 255: 0.003124493002177798
Position 529: 0.002870699896878634
Position 17371: 0.002839012753469554
Position 10622: 0.0028226409081910007
Position 455: 0.0024249037815108764
Position 16638: 0.0022884691675490107
Position 16125: 0.002064753118136766
Position 19348: 0.0018104539574808184
Position 415: 0.0017562605711567761
Position 947: 0.0009769580156923918
Position 16706: 0.0004108086789223896
Position 846: 0.00023772307621768962
Position 12611: 0.00017506948069727994
Position 14248: 7.88124774928071e-05
Position 9566: 7.532789448536762e-05
Position 12810: 7.057648054549737e-05
Position 12720: 5.4407781752170596e-05
Position 12144: 2.7830723064988097e-07
