Gene = CSPG5
index = 415
Annotated 5SS: [ 2196  3960  8107 11722]
Annotated 3SS: [ 2863  7917 11564 18030]
SMsplice 5SS: [ 318 3028 3419 8107]
SMsplice 3SS: [ 2863  3354  7917 18030]
top_k =  100
Partition function (log Z): -2.182845271071272

Sorted 5' Splice Sites (High to Low Probability):
Position 3419: 1.0000000000000018
Position 8107: 0.9806457226776435
Position 3028: 0.780570571055806
Position 11722: 0.5672406535277638
Position 1610: 0.43766260851662314
Position 318: 0.38431454255220426
Position 160: 0.3345878323024432
Position 15276: 0.2613856119506503
Position 8428: 0.20108498735470579
Position 11856: 0.18993744637445253
Position 15338: 0.1452465971186624
Position 15014: 0.13463595756861457
Position 3960: 0.12342842645185466
Position 903: 0.11389523820757502
Position 2428: 0.09605785459372825
Position 1224: 0.0951690756254021
Position 293: 0.09387585507772774
Position 3049: 0.09052290885484894
Position 236: 0.07471164457005616
Position 11641: 0.06986899090202213
Position 1563: 0.04775889453179699
Position 1798: 0.03363493614049121
Position 3879: 0.030248114837039916
Position 2196: 0.027869657052313666
Position 1768: 0.013479756644492769
Position 3002: 0.012743752836881983
Position 1876: 0.011831545887052645
Position 3289: 0.010421639112654126
Position 558: 0.00865054703682751
Position 3163: 0.00819853941167179
Position 8138: 0.007599934964920154
Position 1155: 0.007309296542227341
Position 1772: 0.006917017556850069
Position 7985: 0.006847001991671247
Position 2393: 0.006220387379004332
Position 75: 0.005276582939952563
Position 7990: 0.004907340365765712
Position 2200: 0.0032287071624955413
Position 120: 0.0028021261414625095
Position 996: 0.0011358964574625999
Position 633: 4.8452112843194075e-05
Position 286: 2.4991178332518164e-05
Position 245: 1.6282071290041905e-05
Position 229: 1.5023089704150654e-05
Position 188: 5.781447145579639e-06
Position 276: 3.858345513096394e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9972789566406659
Position 18030: 0.9496572480536678
Position 2863: 0.9024623515696809
Position 7917: 0.8106547535126082
Position 11564: 0.6397968329286882
Position 1505: 0.43290689516409514
Position 15192: 0.4147660093059433
Position 11794: 0.21702171621438704
Position 7984: 0.18934524648739248
Position 8233: 0.1851575316516064
Position 14786: 0.13784075171737112
Position 3744: 0.10746222399384356
Position 2244: 0.10227824197273258
Position 1679: 0.08154457002323345
Position 1114: 0.07581680593632552
Position 1376: 0.04865789170940282
Position 1049: 0.019397266801309588
Position 3883: 0.01860865484986747
Position 1818: 0.01541705042046243
Position 3706: 0.014571583232237739
Position 8263: 0.013281074730843098
Position 438: 0.011501886820441905
Position 3773: 0.007352190872412753
Position 13693: 0.00687013169197195
Position 828: 0.005745345825637445
Position 3770: 0.005681888340532961
Position 1095: 0.005678894654429428
Position 737: 0.005149742772669037
Position 3328: 0.0024894915953768736
Position 8189: 0.0018944622288661023
Position 8342: 0.0014531792626215135
Position 987: 0.001449253436707446
Position 8364: 0.0013559425577359453
Position 528: 0.000515859201989197
Position 10006: 0.0003053644531693565
Position 832: 0.000250706393973485
Position 3382: 0.00022661146614129396
Position 1329: 9.284110042547618e-05
Position 1344: 8.972578619339038e-05
Position 543: 1.1413142987436333e-05
