Gene = AL445665.1
index = 59
Annotated 5SS: [ 648 2917 5411]
Annotated 3SS: [ 2808  5257 10038]
SMsplice 5SS: [ 648 2917 5411]
SMsplice 3SS: [2808 5257 9062]
top_k =  100
Partition function (log Z): -4.503869648235342

Sorted 5' Splice Sites (High to Low Probability):
Position 2917: 0.9965540794925519
Position 5411: 0.9506922805966947
Position 648: 0.9219513635618666
Position 2730: 0.3827447162154151
Position 1940: 0.1908463461063836
Position 3330: 0.10484356948908616
Position 7014: 0.09814731479636939
Position 6979: 0.09640502002012945
Position 1201: 0.08169796477766172
Position 3322: 0.06939409938911863
Position 6615: 0.06268414743098162
Position 322: 0.056745137919035724
Position 6821: 0.04591820700525927
Position 2466: 0.04449448729800131
Position 1078: 0.041794013164065065
Position 5415: 0.029648641962322288
Position 219: 0.01968404031855303
Position 4576: 0.015855903479292954
Position 3095: 0.008251416159385924
Position 3469: 0.005532242501633833
Position 794: 0.004738697318478858
Position 1936: 0.004529504213733146
Position 1220: 0.0032431865838007503
Position 4565: 0.002509326534442633
Position 1208: 0.002476912059731829
Position 2014: 0.0016090142161212307
Position 2141: 0.0013056989689379467
Position 1448: 0.0011788146590592087
Position 6826: 0.0007011912220867369
Position 113: 9.388198133406036e-05
Position 261: 8.689131525844362e-05
Position 677: 4.081306610380376e-05
Position 137: 1.843149745296322e-05
Position 461: 1.3685360801512926e-05
Position 286: 9.282747660748678e-06
Position 675: 6.725331078212739e-06
Position 789: 4.534038582074834e-06
Position 92: 6.80948334169088e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5257: 0.9992935812683842
Position 2808: 0.9971415501726604
Position 9062: 0.7139117954518664
Position 2540: 0.19200478497203533
Position 6881: 0.13726552346985957
Position 9087: 0.12788872554082015
Position 2636: 0.11852009254527658
Position 2233: 0.11460619825301216
Position 1900: 0.11085242390326454
Position 3178: 0.08984607562928469
Position 6917: 0.08086958530544357
Position 3210: 0.07617879640020667
Position 1070: 0.07610966381299397
Position 6509: 0.07464223254815691
Position 1856: 0.048421264308202934
Position 6884: 0.03196758117523289
Position 5607: 0.027894100649822055
Position 6742: 0.024493871744060782
Position 10060: 0.019657705705895364
Position 4407: 0.01836523001373558
Position 547: 0.017235380930065755
Position 3291: 0.013745039350347179
Position 1724: 0.013638523696825354
Position 1010: 0.01271609797697802
Position 10030: 0.012311609480762957
Position 898: 0.012246105203429135
Position 6615: 0.011057213453576745
Position 5850: 0.008358777693341774
Position 5976: 0.007321183894655468
Position 583: 0.006354771532234827
Position 981: 0.006107547349281004
Position 1659: 0.005330915040018098
Position 968: 0.004930062993994163
Position 3008: 0.004878644904413932
Position 921: 0.004755155414345442
Position 1555: 0.004275965974872254
Position 366: 0.004064410099981306
Position 2767: 0.0027645953039960648
Position 6384: 0.0026083698764216698
Position 429: 0.0024319238446015774
Position 2252: 0.0021081277430923706
Position 6137: 0.002070520119170084
Position 6166: 0.0018780069247584224
Position 406: 0.001219649836333853
Position 2114: 0.0007789493971145215
Position 5112: 0.0007064187316140561
Position 435: 0.00017669325360833926
Position 1162: 0.00015115447450496266
Position 449: 5.762741513405517e-05
Position 1038: 5.305634197668885e-05
Position 801: 5.0637493138150916e-05
Position 1159: 4.356354427453978e-05
Position 3044: 2.070527086726068e-05
Position 314: 2.0470603082421495e-05
Position 479: 1.0807566173524233e-05
Position 441: 9.994479687768745e-06
Position 392: 9.279544809649121e-06
Position 371: 8.55561719569362e-06
Position 381: 7.386703848667758e-06
Position 387: 4.101706000131229e-06
Position 588: 3.4800960637305657e-06
