Gene = ADGRD2
index = 30
Annotated 5SS: [   68   632  1586  2007  2479  3037  4643  5516  6146  6631 14323 15734
 16100 16582 17265 17457 18524 23397 23525 24325 24619]
Annotated 3SS: [  418   943  1907  2392  2751  4530  5380  6021  6524 14166 15629 15996
 16427 17130 17340 18402 23354 23479 24265 24587 26189]
SMsplice 5SS: [   64  1177  2007  2479  5516  6631 11874 14323 15734 16100 17265 17457
 18524]
SMsplice 3SS: [  943  1907  2392  5380  6524 11791 14195 15629 15996 17130 17332 18402
 22662]
top_k =  100
Partition function (log Z): 6.222443925807355

Sorted 5' Splice Sites (High to Low Probability):
Position 6631: 0.9999999999999984
Position 2479: 0.9971046369083488
Position 18524: 0.9885161800749355
Position 17265: 0.9552440206998946
Position 16100: 0.9160544103591387
Position 15734: 0.9113073151661724
Position 17457: 0.8666599054300251
Position 2007: 0.8243644760972451
Position 11874: 0.8094408313431776
Position 1177: 0.6666581936345268
Position 64: 0.4569286222187561
Position 5516: 0.45005082757581066
Position 37: 0.3061125447334594
Position 16582: 0.29599310828043857
Position 632: 0.2947510733569359
Position 24325: 0.2488619471742895
Position 1396: 0.24511200496330493
Position 6146: 0.1927353437735976
Position 1586: 0.15783321076717666
Position 24619: 0.15704699446816406
Position 23397: 0.1321494444933463
Position 6909: 0.10771117289376643
Position 68: 0.1074115817083784
Position 455: 0.0978464146077825
Position 16530: 0.09361409934395803
Position 16521: 0.09029421812349452
Position 3037: 0.09017501550070556
Position 3007: 0.0883571196291372
Position 5520: 0.07842040127737102
Position 13908: 0.07616905629617894
Position 16115: 0.03902828156241156
Position 2078: 0.03707231527998144
Position 16111: 0.034422403259109974
Position 589: 0.02756327372185316
Position 9376: 0.022555983314355828
Position 2311: 0.015652520222958304
Position 303: 0.012907519645697205
Position 18326: 0.010432148752725162
Position 5739: 0.009638910856273601
Position 732: 0.009542402242103384
Position 17597: 0.005443296434669012
Position 17094: 0.005045383127037539
Position 833: 0.0049302162266361485
Position 583: 0.004408116627286557
Position 2729: 0.0025139039049771146
Position 755: 0.002473178836201539
Position 906: 0.0023504256233587055
Position 2686: 0.0016997638480748872
Position 1239: 0.0016880118041018412
Position 439: 0.0016390660142854485
Position 460: 0.001107764005509241
Position 115: 0.0006366900307432992
Position 442: 0.0005008585957738294
Position 556: 0.00037340368903821805
Position 678: 0.0002864951737000254
Position 5389: 0.0001717184028624684
Position 92: 5.26758414893244e-05
Position 131: 3.4809526309068116e-06
Position 7: 3.00412645724935e-06
Position 164: 1.3900693321828373e-06
Position 218: 1.048786175101171e-06
Position 339: 1.034232475527623e-06
Position 119: 7.562258808351838e-08
Position 98: 1.3498219554189345e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6524: 0.9999999999999987
Position 15996: 0.9869217773364735
Position 17130: 0.9632865934226394
Position 2392: 0.922384837330385
Position 15629: 0.9113073151661724
Position 17332: 0.8624520928384551
Position 1907: 0.7863987147380507
Position 18402: 0.7719132544711922
Position 943: 0.7252907559053234
Position 11791: 0.7092054379869301
Position 5380: 0.4818028469800677
Position 16427: 0.47990142574789085
Position 24265: 0.38399805258578956
Position 24759: 0.3307701307497022
Position 24587: 0.3034125921621509
Position 418: 0.26400583442782044
Position 18443: 0.21736478090675843
Position 6017: 0.1927353437735976
Position 22662: 0.1883726970382096
Position 23354: 0.16206204535862645
Position 1084: 0.15615253686181296
Position 1498: 0.1263202972808064
Position 11771: 0.10023539335624705
Position 2797: 0.0953891742051986
Position 13655: 0.07616905629617894
Position 2751: 0.07548370389781839
Position 2412: 0.07299210071473546
Position 1818: 0.06925062406897646
Position 19975: 0.06126701885248664
Position 6776: 0.06029025887054118
Position 194: 0.05049164005724993
Position 6701: 0.039949255045242146
Position 5263: 0.03346947131514708
Position 1412: 0.03146087204896991
Position 20192: 0.03040631887064332
Position 22895: 0.027871851878529808
Position 1207: 0.02386372829694025
Position 2231: 0.01661208983996356
Position 9174: 0.014298390020673943
Position 5194: 0.013370628960829188
Position 18226: 0.010453767682869333
Position 20028: 0.010346736947622993
Position 21181: 0.009894749744038474
Position 5607: 0.009638910856273598
Position 9238: 0.008257593293681899
Position 1128: 0.008203230775257062
Position 2944: 0.00765925702682578
Position 18315: 0.006809927050709635
Position 18749: 0.006658021271654187
Position 20436: 0.006551391378188161
Position 1704: 0.005787452570199147
Position 246: 0.005580033703472497
Position 358: 0.00524642187758803
Position 16847: 0.005045383127037544
Position 19183: 0.004962959373094127
Position 17387: 0.004619404331209892
Position 754: 0.004582164633090154
Position 2584: 0.0042136677530520035
Position 6821: 0.0038085290634603756
Position 6830: 0.0036631299145227277
Position 15909: 0.0025833178441861506
Position 543: 0.0015418820104197068
Position 18298: 0.0008795506134793426
Position 2304: 0.0007681292462234253
Position 832: 0.00038439347722725876
