Gene = RP11-229P13.27
index = 1165
Annotated 5SS: [  31  417 7652 8409]
Annotated 3SS: [ 319 7507 8324 8661]
SMsplice 5SS: [  31  417 1163]
SMsplice 3SS: [ 319 1037 8825]
top_k =  100
Partition function (log Z): -2.1122226500769856

Sorted 5' Splice Sites (High to Low Probability):
Position 417: 0.9998009163064864
Position 31: 0.9384766023902931
Position 1163: 0.9100526610828601
Position 1453: 0.33287281071172237
Position 239: 0.16578023812662535
Position 874: 0.1294754255485352
Position 878: 0.04360047130541776
Position 1403: 0.02866366498859417
Position 538: 0.006795588196360272
Position 988: 0.0014537788097446474
Position 212: 1.0949275583306473e-05
Position 248: 5.925353986464336e-06
Position 19: 1.4611624683971823e-06
Position 35: 1.151225866345925e-06
Position 392: 5.37591090960479e-07
Position 431: 3.00760392198763e-07
Position 390: 2.5354222491103358e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 319: 0.8706467457689682
Position 1037: 0.5200574956137041
Position 1067: 0.4449149205822465
Position 1306: 0.3010138086555606
Position 3408: 0.2185577643116164
Position 125: 0.1310418101159166
Position 6225: 0.1303342616884915
Position 231: 0.09090723018298322
Position 8825: 0.08576786889820746
Position 3432: 0.08256372108419749
Position 4123: 0.07774781347057966
Position 786: 0.07364236866230235
Position 3611: 0.0732339056489649
Position 1808: 0.07176604918996796
Position 761: 0.058755973629082615
Position 6428: 0.05552478924684058
Position 1248: 0.053761172780984814
Position 5970: 0.036218896948194954
Position 2944: 0.029761630950077198
Position 522: 0.020475098045034747
Position 6060: 0.016683229409404917
Position 4012: 0.015887682624560556
Position 741: 0.014970739653358264
Position 826: 0.014238708834695128
Position 1375: 0.011238457901196923
Position 502: 0.009488775842245825
Position 4602: 0.007988925127514904
Position 593: 0.007708518451010668
Position 3975: 0.007044578968075362
Position 261: 0.006137475198452873
Position 1783: 0.005374851306939281
Position 1366: 0.005156843626614127
Position 327: 0.002921225530419376
Position 1250: 0.0011564077041156177
Position 283: 0.0009962829292142776
Position 301: 0.000986023176731561
Position 1227: 0.000692375192872396
Position 1090: 0.0006455089513406074
Position 943: 0.00045551557304449085
Position 338: 0.0004038652068532018
Position 486: 6.887867285245835e-05
Position 991: 1.4496799946385567e-05
Position 341: 1.0041961044100718e-05
Position 294: 9.074850051305453e-06
Position 368: 6.2757554260927425e-06
Position 238: 5.595873061269221e-06
Position 329: 5.243802636047196e-06
Position 365: 3.398174968790869e-06
Position 374: 1.4758289875360183e-07
Position 381: 2.790128052998833e-08
Position 248: 1.0133505968832196e-08
