Gene = TRMT13
index = 1488
Annotated 5SS: [  153  3766  3923  6549  7089  7352  7857 10047 10981 15164]
Annotated 3SS: [ 3718  3855  6485  7018  7244  7688  9973 10905 14730 15461]
SMsplice 5SS: [  153  3766  3923  7089  7352  7857 10047 10981 15164]
SMsplice 3SS: [ 3718  3855  7018  7244  7701  9973 10905 14929 15461]
top_k =  100
Partition function (log Z): 4.225103006731814

Sorted 5' Splice Sites (High to Low Probability):
Position 7352: 0.999999999999999
Position 10981: 0.9991899758627573
Position 10047: 0.972987324037525
Position 7089: 0.9114843442113232
Position 7857: 0.8760504443346986
Position 15164: 0.8590952608609363
Position 3923: 0.7820311487637207
Position 3766: 0.5449754949136267
Position 153: 0.5258028738484142
Position 14372: 0.38578461854322144
Position 2715: 0.26923996117668897
Position 158: 0.2314958826270206
Position 3961: 0.21796885123627832
Position 12487: 0.201112652321051
Position 208: 0.15286729963910659
Position 191: 0.07427096580473296
Position 15365: 0.059602025916422635
Position 2502: 0.03596454359225734
Position 7591: 0.03422738180027266
Position 14930: 0.026964324936032458
Position 10692: 0.0225497553737075
Position 8330: 0.02123843074533175
Position 411: 0.008282193786032488
Position 14423: 0.007675406430808114
Position 7839: 0.00687585890691565
Position 8022: 0.00510427718250699
Position 55: 0.0031181732483873915
Position 89: 0.0026819899170219454
Position 204: 0.0022852675329070216
Position 10678: 0.0019991506162655415
Position 8989: 0.0012627314814350394
Position 1572: 0.00100818048602919
Position 102: 0.0010075181936527481
Position 10969: 0.0008100241372425553
Position 130: 6.809283779923243e-06
Position 64: 9.165798299590716e-07
Position 199: 4.605246111522427e-07
Position 155: 2.0272904506839523e-07
Position 105: 1.9873943603691596e-07
Position 40: 2.493662407820961e-08
Position 127: 1.2937735094026556e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7018: 0.9201061752669749
Position 9973: 0.9076479071315431
Position 10905: 0.8777557302217898
Position 3855: 0.8329468160330553
Position 7244: 0.8008231242016677
Position 15461: 0.7634185983354433
Position 14929: 0.6912245992653936
Position 3718: 0.624981305724678
Position 7701: 0.5754371363227455
Position 14244: 0.33373091807451144
Position 2641: 0.2537644156200611
Position 14730: 0.25106332335621806
Position 7286: 0.19055504474267948
Position 12401: 0.14808684577017425
Position 7659: 0.1324349021101932
Position 10879: 0.10778720235432047
Position 16115: 0.07991530804545736
Position 15277: 0.0782334656109768
Position 14210: 0.06396183784325789
Position 3610: 0.06189322461993617
Position 9923: 0.05832751643075238
Position 7803: 0.056372702481282795
Position 12301: 0.05596281125610763
Position 7721: 0.05223529822769178
Position 2455: 0.038406365687117756
Position 10589: 0.034150621989460936
Position 7453: 0.031412526214620345
Position 3755: 0.0251541485359566
Position 7688: 0.022473484771021283
Position 7681: 0.022279027281168255
Position 16807: 0.019301362770026927
Position 8082: 0.01881094551009586
Position 15817: 0.01831040187915513
Position 16040: 0.016683665331158056
Position 7486: 0.011219223966931237
Position 2580: 0.009925525198253628
Position 7980: 0.007531762417742881
Position 7550: 0.007386932051476191
Position 9939: 0.0070119004752295395
Position 7612: 0.005902451614756134
Position 16825: 0.0052335344056017915
Position 15570: 0.00395895023131586
Position 2397: 0.003108198263513701
Position 16151: 0.0029559600654720853
Position 12906: 0.0025878329027596457
Position 10808: 0.0025582002756689053
Position 10849: 0.0022971511487323935
Position 15643: 0.0020131667362950426
Position 13912: 0.0018059527634017311
Position 240: 0.0016429481721491684
Position 13363: 0.0013045370059722484
Position 8850: 0.0012627314814350394
Position 1340: 0.0003900311855426039
Position 1468: 0.00034545730540991857
Position 11686: 0.0002859079935678031
Position 11052: 0.0001953093662054926
Position 1282: 0.0001737336275814938
Position 291: 0.00010179898231918292
Position 1266: 9.89583674951737e-05
Position 270: 7.604317386866459e-05
