Gene = PAEP
index = 995
Annotated 5SS: [ 140  676 1136 2597 3757 4044]
Annotated 3SS: [ 535 1061 2485 3651 4026 4794]
SMsplice 5SS: [ 140 1136 1456]
SMsplice 3SS: [1061 1258 2485]
top_k =  100
Partition function (log Z): -1.4200353430631036

Sorted 5' Splice Sites (High to Low Probability):
Position 1136: 0.9693527922873808
Position 140: 0.8729591242980045
Position 2191: 0.4769278017913335
Position 2597: 0.3950058754045328
Position 2628: 0.37377873377939685
Position 3757: 0.365718971436574
Position 1456: 0.2374470712292707
Position 1464: 0.21930218312583455
Position 1472: 0.18149754273419277
Position 676: 0.15693964449282896
Position 4044: 0.13672899168670694
Position 916: 0.08598104628286625
Position 1476: 0.06519434838470782
Position 1395: 0.06161335473324784
Position 2624: 0.04055193424842071
Position 1484: 0.031653964272065474
Position 1361: 0.02954679778596913
Position 933: 0.018592467893081745
Position 1480: 0.018484135495829696
Position 2222: 0.01600764462374212
Position 325: 0.008126148497050721
Position 1504: 0.007972545496027467
Position 80: 0.00421940578923965
Position 1516: 0.0032663106055888626
Position 985: 0.0021110521848909957
Position 744: 0.0019754675585101113
Position 188: 0.001316399092882949
Position 1528: 0.0008957742325308102
Position 498: 0.0008636083593427525
Position 1365: 0.0008267118465049073
Position 1584: 0.0007505387055924928
Position 1090: 0.0007421114341761489
Position 955: 0.0006178382232463488
Position 170: 4.1800118256508955e-06
Position 87: 4.969727386807327e-08
Position 89: 3.062923584424109e-09
Position 84: 2.3778028954129562e-09
Position 49: 2.265280533058891e-09
Position 260: 4.831878650238323e-10
Position 296: 3.6882081755396536e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2485: 0.9978721516573685
Position 1061: 0.8653367129161085
Position 1258: 0.8491823818598402
Position 2104: 0.4929354464150758
Position 3579: 0.3883478218142066
Position 4875: 0.2397510836857204
Position 4844: 0.20337984434193165
Position 3955: 0.18806135633944332
Position 877: 0.09310598189071087
Position 4026: 0.08856584123443897
Position 3651: 0.07779229974887628
Position 999: 0.05493135721355006
Position 4734: 0.04167924691801179
Position 3978: 0.03980810177930984
Position 788: 0.026126523184746994
Position 4195: 0.023321589531422958
Position 455: 0.021134629946626755
Position 4043: 0.0156695332794679
Position 294: 0.01030295760282285
Position 1381: 0.007774602631983688
Position 818: 0.007675039586038784
Position 892: 0.007588772616882667
Position 459: 0.006959670536669678
Position 535: 0.005830305269311706
Position 519: 0.005537725209425394
Position 2770: 0.005407787882801188
Position 542: 0.004964195326594413
Position 1029: 0.0026096953846137657
Position 388: 0.002321955955235922
Position 792: 0.002194228766150707
Position 2553: 0.002127848342631821
Position 601: 0.0018841225373607215
Position 1301: 0.0014942941555386058
Position 729: 0.0006889598055710164
Position 316: 0.0006714538933789216
Position 525: 0.0006409134740130392
Position 904: 0.00039765409024589116
Position 383: 0.0003942045465274826
Position 836: 0.0003646027788003577
Position 737: 0.0003473925881922006
Position 646: 0.0003221694753671689
Position 915: 0.0003119240096576335
Position 235: 0.00027186059836605583
Position 909: 0.00024582967285412217
Position 415: 0.00023726306323532202
Position 612: 0.00019250628162040696
Position 492: 0.0001842376593255158
Position 400: 1.1037600315672683e-05
Position 324: 7.235417826301772e-06
Position 405: 3.4820766078228714e-06
Position 363: 3.368336520177794e-06
Position 204: 1.3753493427604444e-06
