Gene = TNFRSF4
index = 1462
Annotated 5SS: [ 150  470 1141 1495 2191 2429]
Annotated 3SS: [ 346 1038 1427 1993 2299 2506]
SMsplice 5SS: [ 150  470 1495 2191 2429]
SMsplice 3SS: [ 346 1427 1993 2299 2506]
top_k =  100
Partition function (log Z): 7.967398440182775

Sorted 5' Splice Sites (High to Low Probability):
Position 2429: 0.9970752848123545
Position 150: 0.996823760223826
Position 1495: 0.9734801721314231
Position 2191: 0.9075797174115249
Position 1141: 0.5520784232596189
Position 470: 0.5097646709581765
Position 2593: 0.06585548675015257
Position 427: 0.06261698058637746
Position 738: 0.05668214464161151
Position 358: 0.05220444559878116
Position 456: 0.038900458253457115
Position 1271: 0.03785402564233893
Position 461: 0.036984545403620624
Position 388: 0.018961436504619178
Position 807: 0.01254325435422892
Position 1173: 0.005881469893551755
Position 2053: 0.005111612931934533
Position 2629: 0.003414387866182788
Position 249: 0.0024509958726099098
Position 2651: 0.0009469339674703317
Position 127: 0.00038961928366295414
Position 7: 0.0002801409893267985
Position 399: 0.0001932825165990805
Position 395: 0.00011750874280460789
Position 424: 6.495227132177372e-05
Position 2703: 3.207223359019401e-05
Position 167: 2.324691175923064e-05
Position 42: 1.7386626689843983e-05
Position 139: 1.1857997504157026e-05
Position 1721: 8.068902982346166e-06
Position 2467: 2.669554312790051e-06
Position 231: 2.3487554062225834e-06
Position 98: 4.830851214886877e-07
Position 40: 9.366894663558623e-08
Position 80: 2.7796287703837205e-08
Position 11: 2.2606798224599184e-08
Position 96: 1.618206357304615e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2506: 0.9939781811755425
Position 1993: 0.7524882869896775
Position 346: 0.72179011331596
Position 1427: 0.6448931585023734
Position 2299: 0.49931436532472884
Position 2285: 0.4125936836634941
Position 1000: 0.36450272546222606
Position 1038: 0.18355481006344287
Position 1380: 0.16037361953363327
Position 1448: 0.13410752673160822
Position 1953: 0.10410836020897597
Position 2282: 0.08429275442545134
Position 2702: 0.06979428180649591
Position 2110: 0.04910265098732188
Position 969: 0.031715276710857464
Position 542: 0.025165755806200715
Position 1360: 0.023387563770065053
Position 607: 0.02204996609880693
Position 1079: 0.010762804511512944
Position 1400: 0.010722636737836999
Position 667: 0.010119072997959715
Position 1892: 0.007744731467753871
Position 1200: 0.005240619955308047
Position 2536: 0.003979579597608736
Position 561: 0.0034686864725855557
Position 545: 0.002135584863729143
Position 2786: 0.0019279643026547553
Position 381: 0.0018416900477548179
Position 493: 0.0010745208635766978
Position 587: 0.0005368208329649093
Position 2512: 0.00037393890188939177
Position 567: 0.00027578019353208537
Position 371: 0.0002300566574484582
Position 273: 0.0002210647728093481
Position 2516: 0.00019493503320569072
Position 1913: 0.00012445164272325364
Position 305: 0.00011762584404375859
Position 986: 3.768460674361342e-05
Position 265: 4.755553146326888e-06
Position 1591: 3.7332443075135963e-06
Position 278: 1.7079456440660198e-06
Position 431: 3.060206306949416e-07
Position 275: 1.715448046214362e-07
